index,mtx,pixel_gflops
1979,0318_oscil_dcop_30.mtx,0.108403
1980,2488_webbase-1M.mtx,8.936846
1981,0709_cz628.mtx,0.805587
1982,2010_nemeth11.mtx,77.325545
1983,0865_adder_dcop_44.mtx,4.040466
1984,0019_Tina_AskCog.mtx,0.004468
1985,1293_G24.mtx,0.472534
1986,1052_G44.mtx,0.952786
1987,0301_oscil_dcop_15.mtx,0.109322
1988,1003_dynamicSoaringProblem_2.mtx,4.148316
1989,2361_coAuthorsCiteseer.mtx,1.914516
1990,0177_nos4.mtx,0.094633
1991,1881_cegb2802.mtx,114.594109
1992,2646_x104.mtx,122.285234
1993,2188_bundle1.mtx,189.391045
1994,0757_bfwa782.mtx,1.180128
1995,1345_TS.mtx,8.354312
1996,1353_msc01440.mtx,7.939604
1997,0583_tumorAntiAngiogenesis_5.mtx,1.694837
1998,0641_circuit204.mtx,0.456257
1999,2298_wi2010.mtx,0.747928
2000,2055_fxm4_6(0).mtx,5.233699
2001,0551_fs_541_3.mtx,0.494472
2002,2173_Si5H12.mtx,9.684344
2003,1094_Hamrle2.mtx,1.259729
2004,2226_HTC_336_4438.mtx,28.268337
2005,2390_invextr1_new.mtx,12.427543
2006,0767_bcsstk06.mtx,2.552744
2007,2253_2D_54019_highK.mtx,20.381070
2008,1452_dendrimer.mtx,20.090377
2009,2510_FEM_3D_thermal2.mtx,42.560030
2010,1818_jan99jac100sc.mtx,1.029541
2011,2602_rgg_n_2_19_s0.mtx,0.640321
2012,1233_msc00726.mtx,8.853115
2013,2064_hcircuit.mtx,4.058970
2014,1508_kineticBatchReactor_4.mtx,24.937654
2015,2003_net25.mtx,4.908173
2016,0120_mesh1em6.mtx,0.056394
2017,2701_af_shell9.mtx,83.195427
2018,1075_swang1.mtx,0.507895
2019,1709_juba40k.mtx,1.965172
2020,1973_email-Enron.mtx,0.717590
2021,2545_t3dh.mtx,7.087208
2022,2114_sx-askubuntu.mtx,0.273108
2023,1747_Muu.mtx,14.762809
2024,1201_hep-th(0).mtx,0.170829
2025,0741_cavity04.mtx,2.783296
2026,1868_Dubcova1.mtx,2.167931
2027,0246_odepa400.mtx,0.094842
2028,1989_c-54.mtx,20.365013
2029,0368_can_229.mtx,0.308771
2030,0299_oscil_dcop_28.mtx,0.096992
2031,0167_ash85.mtx,0.081566
2032,2627_PR02R.mtx,70.434536
2033,0756_jagmesh8.mtx,0.807398
2034,0370_sphere3.mtx,0.260375
2035,1575_stufe-10.mtx,1.710109
2036,1618_shuttle_eddy(0).mtx,3.982180
2037,2351_lhr71c.mtx,36.957190
2038,1807_internet.mtx,0.575380
2039,1847_windtunnel_evap2d.mtx,8.781189
2040,0942_Journals.mtx,13.838838
2041,1824_ABACUS_shell_ud.mtx,1.111180
