index,mtx,m,n,nnz,right-n,pixel_gflops
2501,1309_barth4(0).mtx,6019,6019,40965,8,31.211
2502,2157_thermomech_TK.mtx,102158,102158,711558,8,22.815
2503,0979_bibd_17_4.mtx,136,2380,14280,8,6.175
2504,2809_dielFilterV3real.mtx,1102824,1102824,89306020,8,115.784
2505,1255_photogrammetry2.mtx,4472,936,37056,8,25.778
2506,2008_light_in_tissue.mtx,29282,29282,406084,8,83.299
2507,0212_plskz362.mtx,362,362,880,8,1.006
2508,1043_deter4.mtx,3235,9133,19231,8,11.396
2509,2678_nd12k.mtx,36000,36000,14220946,8,285.132
2510,2075_psmigr_1.mtx,3140,3140,543162,8,79.005
2511,2083_Trefethen_20000b.mtx,19999,19999,554435,8,147.849
2512,0955_grid2.mtx,3296,3296,12864,8,7.623
2513,1113_G38.mtx,2000,2000,23558,8,11.779
2514,0051_ch4-4-b3.mtx,24,96,96,8,0.096
2515,1928_IG5-15.mtx,11369,11987,323509,8,50.747
2516,1492_fome11.mtx,12142,24460,71264,8,15.203
2517,2658_rail4284.mtx,4284,1096894,11284032,8,57.425
2518,0543_bp_600.mtx,822,822,4172,8,2.384
2519,0398_ash292.mtx,292,292,2208,8,2.208
2520,1826_ABACUS_shell_hd.mtx,23412,23412,218484,8,56.383
2521,0021_GD01_b.mtx,18,18,37,8,0.059
2522,2035_nemeth12.mtx,9506,9506,446818,8,170.216
2523,1448_Chem97Zt.mtx,2541,31022,62044,8,36.767
2524,1390_model7.mtx,3358,9582,51027,8,17.749
2525,0572_bibd_11_5.mtx,55,462,4620,8,2.464
2526,1607_n4c6-b4.mtx,20058,5970,100290,8,57.309
2527,0788_goddardRocketProblem_1.mtx,831,831,8498,8,4.689
2528,1571_air03.mtx,124,10757,91028,8,33.871
2529,1842_spmsrtls.mtx,29995,29995,229947,8,114.974
2530,0512_bcsstk04.mtx,132,132,3648,8,2.085
2531,2514_Dubcova3.mtx,146689,146689,3636649,8,110.831
2532,2171_TSOPF_FS_b39_c7.mtx,28216,28216,730080,8,144.213
2533,2341_net75.mtx,23120,23120,1489200,8,116.23
2534,1001_bcsstm25.mtx,15439,15439,15439,8,22.457
2535,2215_fp.mtx,7548,7548,848553,8,124.558
2536,2665_troll.mtx,213453,213453,11985111,8,202.28
2537,2432_mario002.mtx,389874,389874,2101242,8,49.368
2538,0664_fpga_dcop_37.mtx,1220,1220,5892,8,3.492
2539,2069_c-67.mtx,57975,57975,531935,8,74.008
2540,2030_c-63.mtx,44234,44234,434704,8,66.878
2541,0257_gams30a.mtx,354,531,1287,8,0.792
2542,2207_sgpf5y6.mtx,246077,312540,831976,8,63.692
2543,0845_plddb.mtx,3069,5049,10839,8,10.201
2544,1049_spaceStation_12.mtx,1410,1410,19728,8,12.14
2545,1247_circuit_1.mtx,2624,2624,35823,8,13.329
2546,0787_Trefethen_500.mtx,500,500,8478,8,7.536
2547,0790_dwt_1007.mtx,1007,1007,8575,8,5.277
2548,0457_Trefethen_200.mtx,200,200,2890,8,2.569
2549,2392_TSOPF_FS_b162_c3.mtx,30798,30798,1801300,8,161.915
2550,0878_adder_dcop_18.mtx,1813,1813,11246,8,6.664
2551,0889_adder_dcop_56.mtx,1813,1813,11246,8,6.664
2552,1035_rdb3200l.mtx,3200,3200,18880,8,23.237
2553,1415_bibd_49_3.mtx,1176,18424,55272,8,22.676
2554,1871_bibd_81_3.mtx,3240,85320,255960,8,53.886
2555,1858_sx-mathoverflow.mtx,24818,24818,239978,8,23.702
2556,2754_coPapersDBLP.mtx,540486,540486,30491458,8,124.044
2557,0179_flower_5_1.mtx,211,201,602,8,0.688
2558,0638_fpga_dcop_05.mtx,1220,1220,5852,8,3.745
2559,2300_language.mtx,399130,399130,1216334,8,48.053
2560,2205_n4c6-b11.mtx,69235,132402,830820,8,85.762
2561,2191_EternityII_A.mtx,7362,150638,782087,8,62.567
2562,0727_lp_ship08s.mtx,778,2467,7194,8,4.604
2563,1852_nh2010.mtx,48837,48837,234550,8,27.594
2564,0418_dwa512.mtx,512,512,2480,8,3.307
2565,2541_offshore.mtx,259789,259789,4242673,8,43.459
2566,1595_Goodwin_017.mtx,3317,3317,97773,8,48.886
2567,2072_nemeth15.mtx,9506,9506,539802,8,183.762
2568,2345_EternityII_E.mtx,11077,262144,1503732,8,72.035
2569,0189_lp_sc205.mtx,205,317,665,8,0.76
2570,1437_p05.mtx,5090,9590,59045,8,36.335
2571,0100_n3c5-b7.mtx,30,120,240,8,0.148
2572,0066_bcsstm22.mtx,138,138,138,8,0.221
2573,1416_nemspmm1.mtx,2372,8903,55867,8,17.877
2574,2355_delaunay_n18.mtx,262144,262144,1572792,8,73.153
2575,1930_goodwin.mtx,7320,7320,324784,8,108.261
2576,2082_rail_79841.mtx,79841,79841,553921,8,64.223
2577,2573_amazon-2008.mtx,735323,735323,5158388,8,58.246
2578,1300_G23.mtx,2000,2000,39980,8,22.058
2579,2053_lung2.mtx,109460,109460,492564,8,96.11
2580,0674_fpga_dcop_19.mtx,1220,1220,5892,8,3.771
2581,1430_psse1.mtx,14318,11028,57376,8,29.613
2582,0236_bcsstm08.mtx,1074,1074,1074,8,1.909
2583,1724_wing_nodal.mtx,10937,10937,150976,8,21.005
2584,0130_chesapeake.mtx,39,39,340,8,0.286
2585,0455_M20PI_n.mtx,1182,1182,2881,8,2.712
2586,0348_lpi_refinery.mtx,323,464,1626,8,1.369
2587,1959_a2nnsnsl.mtx,80016,80016,347222,8,70.323
2588,2046_g7jac120sc.mtx,35550,35550,475296,8,53.934
2589,0359_shl_400.mtx,663,663,1712,8,0.913
2590,1779_mult_dcop_02.mtx,25187,25187,193276,8,25.987
2591,0586_mk10-b4.mtx,945,4725,4725,8,4.2
2592,0877_adder_dcop_58.mtx,1813,1813,11246,8,6.205
2593,2692_in-2004.mtx,1382908,1382908,16917053,8,166.773
2594,0851_adder_dcop_03.mtx,1813,1813,11148,8,5.946
2595,0762_gr_30_30.mtx,900,900,7744,8,8.85
2596,1420_bcsstm27.mtx,1224,1224,56126,8,28.968
2597,1975_flower_8_4.mtx,55081,125361,375266,8,31.436
2598,0954_fxm2-6.mtx,1520,2845,12812,8,7.884
2599,2346_nemeth24.mtx,9506,9506,1506550,8,301.31
2600,2263_ia2010.mtx,216007,216007,1021170,8,31.542
2601,1481_mk11-b3.mtx,17325,6930,69300,8,39.6
2602,2402_rajat21.mtx,411676,411676,1893370,8,73.174
2603,0803_rail_1357.mtx,1357,1357,8985,8,7.566
2604,0957_lshp1882.mtx,1882,1882,12904,8,10.867
2605,1879_rat.mtx,3136,9408,268908,8,107.563
2606,1066_pcb1000.mtx,1565,2820,20463,8,10.562
2607,0385_mesh2e1.mtx,306,306,2018,8,1.196
2608,1624_rajat09.mtx,24482,24482,105573,8,42.229
2609,2318_fe_rotor.mtx,99617,99617,1324862,8,46.898
2610,1787_rajat22.mtx,39899,39899,197264,8,54.418
2611,0699_orbitRaising_3.mtx,761,761,6098,8,5.135
2612,1625_ex8.mtx,3096,3096,106344,8,56.717
2613,1510_lp_pilot87.mtx,2030,6680,74949,8,26.069
2614,0498_dwg961a.mtx,961,961,3405,8,3.891
2615,0288_oscil_dcop_23.mtx,430,430,1544,8,0.95
2616,1499_sts4098.mtx,4098,4098,72356,8,37.345
2617,2635_atmosmodj.mtx,1270432,1270432,8814880,8,126.039
2618,0284_flower_8_1.mtx,625,513,1538,8,1.641
2619,1608_cis-n4c6-b4.mtx,20058,5970,100290,8,57.309
2620,0937_G49.mtx,3000,3000,12000,8,13.714
2621,2086_stokes128.mtx,49666,49666,558594,8,131.434
2622,0668_fpga_dcop_36.mtx,1220,1220,5892,8,3.771
2623,2377_venkat01.mtx,62424,62424,1717792,8,140.228
2624,0415_str_0.mtx,363,363,2454,8,1.785
2625,0872_adder_dcop_68.mtx,1813,1813,11246,8,6.664
2626,1897_raefsky2.mtx,3242,3242,294276,8,127.254
2627,0861_adder_dcop_08.mtx,1813,1813,11242,8,5.621
2628,2460_CurlCurl_1.mtx,226451,226451,2472071,8,99.63
2629,2493_sme3Dc.mtx,42930,42930,3148656,8,34.624
2630,0088_n3c6-b1.mtx,105,105,210,8,0.42
2631,1968_GL7d13.mtx,47271,8899,356232,8,20.651
2632,2068_std1_Jac3_db.mtx,21982,21982,531826,8,73.355
2633,1876_lp_cre_b.mtx,9648,77137,260785,8,60.472
2634,0142_gams10am.mtx,114,171,407,8,0.434
2635,0558_GL6_D_9.mtx,340,545,4349,8,2.676
2636,2166_nemeth01.mtx,9506,9506,725054,8,214.831
2637,2246_sinc18.mtx,16428,16428,973826,8,96.18
2638,2220_Si10H16.mtx,17077,17077,875923,8,106.983
2639,2618_G3_circuit.mtx,1585478,1585478,7660826,8,83.668
2640,2657_SiO2.mtx,155331,155331,11283503,8,162.499
2641,1155_lowThrust_2.mtx,2312,2312,26261,8,18.269
2642,2067_ted_AB.mtx,10605,10605,522387,8,134.81
2643,1153_p2p-Gnutella09.mtx,8114,8114,26013,8,12.612
2644,1814_c-47.mtx,15343,15343,211401,8,52.85
2645,0366_lshp_265.mtx,265,265,1753,8,1.753
2646,2338_windscreen.mtx,22692,22692,1482390,8,181.055
2647,0014_lpi_itest2.mtx,9,13,26,8,0.046
2648,0783_cep1.mtx,1521,4769,8233,8,5.066
2649,1423_mark3jac020sc.mtx,9129,9129,56175,8,28.994
2650,1260_reorientation_6.mtx,3006,3006,37342,8,22.129
2651,0801_progas.mtx,1650,1900,8897,8,7.492
2652,2412_opt1.mtx,15449,15449,1930655,8,175.514
2653,0838_bcsstm38.mtx,8032,8032,10485,8,9.868
2654,1283_G4.mtx,800,800,38352,8,24.545
2655,1669_jan99jac060.mtx,20614,20614,127182,8,35.085
2656,2593_ESOC.mtx,327062,37830,6019939,8,76.871
2657,1744_Zhao1.mtx,33861,33861,166453,8,66.581
2658,1449_bips07_1998.mtx,15066,15066,62198,8,35.542
2659,2751_mouse_gene.mtx,45101,45101,28967291,8,60.028
2660,0484_G11.mtx,800,800,3200,8,4.655
2661,2104_TF17.mtx,38132,48630,586218,8,46.433
2662,0876_adder_dcop_32.mtx,1813,1813,11246,8,6.205
2663,1835_lowThrust_12.mtx,18458,18458,224593,8,79.855
2664,2553_torso3.mtx,259156,259156,4429042,8,130.506
2665,2192_delaunay_n17.mtx,131072,131072,786352,8,68.009
2666,2124_rajat28.mtx,87190,87190,607235,8,66.546
2667,1498_nasa2146.mtx,2146,2146,72250,8,41.286
2668,0672_fpga_dcop_14.mtx,1220,1220,5892,8,3.771
2669,1115_G37.mtx,2000,2000,23570,8,14.505
2670,2153_nsct.mtx,23003,37563,697738,8,75.944
2671,1637_scsd8-2b.mtx,5130,35910,112770,8,42.96
2672,0444_Erdos981.mtx,485,485,2762,8,2.6
2673,1513_bips07_3078.mtx,21128,21128,75729,8,40.389
2674,0989_D_8.mtx,1132,1271,14966,8,9.21
2675,2093_wathen120.mtx,36441,36441,565761,8,119.108
2676,0132_n3c5-b2.mtx,120,45,360,8,0.524
2677,1802_minsurfo.mtx,40806,40806,203622,8,65.159
2678,0675_fpga_dcop_03.mtx,1220,1220,5892,8,3.928
2679,1913_circuit_4.mtx,80209,80209,307604,8,52.921
2680,0125_n2c6-b10.mtx,30,306,330,8,0.196
2681,1804_cz20468.mtx,20468,20468,206076,8,67.29
2682,1083_ch6-6-b4.mtx,4320,5400,21600,8,13.292
2683,0799_illc1850.mtx,1850,712,8758,8,10.009
2684,2195_shar_te2-b3.mtx,200200,200200,800800,8,46.933
2685,1252_dynamicSoaringProblem_5.mtx,3271,3271,36789,8,20.297
2686,0139_odepb400.mtx,400,400,399,8,0.798
2687,2620_Rucci1.mtx,1977885,109900,7791168,8,53.046
2688,1741_lowThrust_4.mtx,13562,13562,160947,8,69.599
2689,0049_n3c5-b1.mtx,45,10,90,8,0.16
2690,0700_qh1484.mtx,1484,1484,6110,8,5.751
2691,1065_t3dl_e.mtx,20360,20360,20360,8,25.058
2692,1045_g7jac010.mtx,2880,2880,19635,8,12.566
2693,0416_662_bus.mtx,662,662,2474,8,1.466
2694,2732_Transport.mtx,1602111,1602111,23500731,8,201.507
2695,0318_oscil_dcop_30.mtx,430,430,1544,8,0.95
2696,0163_lp_stocfor1.mtx,117,165,501,8,0.501
2697,2488_webbase-1M.mtx,1000005,1000005,3105536,8,80.663
2698,0709_cz628.mtx,628,628,6346,8,3.905
2699,2010_nemeth11.mtx,9506,9506,408264,8,163.306
2700,0865_adder_dcop_44.mtx,1813,1813,11245,8,6.664
2701,2320_relat8.mtx,345688,12347,1334038,8,36.487
2702,0779_relat6.mtx,2340,157,8108,8,7.207
2703,2812_mycielskian17.mtx,98303,98303,100245742,8,166.142
2704,0019_Tina_AskCog.mtx,11,11,36,8,0.064
2705,0453_lp_agg.mtx,488,615,2862,8,1.761
2706,2521_IMDB.mtx,428440,896308,3782463,8,14.682
2707,2028_t0331-4l.mtx,664,46915,430982,8,50.704
2708,1293_G24.mtx,2000,2000,39980,8,27.812
2709,1389_rel7.mtx,21924,1045,50636,8,26.135
2710,1052_G44.mtx,1000,1000,19980,8,17.76
2711,0301_oscil_dcop_15.mtx,430,430,1544,8,0.95
2712,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,8,9.237
2713,2361_coAuthorsCiteseer.mtx,227320,227320,1628268,8,50.197
2714,0177_nos4.mtx,100,100,594,8,0.731
2715,1881_cegb2802.mtx,2802,2802,277362,8,98.618
2716,1726_cari.mtx,400,1200,152800,8,106.296
2717,2646_x104.mtx,108384,108384,10167624,8,257.002
2718,2188_bundle1.mtx,10581,10581,770901,8,77.575
2719,0757_bfwa782.mtx,782,782,7514,8,6.328
2720,1345_TS.mtx,2142,2142,45262,8,21.945
2721,1353_msc01440.mtx,1440,1440,46270,8,30.847
2722,0583_tumorAntiAngiogenesis_5.mtx,460,460,4690,8,2.68
2723,1712_D6-6.mtx,120576,23740,146880,8,23.738
2724,0214_ch6-6-b1.mtx,450,36,900,8,1.309
2725,0641_circuit204.mtx,1020,1020,5883,8,3.765
2726,2298_wi2010.mtx,253096,253096,1209404,8,31.311
2727,2055_fxm4_6(0).mtx,18892,18892,497844,8,79.655
2728,0551_fs_541_3.mtx,541,541,4285,8,4.285
2729,2173_Si5H12.mtx,19896,19896,738598,8,111.486
2730,1094_Hamrle2.mtx,5952,5952,22162,8,13.638
2731,2226_HTC_336_4438.mtx,226340,226340,904522,8,82.229
2732,2390_invextr1_new.mtx,30412,30412,1793881,8,129.874
2733,0767_bcsstk06.mtx,420,420,7860,8,6.288
2734,2253_2D_54019_highK.mtx,54019,54019,996414,8,141.085
2735,0199_lp_share2b.mtx,96,162,777,8,0.478
2736,1452_dendrimer.mtx,730,730,63024,8,29.658
2737,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,8,172.311
2738,1818_jan99jac100sc.mtx,34454,34454,215862,8,42.119
2739,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,41.0
2740,1233_msc00726.mtx,726,726,34518,8,19.044
2741,2064_hcircuit.mtx,105676,105676,513072,8,79.701
2742,1508_kineticBatchReactor_4.mtx,7105,7105,74869,8,29.948
2743,0247_lpi_mondou2.mtx,312,604,1208,8,1.017
2744,2041_pds-40.mtx,66844,217531,466800,8,22.032
2745,2003_net25.mtx,9520,9520,401200,8,66.177
2746,0120_mesh1em6.mtx,48,48,306,8,0.377
2747,2701_af_shell9.mtx,504855,504855,17588875,8,192.623
2748,1075_swang1.mtx,3169,3169,20841,8,12.825
2749,1709_juba40k.mtx,40337,40337,144945,8,46.382
2750,1973_email-Enron.mtx,36692,36692,367662,8,39.217
2751,2545_t3dh.mtx,79171,79171,4352105,8,108.803
2752,2114_sx-askubuntu.mtx,159316,159316,596933,8,18.51
2753,1747_Muu.mtx,7102,7102,170134,8,75.615
2754,0248_lpi_cplex2.mtx,224,378,1215,8,0.972
2755,1201_hep-th(0).mtx,8361,8361,31502,8,15.751
2756,0741_cavity04.mtx,317,317,7327,8,4.342
2757,2016_email-EuAll.mtx,265214,265214,420045,8,19.767
2758,1868_Dubcova1.mtx,16129,16129,253009,8,65.293
2759,0246_odepa400.mtx,400,400,1201,8,1.747
2760,1989_c-54.mtx,31793,31793,391693,8,65.282
2761,0368_can_229.mtx,229,229,1777,8,1.094
2762,1906_208bit.mtx,24430,24421,299756,8,29.976
2763,0299_oscil_dcop_28.mtx,430,430,1544,8,1.544
2764,0167_ash85.mtx,85,85,523,8,0.558
2765,1681_bibd_15_7.mtx,105,6435,135135,8,50.283
2766,0036_klein-b2.mtx,20,30,60,8,0.08
2767,2627_PR02R.mtx,161070,161070,8185136,8,227.76
2768,0756_jagmesh8.mtx,1141,1141,7465,8,6.636
2769,1327_N_reactome.mtx,10204,16559,43816,8,21.908
2770,0370_sphere3.mtx,258,258,1794,8,1.914
2771,1575_stufe-10.mtx,24010,24010,92828,8,43.684
2772,1618_shuttle_eddy(0).mtx,10429,10429,103599,8,63.753
2773,2351_lhr71c.mtx,70304,70304,1528092,8,157.739
2774,1807_internet.mtx,124651,124651,207214,8,28.097
2775,2489_TSOPF_FS_b39_c30.mtx,120216,120216,3121160,8,264.225
2776,0588_well1033.mtx,1033,320,4732,8,5.047
2777,1847_windtunnel_evap2d.mtx,8256,8256,233468,8,120.5
2778,0942_Journals.mtx,124,124,12068,8,6.229
2779,2779_spal_004.mtx,10203,321696,46168124,8,99.945
2780,0482_lp_modszk1.mtx,687,1620,3168,8,1.95
2781,1824_ABACUS_shell_ud.mtx,23412,23412,218484,8,59.25
