mtx,m,n,nnz,N,time,gflops
1261_t2dal_bci.mtx,4352,4257,37465,8,0.009304,64.429754
1256_162bit.mtx,3712,3597,37118,8,0.009401,63.174413
2586_roadNet-CA.mtx,1971328,1971281,5533214,8,0.556169,159.180835
0346_oscil_trans_01.mtx,512,430,1614,8,0.008765,2.946288
1672_aug3dcqp.mtx,35584,35543,128115,8,0.015263,134.302589
2375_venkat50.mtx,62464,62424,1717792,8,0.072110,381.150175
2388_n4c6-b8.mtx,198912,163215,1790055,8,0.077486,369.628117
0575_bp_1000.mtx,896,822,4661,8,0.028795,2.589870
1240_ch7-8-b2.mtx,11776,1176,35280,8,0.010060,56.110797
0907_adder_dcop_02.mtx,1920,1813,11246,8,0.028539,6.304829
1172_bayer05.mtx,3328,3268,27836,8,0.013129,33.923340
2811_cage15.mtx,5154944,5154859,99199551,8,3.637272,436.369027
1036_mk10-b3.mtx,4736,3150,18900,8,0.008632,35.031139
1732_lhr07c.mtx,7424,7337,156508,8,0.030531,82.019430
1219_cavity05.mtx,1280,1182,32747,8,0.011404,45.944194
0856_rajat02.mtx,2048,1960,11187,8,0.037039,4.832581
2654_hood.mtx,220544,220542,10768436,8,0.400033,430.702294
0825_lp_sctap3.mtx,1536,3340,9734,8,0.010173,15.309701
2624_rail2586.mtx,2688,923269,8011362,8,0.303599,422.207279
2595_Ga10As10H30.mtx,113152,113081,6115633,8,0.241485,405.200997
0527_lshp_577.mtx,640,577,3889,8,0.008475,7.342030
0525_lp_standmps.mtx,512,1274,3878,8,0.024320,2.551276
0191_lp_recipe.mtx,128,204,687,8,0.008841,1.243232
1170_lp_truss.mtx,1024,8806,27836,8,0.009949,44.767526
0353_lpi_qual.mtx,384,464,1646,8,0.008765,3.004702
0750_dwt_918.mtx,1024,918,7384,8,0.008706,13.570536
0827_S80PI_n1.mtx,4096,4028,9927,8,0.008602,18.464028
2369_ns3Da.mtx,20480,20414,1679599,8,0.080826,332.487202
0196_lpi_klein1.mtx,128,108,750,8,0.009680,1.239698
1720_pds10.mtx,16640,16558,149658,8,0.019153,125.020467
2143_Zd_Jac2_db.mtx,22912,22835,676439,8,0.054254,199.487626
1495_ex18.mtx,5888,5773,71805,8,0.010660,107.770007
0048_Stranke94.mtx,128,10,90,8,0.008176,0.176119
2771_RM07R.mtx,381696,381689,37464962,8,1.455877,411.737646
2712_Freescale1.mtx,3428864,3428755,18920347,8,1.307820,231.473391
1435_meg1.mtx,2944,2904,58142,8,0.038296,24.291481
0045_LF10.mtx,128,18,82,8,0.008011,0.163769
1346_Franz6.mtx,7680,3016,45456,8,0.009222,78.861628
0881_adder_dcop_20.mtx,1920,1813,11246,8,0.028486,6.316721
0094_GD96_d.mtx,256,180,229,8,0.009060,0.404432
0276_bcsstm11.mtx,1536,1473,1473,8,0.008003,2.945010
2736_NLR.mtx,4163840,4163763,24975952,8,1.689468,236.533230
0218_cat_ears_4_1.mtx,384,313,938,8,0.008082,1.856882
0483_cz308.mtx,384,308,3182,8,0.009454,5.385334
1569_model5.mtx,1920,11802,89925,8,0.029463,48.834542
0850_adder_dcop_04.mtx,1920,1813,11107,8,0.028495,6.236580
1756_bratu3d.mtx,27904,27792,173796,8,0.015429,180.224612
2286_denormal.mtx,89472,89400,1156224,8,0.049951,370.351483
0617_lshp_778.mtx,896,778,5272,8,0.008459,9.971779
1323_freeFlyingRobot_14.mtx,6016,5958,43298,8,0.020567,33.682674
2690_great-britain_osm.mtx,7733888,7733822,16313034,8,1.969183,132.546597
0490_bibd_81_2.mtx,3328,3240,3240,8,0.008215,6.310746
2146_bibd_17_8.mtx,256,24310,680680,8,0.056255,193.596866
0915_adder_dcop_40.mtx,1920,1813,11246,8,0.028497,6.314239
0024_farm.mtx,128,17,41,8,0.008100,0.080983
1294_G30.mtx,2048,2000,39980,8,0.010473,61.078638
2183_trans4.mtx,116864,116835,766396,8,0.052955,231.562243
0428_S20PI_n1.mtx,1152,1028,2547,8,0.008379,4.863360
1445_air02.mtx,128,6774,61555,8,0.043143,22.828417
0184_GD01_a.mtx,384,311,645,8,0.008570,1.204136
2524_barrier2-4.mtx,113152,113076,3805068,8,0.145525,418.353758
1413_p2p-Gnutella25.mtx,22784,22687,54705,8,0.015074,58.063756
1522_c-38.mtx,8192,8127,77689,8,0.034931,35.585508
2615_web-BerkStan.mtx,685312,685230,7600595,8,0.360923,336.940248
0967_lp_pilotnov.mtx,1024,2446,13331,8,0.021355,9.988162
0546_b2_ss.mtx,1152,1089,4228,8,0.008717,7.760418
1089_bcsstm13.mtx,2048,2003,21943,8,0.011023,31.851488
2671_BenElechi1.mtx,245888,245874,13150496,8,0.566876,371.171258
2461_power9.mtx,155392,155376,2512300,8,0.335929,119.658758
2170_n4c6-b6.mtx,104192,51813,728805,8,0.039580,294.613317
1394_cq5.mtx,5120,11748,51571,8,0.033717,24.472292
1843_lhr10c.mtx,10752,10672,232633,8,0.030538,121.886468
2306_al2010.mtx,252288,252266,1230482,8,0.067174,293.083973
0590_lp_agg2.mtx,640,758,4740,8,0.011179,6.784319
0426_can_292.mtx,384,292,2540,8,0.010262,3.960310
0903_adder_dcop_27.mtx,1920,1813,11246,8,0.028536,6.305657
1735_g7jac050sc.mtx,14848,14760,157990,8,0.019310,130.906060
1382_c-25.mtx,3840,3797,49635,8,0.023106,34.369746
1156_barth.mtx,6784,6691,26439,8,0.009030,46.846428
1284_seymourl.mtx,4992,6316,38493,8,0.009961,61.831774
1796_flower_7_4.mtx,27776,67593,202218,8,0.016859,191.919595
1711_shermanACb.mtx,18560,18510,145149,8,0.045713,50.803979
0281_GL7d11.mtx,1024,60,1513,8,0.008308,2.913908
2232_pds-80.mtx,129280,434580,927826,8,0.047855,310.210722
1603_rajat27.mtx,20736,20640,99777,8,0.044777,35.652953
0864_adder_dcop_13.mtx,1920,1813,11245,8,0.028635,6.283204
2768_PFlow_742.mtx,742912,742793,37138461,8,1.455392,408.285386
0760_D_10.mtx,512,816,7614,8,0.010151,12.001437
1666_aft01.mtx,8320,8205,125567,8,0.012679,158.459361
0194_rotor1.mtx,128,100,708,8,0.010114,1.120005
0113_GD95_c.mtx,128,62,287,8,0.008738,0.525502
1205_n2c6-b7.mtx,4096,5715,31920,8,0.008791,58.098899
1611_Kemelmacher.mtx,28544,9693,100875,8,0.014217,113.528680
0670_fpga_dcop_38.mtx,1280,1220,5892,8,0.010959,8.601987
2495_3dtube.mtx,45440,45330,3213618,8,0.135533,379.376333
0077_karate.mtx,128,34,156,8,0.008714,0.286430
2288_viscorocks.mtx,37888,37762,1162244,8,0.049725,373.977890
0315_oscil_dcop_37.mtx,512,430,1544,8,0.008850,2.791559
1960_cvxbqp1.mtx,50048,50000,349968,8,0.023555,237.717701
0038_Ragusa18.mtx,128,23,64,8,0.008139,0.125821
2567_ecology1.mtx,1000064,1000000,4996000,8,0.372611,214.529633
2018_ch7-9-b3.mtx,105856,17640,423360,8,0.023197,292.006245
0280_mycielskian7.mtx,128,95,1510,8,0.011008,2.194793
0249_ash608.mtx,640,188,1216,8,0.007834,2.483609
1076_lpi_ceria3d.mtx,3584,4400,21178,8,0.020357,16.645655
1212_Goodwin_010.mtx,1280,1182,32282,8,0.011344,45.531221
0141_ch5-5-b1.mtx,256,25,400,8,0.007701,0.831107
2269_nemsemm1.mtx,3968,75352,1053986,8,0.070011,240.874087
0229_lp_vtp_base.mtx,256,346,1051,8,0.010821,1.554030
2258_pds-90.mtx,142848,475448,1014136,8,0.051280,316.420917
0809_jagmesh9.mtx,1408,1349,9101,8,0.008680,16.775913
0081_bcspwr02.mtx,128,49,167,8,0.008224,0.324899
0314_oscil_dcop_56.mtx,512,430,1544,8,0.008800,2.807263
1767_t60k.mtx,60032,60005,178880,8,0.019462,147.057373
0389_GL6_D_10.mtx,256,341,2053,8,0.009940,3.304468
0963_USpowerGrid.mtx,4992,4941,13188,8,0.009083,23.230989
0005_GL7d10.mtx,128,60,8,8,0.007982,0.016036
1886_chipcool0.mtx,20096,20082,281150,8,0.018911,237.873245
2074_apache1.mtx,80896,80800,542184,8,0.029795,291.152713
1910_waveguide3D.mtx,21120,21036,303468,8,0.019878,244.265789
2652_bmwcra_1.mtx,148864,148770,10644002,8,0.429897,396.150729
2497_Goodwin_095.mtx,100096,100037,3226066,8,0.123218,418.909766
2719_msdoor.mtx,415872,415863,20240935,8,0.736144,439.934462
2655_ohne2.mtx,181376,181343,11063545,8,0.413546,428.046237
0224_gre_185.mtx,256,185,1005,8,0.008429,1.907796
2675_rgg_n_2_20_s0.mtx,1048576,1048576,13783240,8,0.528274,417.457268
0734_rdb1250l.mtx,1280,1250,7300,8,0.008351,13.986389
2409_conf5_4-8x8-05.mtx,49152,49152,1916928,8,0.076501,400.920252
0399_lp_nug06.mtx,384,486,2232,8,0.008118,4.399000
0333_oscil_dcop_55.mtx,512,430,1544,8,0.008839,2.795025
2061_t3dl_a.mtx,20480,20360,509866,8,0.027061,301.465745
2734_human_gene1.mtx,22400,22283,24669643,8,1.022135,386.166622
2033_2D_27628_bjtcai.mtx,27648,27628,442898,8,0.028503,248.619647
0012_lpi_galenet.mtx,128,14,22,8,0.007942,0.044320
2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56448,56438,601602,8,0.062483,154.052783
0376_mesh3e1.mtx,384,289,1889,8,0.008554,3.533324
1890_fome13.mtx,48640,97840,285056,8,0.033957,134.313520
1687_cavity16.mtx,4608,4562,138187,8,0.014077,157.065665
0034_n3c4-b2.mtx,128,15,60,8,0.008005,0.119924
1541_kineticBatchReactor_6.mtx,7808,7773,82500,8,0.031043,42.522135
1853_ch7-8-b3.mtx,58880,11760,235200,8,0.016243,231.676661
0981_mycielskian9.mtx,384,383,14542,8,0.028417,8.187750
0836_SciMet.mtx,3200,3084,10413,8,0.014601,11.410832
0958_freeFlyingRobot_3.mtx,1792,1718,12922,8,0.031429,6.578398
0600_S40PI_n1.mtx,2048,2028,5007,8,0.008362,9.580831
2404_Zd_Jac3.mtx,22912,22835,1916152,8,0.103741,295.527342
2169_id2010.mtx,149888,149842,728264,8,0.046956,248.153325
2599_delaunay_n20.mtx,1048576,1048576,6291372,8,0.384933,261.504999
1053_G47.mtx,1024,1000,19980,8,0.010150,31.494524
0650_fpga_dcop_51.mtx,1280,1220,5892,8,0.011041,8.538141
0821_jagmesh4.mtx,1536,1440,9504,8,0.008532,17.823386
0711_lp_fffff800.mtx,640,1028,6401,8,0.023544,4.349942
1782_vsp_befref_fxm_2_4_air02.mtx,14208,14109,196448,8,0.045960,68.389589
1388_beacxc.mtx,512,506,50409,8,0.041009,19.667430
2465_cop20k_A.mtx,121216,121192,2624331,8,0.101662,413.029010
1722_model10.mtx,4480,16819,150372,8,0.037950,63.397864
0999_lshp2233.mtx,2304,2233,15337,8,0.008760,28.011762
2636_atmosmodd.mtx,1270528,1270432,8814880,8,0.485742,290.356170
2340_raefsky3.mtx,21248,21200,1488768,8,0.068363,348.436635
2820_Cube_Coup_dt6.mtx,2164864,2164760,127206144,8,4.678846,435.000079
1200_c-27.mtx,4608,4563,31375,8,0.034081,14.729411
1412_ex7.mtx,1664,1633,54543,8,0.022585,38.640721
2744_cage14.mtx,1505792,1505785,27130349,8,0.997490,435.177804
2681_kkt_power.mtx,2063616,2063494,14612663,8,0.806762,289.803666
1754_SiH4.mtx,5120,5041,171903,8,0.031302,87.867180
1005_nos3.mtx,1024,960,15844,8,0.008974,28.247258
2573_amazon-2008_weighted.mtx,2643_m_t1.mtx,97664,97578,9753570,8,0.398509
0959_rajat12.mtx,1920,1879,12926,8,0.042219,4.898661
0264_impcol_d.mtx,512,425,1339,8,0.008255,2.595424
2667_halfb.mtx,224640,224617,12387821,8,0.492322,402.592521
1838_onetone2.mtx,36096,36057,227628,8,0.018033,201.962594
1226_gemat11.mtx,4992,4929,33185,8,0.009875,53.770149
1393_n3c6-b7.mtx,6528,6435,51480,8,0.009839,83.713034
0058_n4c5-b11.mtx,128,120,120,8,0.008331,0.230458
1602_ex9.mtx,3456,3363,99471,8,0.024552,64.822901
2429_com-DBLP.mtx,317184,317080,2099732,8,0.092006,365.148936
2662_tp-6.mtx,142848,1014301,11537419,8,0.416963,442.721779
1368_PGPgiantcompo.mtx,10752,10680,48632,8,0.022860,34.037716
2326_va2010.mtx,285824,285762,1402128,8,0.074566,300.860789
2268_case39.mtx,40320,40216,1042160,8,0.053971,308.953839
0595_plsk1919.mtx,1920,1919,9662,8,0.008435,18.327497
0705_GL6_D_8.mtx,640,637,6153,8,0.009296,10.590325
2179_Andrews.mtx,60032,60000,760154,8,0.036688,331.514732
0573_rdb800l.mtx,896,800,4640,8,0.008396,8.842778
1456_fd18.mtx,16512,16428,63406,8,0.011284,89.902393
0703_lowThrust_1.mtx,640,584,6133,8,0.022535,4.354543
1428_whitaker3_dual.mtx,19200,19190,57162,8,0.011446,79.901706
0918_adder_dcop_43.mtx,1920,1813,11246,8,0.028596,6.292356
1044_coater1.mtx,1408,1348,19457,8,0.011371,27.377388
1258_reorientation_7.mtx,3072,3057,37150,8,0.029364,20.242165
1462_c-34.mtx,6656,6611,64333,8,0.033531,30.697590
2111_bcsstk33.mtx,8832,8738,591904,8,0.036959,256.240378
0584_hor_131.mtx,512,434,4710,8,0.010328,7.296421
2742_FullChip.mtx,2987136,2987012,26621990,8,1.351461,315.178872
0188_ash331.mtx,384,104,662,8,0.007722,1.371697
0311_oscil_dcop_36.mtx,512,430,1544,8,0.008587,2.877022
0018_n3c4-b4.mtx,128,15,30,8,0.008054,0.059596
2590_Ga3As3H12.mtx,61440,61349,5970947,8,0.249815,382.423835
2522_barrier2-1.mtx,113152,113076,3805068,8,0.145497,418.435004
1738_bcsstk24.mtx,3584,3562,159910,8,0.030602,83.608263
1775_Ill_Stokes.mtx,20992,20896,191368,8,0.016414,186.541790
2464_net125.mtx,36736,36720,2577200,8,0.110773,372.250335
1489_air06.mtx,896,8627,70806,8,0.038102,29.733005
2079_soc-sign-Slashdot090221.mtx,82176,82144,549202,8,0.046330,189.666069
0410_lund_b.mtx,256,147,2441,8,0.009195,4.247404
2763_packing-500x100x100-b050.mtx,2145920,2145852,34976486,8,1.259863,444.194182
2801_bone010.mtx,986752,986703,71666325,8,2.615367,438.432176
0688_fpga_dcop_23.mtx,1280,1220,5892,8,0.011028,8.548224
1111_G35.mtx,2048,2000,23556,8,0.022013,17.121625
0913_adder_dcop_14.mtx,1920,1813,11246,8,0.028520,6.309017
2525_barrier2-3.mtx,113152,113076,3805068,8,0.145405,418.700307
2356_mi2010.mtx,329984,329885,1578090,8,0.081444,310.020761
0235_fs_183_3.mtx,256,183,1069,8,0.011792,1.450506
1609_Franz8.mtx,16768,7176,100368,8,0.011402,140.836533
2713_circuit5M_dc.mtx,3523328,3523317,19194193,8,1.257289,244.261366
1564_n4c6-b13.mtx,6400,25605,88200,8,0.011131,126.781700
0636_spaceStation_2.mtx,384,329,5817,8,0.010712,8.688574
2380_crashbasis.mtx,160000,160000,1750416,8,0.072875,384.312198
1877_rlfddd.mtx,4096,61521,264627,8,0.031643,133.807730
1070_p2p-Gnutella08.mtx,6400,6301,20777,8,0.012200,27.247524
2381_majorbasis.mtx,160000,160000,1750416,8,0.072856,384.411452
1078_bayer09.mtx,3200,3083,21216,8,0.010021,33.872976
0283_lp_scorpion.mtx,512,466,1534,8,0.009103,2.696271
1269_reorientation_8.mtx,3200,3108,37894,8,0.033330,18.190983
1866_bcsstk25.mtx,15488,15439,252241,8,0.019130,210.974053
2372_gas_sensor.mtx,66944,66917,1703365,8,0.069478,392.267829
2705_af_shell5.mtx,504960,504855,17588875,8,0.644656,436.546090
0945_delaunay_n11.mtx,2048,2048,12254,8,0.008751,22.403996
1137_ex25.mtx,896,848,24612,8,0.025727,15.306846
1461_rosen10.mtx,2176,6152,64192,8,0.025450,40.355931
0239_rdb200.mtx,256,200,1120,8,0.008080,2.217945
0890_adder_dcop_54.mtx,1920,1813,11246,8,0.028453,6.323882
1397_ca-HepTh.mtx,9984,9877,51971,8,0.014427,57.636303
0602_Roget.mtx,1024,1022,5075,8,0.009014,9.007714
1941_Franz11.mtx,47104,30144,329728,8,0.022961,229.767284
0567_lp_tuff.mtx,384,628,4561,8,0.015163,4.812715
0684_fpga_dcop_20.mtx,1280,1220,5892,8,0.011022,8.553411
1581_bayer10.mtx,13440,13436,94926,8,0.013201,115.051498
0554_fs_541_1.mtx,640,541,4285,8,0.008678,7.900773
0405_ch7-8-b1.mtx,1280,56,2352,8,0.007644,4.923159
0383_olm500.mtx,512,500,1996,8,0.008004,3.990165
0129_lp_sc105.mtx,128,163,340,8,0.008026,0.677782
2700_af_shell7.mtx,504960,504855,17588875,8,0.644852,436.413316
2729_12month1.mtx,12544,872622,22624727,8,0.831971,435.106266
2499_nd3k.mtx,9088,9000,3279690,8,0.147850,354.921604
0839_dwg961b.mtx,1024,961,10591,8,0.009065,18.692595
1774_scsd8-2r.mtx,8704,60550,190210,8,0.014953,203.530240
1548_rajat08.mtx,19456,19362,83443,8,0.015639,85.367525
1248_scagr7-2b.mtx,9856,13847,35885,8,0.009917,57.896775
1759_c-45.mtx,13312,13206,174452,8,0.030786,90.665674
2174_olesnik0.mtx,88320,88263,744216,8,0.037106,320.906418
2144_cbuckle.mtx,13696,13681,676515,8,0.069429,155.903675
1995_nemeth05.mtx,9600,9506,394808,8,0.038976,162.071318
2716_hugetric-00010.mtx,6592768,6592765,19771708,8,2.037144,155.289591
0593_bp_1400.mtx,896,822,4790,8,0.029122,2.631712
1976_bcircuit.mtx,68992,68902,375558,8,0.025512,235.537532
1436_scrs8-2r.mtx,14464,27691,58439,8,0.011528,81.106476
1032_Chebyshev2.mtx,2176,2053,18447,8,0.010534,28.019454
2613_pkustk12.mtx,94720,94653,7512317,8,0.301012,399.309732
1478_nemspmm2.mtx,2304,8734,68225,8,0.037365,29.214787
0736_iiasa.mtx,768,3639,7317,8,0.009461,12.374136
0746_scrs8-2c.mtx,1920,3499,7367,8,0.008913,13.224740
2552_TSOPF_RS_b300_c3.mtx,42240,42138,4413449,8,0.184473,382.793230
1848_lhr11c.mtx,11008,10964,233741,8,0.029917,125.006685
1030_Maragal_3.mtx,1792,860,18391,8,0.038150,7.713155
1202_p2p-Gnutella06.mtx,8832,8717,31525,8,0.017958,28.087235
2142_Zd_Jac6_db.mtx,22912,22835,663643,8,0.055748,190.470491
1592_Franz10.mtx,19712,4164,97508,8,0.013004,119.975589
1693_cavity20.mtx,4608,4562,138187,8,0.014091,156.904802
2059_ncvxqp3.mtx,75008,75000,499964,8,0.029144,274.479878
0654_fpga_dcop_45.mtx,1280,1220,5892,8,0.011080,8.508033
1342_qpband.mtx,20096,20000,45000,8,0.010341,69.625169
0022_mycielskian4.mtx,128,11,40,8,0.008030,0.079703
0155_GD00_a.mtx,384,352,458,8,0.008030,0.912547
1593_comsol.mtx,1536,1500,97645,8,0.020325,76.865370
1576_Maragal_5.mtx,4736,3320,93091,8,0.038196,38.995503
0766_bcsstk07.mtx,512,420,7860,8,0.009766,12.877857
1455_lp_pds_06.mtx,9984,29351,63220,8,0.015918,63.544969
0171_cat_ears_3_1.mtx,256,181,542,8,0.008133,1.066241
0723_jagmesh2.mtx,1024,1009,6865,8,0.008652,12.695659
0580_cdde4.mtx,1024,961,4681,8,0.008283,9.041986
1942_shyy161.mtx,76544,76480,329762,8,0.022356,236.004494
0549_t2dal_e.mtx,4352,4257,4257,8,0.008299,8.207373
2209_g7jac200sc.mtx,59392,59310,837936,8,0.043179,310.498466
0472_n2c6-b9.mtx,384,1470,3060,8,0.008384,5.839449
1514_cavity10.mtx,2688,2597,76367,8,0.012173,100.374596
1982_viscoplastic2.mtx,32896,32769,381326,8,0.022257,274.130541
0624_n4c5-b3.mtx,1408,455,5400,8,0.008051,10.732087
0078_Trefethen_20.mtx,128,20,158,8,0.007916,0.319354
0555_lp_scsd6.mtx,256,1350,4316,8,0.009246,7.468420
0905_adder_dcop_23.mtx,1920,1813,11246,8,0.027299,6.591317
2235_HFE18_96_in.mtx,2432,4096,933343,8,0.073792,202.373514
2384_Lin.mtx,256000,256000,1766400,8,0.084086,336.111427
1727_192bit.mtx,13696,13682,154303,8,0.014824,166.538950
0030_cage4.mtx,128,9,49,8,0.007939,0.098754
2135_tomographic1.mtx,73216,59498,647495,8,0.038584,268.502338
2626_degme.mtx,185600,659415,8127528,8,0.320144,406.193166
2452_Delor295K.mtx,295808,1823928,2401323,8,0.110464,347.817100
0987_blckhole.mtx,2176,2132,14872,8,0.009240,25.753362
1056_olm5000.mtx,5120,5000,19996,8,0.008642,37.022774
1808_coater2.mtx,9600,9540,207308,8,0.018001,184.263950
1408_ncvxqp9.mtx,16640,16554,54040,8,0.011210,77.134546
0221_cis-n4c6-b15.mtx,128,920,960,8,0.008557,1.795117
2783_delaunay_n23.mtx,8388608,8388608,50331568,8,3.122928,257.868613
2367_qa8fm.mtx,66176,66127,1660579,8,0.067849,391.592428
2257_dawson5.mtx,51584,51537,1010777,8,0.044669,362.053637
0310_oscil_dcop_09.mtx,512,430,1544,8,0.008711,2.835806
1534_relat7b.mtx,22016,1045,81355,8,0.010818,120.329833
1651_conf6_0-4x4-30.mtx,3072,3072,119808,8,0.021035,91.128288
2336_NotreDame_actors.mtx,392448,127823,1470404,8,0.100783,233.436144
0296_oscil_dcop_16.mtx,512,430,1544,8,0.008778,2.814160
0912_adder_dcop_37.mtx,1920,1813,11246,8,0.028660,6.278283
2328_nc2010.mtx,289024,288987,1416620,8,0.078683,288.066145
1407_ex36.mtx,3200,3079,53843,8,0.011261,76.502181
0808_goddardRocketProblem_2.mtx,896,867,9058,8,0.026084,5.556278
1138_deter6.mtx,4352,12113,24771,8,0.010159,39.012521
1809_lowThrust_6.mtx,17024,16928,207349,8,0.044184,75.085479
1568_big_dual.mtx,30336,30269,89858,8,0.013788,104.275555
0564_NotreDame_yeast.mtx,2176,2114,4480,8,0.012545,5.713717
2530_barrier2-10.mtx,115712,115625,3897557,8,0.148761,419.202947
1427_MISKnowledgeMap.mtx,2432,2427,57022,8,0.013905,65.613270
0151_ash219.mtx,256,85,438,8,0.007359,0.952340
1008_California.mtx,9728,9664,16150,8,0.023018,11.225802
0480_dwt_492.mtx,512,492,3156,8,0.008688,5.812048
0448_lns_511.mtx,512,511,2796,8,0.008735,5.121367
1501_air04.mtx,896,8904,72965,8,0.030592,38.161611
0317_oscil_dcop_03.mtx,512,430,1544,8,0.008695,2.841254
0335_oscil_dcop_54.mtx,512,430,1544,8,0.008708,2.836963
1561_cs4.mtx,22528,22499,87716,8,0.011855,118.383157
2073_psmigr_2.mtx,3200,3140,540022,8,0.059962,144.097551
1855_struct4.mtx,4352,4350,237798,8,0.024867,153.002490
0244_dwt_162.mtx,256,162,1182,8,0.008547,2.212663
0677_fpga_dcop_25.mtx,1280,1220,5892,8,0.011091,8.499981
1491_L-9.mtx,18048,17983,71192,8,0.010688,106.577403
2343_mosfet2.mtx,47104,46994,1499460,8,0.063051,380.509671
2564_kron_g500-logn16.mtx,65536,65536,4912469,8,0.197520,397.930973
2650_mip1.mtx,66560,66463,10352819,8,0.435220,380.600574
0123_dolphins.mtx,128,62,318,8,0.008417,0.604459
1369_xingo_afonso_itaipu.mtx,13312,13250,48735,8,0.012027,64.833908
0830_dw1024.mtx,2048,2048,10114,8,0.008287,19.528112
2156_c-72.mtx,84096,84064,707558,8,0.044839,252.479268
0116_west0067.mtx,128,67,294,8,0.007826,0.601079
2714_eu-2005.mtx,862720,862664,19235140,8,0.774736,397.248069
1114_G41.mtx,2048,2000,23570,8,0.026679,14.135526
1246_deter2.mtx,6144,17313,35731,8,0.010294,55.538458
2330_thermomech_dM.mtx,204416,204316,1423116,8,0.066503,342.386713
1665_vsp_c-30_data_data.mtx,11136,11023,124368,8,0.044548,44.667921
0982_adder_trans_01.mtx,1920,1814,14579,8,0.041779,5.583291
0295_oscil_dcop_12.mtx,512,430,1544,8,0.008771,2.816573
2289_EternityII_Etilde.mtx,10112,204304,1170516,8,0.069740,268.544826
0811_G19.mtx,896,800,9322,8,0.018030,8.272310
0293_oscil_dcop_17.mtx,512,430,1544,8,0.008797,2.808386
0328_oscil_dcop_49.mtx,512,430,1544,8,0.008808,2.804805
2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,58368,58348,4033156,8,0.158755,406.478327
1746_raefsky5.mtx,6400,6316,168658,8,0.023170,116.467993
0380_ash958.mtx,1024,292,1916,8,0.007972,3.845258
0656_fpga_dcop_49.mtx,1280,1220,5892,8,0.011035,8.542696
1051_G43.mtx,1024,1000,19980,8,0.010236,31.232121
0539_young1c.mtx,896,841,4089,8,0.008275,7.906613
1046_g7jac010sc.mtx,2944,2880,19635,8,0.010371,30.292792
0867_adder_dcop_53.mtx,1920,1813,11246,8,0.028490,6.315820
1874_jan99jac120.mtx,41472,41374,260202,8,0.021988,189.342748
0259_can_144.mtx,256,144,1296,8,0.008529,2.431137
1723_cage10.mtx,11520,11397,150645,8,0.014476,166.504927
2408_conf6_0-8x8-30.mtx,49152,49152,1916928,8,0.076698,399.891024
1653_conf5_0-4x4-22.mtx,3072,3072,119808,8,0.021165,90.571241
1656_conf5_0-4x4-10.mtx,3072,3072,119808,8,0.021147,90.648952
0922_145bit.mtx,1024,993,11315,8,0.008910,20.319874
0471_model1.mtx,384,798,3028,8,0.011493,4.215309
0728_ch6-6-b2.mtx,2432,450,7200,8,0.008125,14.177805
1917_n4c6-b5.mtx,51840,20058,310878,8,0.018660,266.558859
1325_ex23.mtx,1536,1409,43703,8,0.027736,25.210467
1190_bcsstk26.mtx,2048,1922,30336,8,0.010104,48.039983
0340_oscil_dcop_39.mtx,512,430,1544,8,0.008812,2.803491
1694_cavity18.mtx,4608,4562,138187,8,0.014151,156.243781
1488_aa03.mtx,896,8627,70806,8,0.038128,29.712917
0386_kneser_6_2_1.mtx,640,676,2027,8,0.008201,3.954644
0425_lpi_bgetam.mtx,512,816,2537,8,0.009530,4.259213
2063_gridgena.mtx,49024,48962,512084,8,0.027365,299.409348
0442_lp_scfxm1.mtx,384,600,2732,8,0.011367,3.845634
1997_nemeth07.mtx,9600,9506,394812,8,0.038497,164.089989
2574_pkustk11.mtx,87808,87804,5217912,8,0.200738,415.897864
1833_lowThrust_10.mtx,18304,18260,222005,8,0.044855,79.189701
2468_nasasrb.mtx,54912,54870,2677324,8,0.110344,388.216356
1118_hydr1.mtx,5376,5308,23752,8,0.009098,41.770571
2418_analytics.mtx,303872,303813,2006126,8,0.111329,288.315781
0501_pores_3.mtx,640,532,3474,8,0.008275,6.717119
1221_fxm2-16.mtx,3968,7335,32972,8,0.012306,42.868881
2100_thermal1.mtx,82688,82654,574458,8,0.031393,292.779812
0148_cis-n4c6-b1.mtx,256,21,420,8,0.007814,0.859993
1815_lowThrust_7.mtx,17408,17378,211561,8,0.020420,165.768718
0804_jagmesh6.mtx,1408,1377,8993,8,0.008725,16.491718
1686_cavity23.mtx,4608,4562,138187,8,0.014125,156.532269
1832_scfxm1-2r.mtx,38016,65943,221388,8,0.021422,165.350414
1340_kineticBatchReactor_2.mtx,4480,4361,44840,8,0.035862,20.005318
1599_coupled.mtx,11392,11341,98523,8,0.015340,102.760000
1813_copter1.mtx,17280,17222,211064,8,0.016038,210.562861
1447_rdist3a.mtx,2432,2398,61896,8,0.028107,35.234126
1643_g7jac040sc.mtx,11904,11790,114671,8,0.016559,110.796877
0828_M80PI_n1.mtx,4096,4028,9927,8,0.008707,18.241925
2224_tube2.mtx,21504,21498,897056,8,0.044470,322.754924
1381_ex6.mtx,1664,1651,49533,8,0.026053,30.420107
2431_darcy003.mtx,389888,389874,2101242,8,0.118973,282.583080
1439_G59.mtx,5120,5000,59140,8,0.030727,30.795411
