index,mtx,gflops
427,0084_pores_1.mtx,0.049
428,1772_ca-CondMat.mtx,29.557
429,2630_Ge99H100.mtx,113.704
430,0542_nos2.mtx,1.011
431,2045_nemeth13.mtx,53.710
432,1812_mk12-b3.mtx,33.918
433,1689_cavity21.mtx,25.914
434,0443_lp_finnis.mtx,0.638
435,1545_jan99jac040.mtx,16.119
436,0076_bcsstm05.mtx,0.035
437,2131_mt2010.mtx,52.975
438,1970_bibd_16_8.mtx,55.792
439,0290_oscil_dcop_25.mtx,0.369
440,0605_spaceStation_3.mtx,1.179
441,2549_TSOPF_RS_b678_c1.mtx,113.855
442,0737_reorientation_1.mtx,1.779
443,0169_lns_131.mtx,0.136
444,0832_lp_maros.mtx,2.486
445,1825_ABACUS_shell_ld.mtx,34.642
446,1230_G60.mtx,6.999
447,2638_CurlCurl_2.mtx,99.556
448,1367_circuit_3.mtx,9.957
449,1275_G6.mtx,8.808
450,2387_bbmat.mtx,91.526
451,2202_TSC_OPF_300.mtx,68.139
452,0160_bcspwr03.mtx,0.118
453,2125_TSOPF_FS_b162_c1.mtx,60.672
454,2743_F1.mtx,115.954
455,1912_Na5.mtx,48.571
456,2128_c-69.mtx,58.277
457,1468_aa5.mtx,15.077
458,2807_Long_Coup_dt0.mtx,116.870
459,0331_oscil_dcop_48.mtx,0.390
460,0618_bcspwr06.mtx,1.273
461,1743_c-48.mtx,30.125
462,0497_qh882.mtx,0.759
463,1278_G9.mtx,8.340
464,0977_Erdos972.mtx,2.813
465,0138_tub100.mtx,0.099
466,1469_lpi_bgindy.mtx,13.329
467,1708_lp_maros_r7.mtx,27.656
468,1091_bcsstk10.mtx,5.085
469,2773_dgreen.mtx,105.932
470,0193_will199.mtx,0.178
471,1022_reorientation_2.mtx,4.295
472,1054_G46.mtx,4.878
473,0854_deter0.mtx,2.458
474,1302_p2p-Gnutella04.mtx,7.818
475,2597_marine1.mtx,100.000
476,0887_adder_dcop_29.mtx,2.654
477,1175_stormg2-8.mtx,6.351
478,1823_ABACUS_shell_md.mtx,36.909
479,0124_dwt_66.mtx,0.080
480,0119_mesh1em1.mtx,0.079
481,2217_c-71.mtx,65.246
482,0325_oscil_dcop_08.mtx,0.369
483,1974_c-53.mtx,45.833
484,1750_f855_mat9_I.mtx,30.577
485,2415_coAuthorsDBLP.mtx,75.285
486,2353_sparsine.mtx,76.658
487,1038_spaceStation_11.mtx,4.299
488,1819_jan99jac100.mtx,33.715
489,0833_M80PI_n.mtx,2.163
490,2704_af_shell1.mtx,112.413
491,1080_bcsstk34.mtx,5.325
492,1629_lp_pds_10.mtx,19.784
493,2588_Goodwin_127.mtx,109.704
494,2605_shipsec8.mtx,112.925
495,2436_gupta1.mtx,101.278
496,0739_cavity03.mtx,1.855
497,0446_problem1.mtx,0.700
498,0436_fs_680_3.mtx,0.611
499,2794_Hook_1498.mtx,115.234
500,1073_lshp3025.mtx,4.748
501,2566_ecology2.mtx,78.000
502,1535_relat7.mtx,16.010
503,2296_Maragal_7.mtx,84.107
504,0039_bcsstm02.mtx,0.017
505,1799_g7jac060sc.mtx,32.554
506,2741_CurlCurl_4.mtx,108.202
507,0072_lp_sc50b.mtx,0.040
508,2589_pre2.mtx,95.189
509,2420_TSC_OPF_1047.mtx,104.741
510,0949_ch7-6-b2.mtx,2.873
511,2805_channel-500x100x100-b050.mtx,113.677
512,1404_kineticBatchReactor_3.mtx,11.428
513,1259_lhr02.mtx,8.504
514,1195_freeFlyingRobot_7.mtx,6.964
515,2435_144.mtx,87.452
516,1351_barth(0).mtx,9.129
517,0375_p0548.mtx,0.467
518,0020_ch3-3-b1.mtx,0.010
519,1566_garon1.mtx,17.609
520,1271_dynamicSoaringProblem_8.mtx,8.164
521,2070_c-67b.mtx,53.685
522,1986_g7jac100.mtx,43.283
523,2745_adaptive.mtx,68.796
524,0513_bfwa398.mtx,0.932
525,1174_fd12.mtx,6.232
526,2570_tmt_sym.mtx,89.900
527,1123_cis-n4c6-b3.mtx,5.429
528,0910_adder_dcop_12.mtx,2.655
529,2316_Maragal_8.mtx,86.874
530,0260_impcol_e.mtx,0.308
531,2484_roadNet-PA.mtx,60.662
532,2839_nlpkkt200.mtx,115.986
533,1215_rajat03.mtx,7.180
534,2810_nlpkkt120.mtx,115.401
535,1496_bibd_14_7.mtx,17.973
536,0319_oscil_dcop_27.mtx,0.388
537,2828_nlpkkt160.mtx,115.673
538,0158_lpi_ex72a.mtx,0.113
539,1642_g7jac040.mtx,22.067
540,0378_lp_capri.mtx,0.468
541,1222_poli_large.mtx,6.150
542,1290_spaceShuttleEntry_4.mtx,8.526
543,0529_young3c.mtx,0.920
544,0505_west0989.mtx,0.803
545,0234_fs_183_1.mtx,0.259
546,0897_adder_dcop_26.mtx,2.507
547,0053_lp_afiro.mtx,0.026
548,0613_tols2000.mtx,1.062
549,2348_nemeth25.mtx,84.887
550,0785_lp_ship12s.mtx,1.786
551,0083_relat4.mtx,0.043
552,2167_pf2177(0).mtx,64.469
553,2649_atmosmodm.mtx,95.409
554,2609_nd6k.mtx,123.098
555,0165_lesmis.mtx,0.134
556,0571_nos7.mtx,1.128
557,0337_oscil_dcop_40.mtx,0.390
558,0137_olm100.mtx,0.098
559,2490_net150.mtx,99.409
560,2251_cont-300.mtx,68.312
561,2358_ch7-9-b4.mtx,77.436
562,2034_rajat15.mtx,46.370
563,2118_neos1.mtx,53.257
564,2267_IG5-17.mtx,72.950
565,2508_Chevron3.mtx,89.664
566,1383_cryg10000.mtx,10.178
567,2568_wiki-Talk.mtx,13.388
568,1178_c-22.mtx,6.576
569,1641_mark3jac040sc.mtx,21.615
570,1276_G10.mtx,8.828
571,1490_nopoly.mtx,13.859
572,0547_TF12.mtx,1.014
573,0073_GD99_c.mtx,0.035
574,1531_lock2232.mtx,16.988
575,1927_crystm02.mtx,45.809
576,1457_bcsstk14.mtx,13.596
577,0210_gre_216b.mtx,0.218
578,0449_nemsafm.mtx,0.673
579,0303_oscil_dcop_47.mtx,0.368
580,1027_ODLIS.mtx,3.961
581,1031_bcsstk09.mtx,4.112
582,1479_lp22.mtx,13.880
583,0252_ch7-6-b1.mtx,0.289
584,0516_saylr3.mtx,0.865
585,2596_rajat30.mtx,90.103
586,0761_mahindas.mtx,1.790
587,0560_bcsstk02.mtx,1.155
588,2656_mycielskian15.mtx,131.952
589,1132_spaceStation_14.mtx,5.741
590,1502_aa01.mtx,16.735
591,1945_n4c6-b12.mtx,45.452
592,0460_bfwb398.mtx,0.698
