index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
1150,2228_fe_tooth.mtx,78136,78136,905182,0.000,0.080,22.562
1151,0344_TF11.mtx,216,236,1607,0.000,0.005,0.674
1152,0232_fs_183_4.mtx,183,183,1069,0.000,0.006,0.363
1153,1104_mhd1280b.mtx,1280,1280,22778,0.000,0.005,8.841
1154,1466_c-30.mtx,5321,5321,65693,0.000,0.008,16.277
1155,0391_Trec9.mtx,47,201,2147,0.000,0.007,0.622
1156,1497_FA.mtx,10617,10617,72176,0.000,0.037,3.866
1157,2537_iChem_Jacobian.mtx,274087,274087,4137369,0.000,0.242,34.135
1158,0620_S40PI_n.mtx,2182,2182,5341,0.000,0.005,2.307
1159,0458_orbitRaising_1.mtx,442,442,2906,0.000,0.005,1.186
1160,1704_pltexpa.mtx,26894,70364,143059,0.000,0.013,21.571
1161,1028_spaceStation_7.mtx,1134,1134,18252,0.000,0.006,6.209
1162,0552_fs_541_2.mtx,541,541,4285,0.000,0.005,1.700
1163,0589_illc1033.mtx,1033,320,4732,0.000,0.005,1.867
1164,2212_soc-sign-epinions.mtx,131828,131828,841372,0.000,0.351,4.799
1165,1068_bcsstm35.mtx,30237,30237,20619,0.000,0.005,8.735
1166,0056_p0033.mtx,15,48,113,0.000,0.004,0.050
1167,1298_G26.mtx,2000,2000,39980,0.000,0.011,7.428
1168,1864_deltaX.mtx,68600,21961,247424,0.000,0.054,9.199
1169,2442_web-Stanford.mtx,281903,281903,2312497,0.000,1.207,3.832
1170,0655_fpga_dcop_47.mtx,1220,1220,5892,0.000,0.006,1.957
1171,2827_indochina-2004.mtx,7414866,7414866,194109311,0.000,5.112,75.938
1172,1953_pds-30.mtx,49944,158489,340635,0.000,0.138,4.936
1173,2467_nxp1.mtx,414604,414604,2656177,0.000,0.706,7.530
1174,1765_wang4.mtx,26068,26068,177196,0.000,0.013,27.389
1175,1218_cavity06.mtx,1182,1182,32747,0.000,0.007,9.947
1176,1059_shyy41.mtx,4720,4720,20042,0.000,0.005,8.648
1177,1590_lp_ken_13.mtx,28632,42659,97246,0.000,0.023,8.384
1178,0430_rdb450l.mtx,450,450,2580,0.000,0.004,1.151
1179,2614_Stanford_Berkeley.mtx,683446,683446,7583376,0.000,0.536,28.298
1180,0726_ukerbe1_dual.mtx,1866,1866,7076,0.000,0.005,2.888
1181,2396_watson_2.mtx,352013,677224,1846391,0.000,0.252,14.654
1182,1141_G56.mtx,5000,5000,24996,0.000,0.014,3.490
1183,0278_nnc261.mtx,261,261,1500,0.000,0.005,0.611
1184,2557_t2em.mtx,921632,921632,4590832,0.000,0.225,40.785
1185,2275_TSOPF_RS_b39_c30.mtx,60098,60098,1079986,0.000,0.025,87.022
1186,1626_as-caida.mtx,31379,31379,106762,0.000,0.052,4.136
1187,1189_ch7-6-b5.mtx,5040,15120,30240,0.000,0.007,8.278
1188,2216_mesh_deform.mtx,234023,9393,853829,0.000,0.059,28.912
1189,2581_para-6.mtx,155924,155924,5416358,0.000,0.469,23.119
1190,1580_rdist1.mtx,4134,4134,94408,0.000,0.007,28.844
1191,0661_fpga_dcop_34.mtx,1220,1220,5892,0.000,0.006,1.958
1192,2798_vas_stokes_2M.mtx,2146677,2146677,65129037,0.000,4.105,31.730
1193,0768_bibd_12_5.mtx,66,792,7920,0.000,0.007,2.179
1194,0208_adjnoun.mtx,112,112,850,0.000,0.005,0.318
1195,0682_fpga_dcop_28.mtx,1220,1220,5892,0.000,0.006,1.958
1196,1438_G58.mtx,5000,5000,59140,0.000,0.020,5.878
1197,0667_fpga_dcop_48.mtx,1220,1220,5892,0.000,0.006,1.958
1198,0693_fs_760_2.mtx,760,760,5976,0.000,0.005,2.254
1199,0025_Tina_DisCal.mtx,11,11,41,0.000,0.003,0.029
1200,1401_air05.mtx,426,7195,52121,0.000,0.008,13.373
1201,0412_lp_gfrd_pnc.mtx,616,1160,2445,0.000,0.005,1.039
1202,2107_IG5-16.mtx,18846,18485,588326,0.000,0.083,14.156
1203,0324_oscil_dcop_52.mtx,430,430,1544,0.000,0.005,0.685
1204,0753_n3c6-b10.mtx,675,2511,7425,0.000,0.006,2.666
1205,0743_west2021.mtx,2021,2021,7353,0.000,0.005,2.912
1206,1762_t2dah_a.mtx,11445,11445,176117,0.000,0.010,36.768
1207,1703_shock-9.mtx,36476,36476,142580,0.000,0.014,20.559
1208,0170_dwt_87.mtx,87,87,541,0.000,0.004,0.265
1209,1755_IG5-14.mtx,6735,7621,173337,0.000,0.019,18.510
1210,1640_mark3jac040.mtx,18289,18289,113435,0.000,0.018,12.698
1211,2505_GaAsH6.mtx,61349,61349,3381809,0.000,0.150,45.172
1212,1210_deter1.mtx,5527,15737,32187,0.000,0.016,4.149
1213,1770_Goodwin_023.mtx,6005,6005,182168,0.000,0.008,44.665
1214,1515_cavity13.mtx,2597,2597,76367,0.000,0.006,23.672
1215,2718_fem_hifreq_circuit.mtx,491100,491100,20239237,0.000,1.050,38.545
1216,0197_mk9-b1.mtx,378,36,756,0.000,0.004,0.399
1217,0996_robot24c1_mat5_J.mtx,302,404,15118,0.000,0.007,4.500
1218,0185_lpi_box1.mtx,231,261,651,0.000,0.005,0.268
1219,0873_adder_dcop_69.mtx,1813,1813,11246,0.000,0.007,3.126
1220,1387_ch7-6-b3.mtx,12600,4200,50400,0.000,0.008,12.536
1221,0396_lp_brandy.mtx,220,303,2202,0.000,0.006,0.698
1222,2383_crystk03.mtx,24696,24696,1751178,0.000,0.039,89.391
1223,0017_n3c4-b1.mtx,15,6,30,0.000,0.002,0.024
1224,0362_west0497.mtx,497,497,1727,0.000,0.005,0.655
1225,2065_soc-sign-Slashdot081106.mtx,77357,77357,516575,0.000,0.216,4.774
1226,0131_bfwb62.mtx,62,62,342,0.000,0.005,0.139
1227,2198_mk13-b5.mtx,135135,270270,810810,0.000,0.116,13.932
1228,0930_DK01R.mtx,903,903,11766,0.000,0.005,4.648
1229,1238_freeFlyingRobot_8.mtx,4398,4398,34958,0.000,0.006,11.029
1230,1990_fxm3_16.mtx,41340,85575,392252,0.000,0.029,26.987
1231,0114_ch4-4-b2.mtx,96,72,288,0.000,0.004,0.132
1232,1837_man_5976.mtx,5976,5976,225046,0.000,0.007,63.653
1233,1487_aa3.mtx,825,8627,70806,0.000,0.008,17.017
1234,0074_d_ss.mtx,53,53,149,0.000,0.004,0.071
1235,0925_extr1b.mtx,2836,2836,11404,0.000,0.005,4.551
1236,1308_ex27.mtx,974,974,40782,0.000,0.007,11.677
1237,0563_lp_ship04s.mtx,402,1506,4400,0.000,0.006,1.482
1238,2523_barrier2-2.mtx,113076,113076,3805068,0.000,0.377,20.182
1239,2722_StocF-1465.mtx,1465137,1465137,21005389,0.000,1.532,27.425
1240,0634_gre_1107.mtx,1107,1107,5664,0.000,0.005,2.245
1241,1249_G66.mtx,9000,9000,36000,0.000,0.006,12.823
1242,0541_young4c.mtx,841,841,4089,0.000,0.005,1.736
1243,2449_rma10.mtx,46835,46835,2374001,0.000,0.050,94.916
1244,1354_complex.mtx,1023,1408,46463,0.000,0.009,10.579
1245,1604_lpi_gosh.mtx,3792,13455,99953,0.000,0.009,21.893
1246,0023_Trec6.mtx,6,15,40,0.000,0.003,0.026
1247,1197_lp_greenbeb.mtx,2392,5598,31070,0.000,0.007,8.503
1248,1585_cond-mat.mtx,16726,16726,95188,0.000,0.024,7.795
1249,2535_Hardesty2.mtx,929901,303645,4020731,0.000,0.167,48.241
1250,0774_G33.mtx,2000,2000,8000,0.000,0.004,4.209
1251,1159_bcsstk21.mtx,3600,3600,26600,0.000,0.005,11.431
1252,2400_ch8-8-b4.mtx,376320,117600,1881600,0.000,0.156,24.058
1253,1274_G7.mtx,800,800,38352,0.000,0.006,13.040
1254,2031_cont-201.mtx,80595,80595,438795,0.000,0.033,26.860
1255,0817_lp_stocfor2.mtx,2157,3045,9357,0.000,0.005,3.712
1256,2572_Si34H36.mtx,97569,97569,5156379,0.000,0.252,40.851
1257,0895_adder_dcop_21.mtx,1813,1813,11246,0.000,0.007,3.282
1258,1273_lp_qap12.mtx,3192,8856,38304,0.000,0.011,7.101
1259,0161_rw136.mtx,136,136,479,0.000,0.004,0.226
1260,2194_m133-b3.mtx,200200,200200,800800,0.000,0.143,11.185
1261,1207_dynamicSoaringProblem_3.mtx,2871,2871,32022,0.000,0.006,10.884
1262,1403_ch7-9-b2.mtx,17640,1512,52920,0.000,0.007,14.283
1263,1934_pwt(0).mtx,36519,36519,326107,0.000,0.017,38.130
1264,1360_rajat06.mtx,10922,10922,46983,0.000,0.009,10.403
1265,2659_bmw3_2.mtx,227362,227362,11288630,0.000,0.240,94.082
1266,0209_robot.mtx,120,120,870,0.000,0.005,0.327
1267,2455_vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,0.000,0.789,6.190
1268,2382_pcrystk03.mtx,24696,24696,1751178,0.000,0.039,88.922
1269,0225_CAG_mat72.mtx,72,72,1012,0.000,0.005,0.380
1270,0271_rajat05.mtx,301,301,1384,0.000,0.005,0.565
1271,1961_ncvxbqp1.mtx,50000,50000,349968,0.000,0.041,16.884
1272,1277_G5.mtx,800,800,38352,0.000,0.005,14.717
1273,0676_fpga_dcop_01.mtx,1220,1220,5892,0.000,0.006,1.958
1274,0533_tub1000.mtx,1000,1000,3996,0.000,0.004,2.025
1275,2233_NotreDame_www.mtx,325729,325729,929849,0.000,0.096,19.290
1276,1470_bips07_2476.mtx,16861,16861,66498,0.000,0.009,14.255
1277,0770_olm2000.mtx,2000,2000,7996,0.000,0.004,4.060
1278,0470_ch7-9-b1.mtx,1512,63,3024,0.000,0.004,1.434
1279,1482_dtoc.mtx,24993,24993,69972,0.000,0.006,24.954
1280,0920_adder_dcop_50.mtx,1813,1813,11246,0.000,0.007,3.122
1281,2032_TEM27623.mtx,27623,27623,439469,0.000,0.039,22.661
1282,2004_nemeth10.mtx,9506,9506,401448,0.000,0.008,97.914
1283,2447_c-big.mtx,345241,345241,2341011,0.000,0.224,20.910
1284,2434_matrix_9.mtx,103430,103430,2121550,0.000,0.065,65.757
1285,1771_sctap1-2r.mtx,28830,63426,186366,0.000,0.017,22.471
1286,2282_bcsstk37.mtx,25503,25503,1140977,0.000,0.026,86.526
1287,2127_bcsstk29.mtx,13992,13992,619488,0.000,0.017,71.563
1288,1343_n3c6-b6.mtx,6435,5005,45045,0.000,0.007,13.845
1289,2222_sc2010.mtx,181908,181908,893160,0.000,0.336,5.315
1290,1817_kl02.mtx,71,36699,212536,0.000,0.018,23.783
1291,2312_c-73b.mtx,169422,169422,1279274,0.000,0.085,30.112
1292,2406_conf5_4-8x8-20.mtx,49152,49152,1916928,0.000,0.046,84.175
1293,2679_3Dspectralwave2.mtx,292008,292008,14322744,0.000,0.719,39.839
1294,0400_p0291.mtx,252,543,2283,0.000,0.005,0.913
1295,2108_stat96v1.mtx,5995,197472,588798,0.000,0.028,41.525
1296,0211_gre_216a.mtx,216,216,876,0.000,0.005,0.353
1297,1610_lpl3.mtx,10828,33686,100525,0.000,0.014,14.782
1298,1998_nemeth08.mtx,9506,9506,394816,0.000,0.008,97.690
1299,1884_s2rmq4m1.mtx,5489,5489,281111,0.000,0.008,71.630
1300,0712_D_6.mtx,970,435,6491,0.000,0.005,2.594
1301,0545_lp_nug07.mtx,602,931,4214,0.000,0.006,1.470
1302,1085_primagaz.mtx,1554,10836,21665,0.000,0.007,6.558
1303,2663_pwtk.mtx,217918,217918,11634424,0.000,0.188,123.939
1304,1980_ecl32.mtx,51993,51993,380415,0.000,0.045,16.758
1305,2293_bcsstk31.mtx,35588,35588,1181416,0.000,0.040,59.063
1306,0321_oscil_dcop_06.mtx,430,430,1544,0.000,0.005,0.674
1307,1015_n4c5-b8.mtx,1895,3635,17055,0.000,0.007,5.119
1308,2049_vsp_c-60_data_cti_cs4.mtx,85830,85830,482160,0.000,0.089,10.871
1309,1524_c-31.mtx,5339,5339,78571,0.000,0.007,21.017
1310,0127_GD98_c.mtx,112,112,336,0.000,0.004,0.156
1311,1191_LeGresley_4908.mtx,4908,4908,30482,0.000,0.009,6.581
1312,0250_football(0).mtx,115,115,1226,0.000,0.005,0.518
1313,1761_t2dah.mtx,11445,11445,176117,0.000,0.009,38.576
1314,1183_rdb5000.mtx,5000,5000,29600,0.000,0.005,10.829
1315,1788_torsion1.mtx,40000,40000,197608,0.000,0.013,29.801
1316,1698_cca.mtx,49152,49152,139264,0.000,0.024,11.717
1317,1072_sherman5.mtx,3312,3312,20793,0.000,0.006,7.539
1318,2335_rgg_n_2_17_s0.mtx,131072,131072,1457506,0.000,0.215,13.579
1319,0159_mycielskian6.mtx,47,47,472,0.000,0.005,0.206
1320,0090_n4c5-b1.mtx,105,15,210,0.000,0.002,0.169
1321,0435_Harvard500.mtx,500,500,2636,0.000,0.006,0.926
1322,0923_ex32.mtx,1159,1159,11343,0.000,0.005,4.173
1323,1836_lowThrust_13.mtx,18476,18476,224897,0.000,0.015,30.052
1324,2080_c-58.mtx,37595,37595,552557,0.000,0.059,18.648
1325,0202_rajat11.mtx,135,135,812,0.000,0.004,0.377
1326,1635_vsp_data_and_seymourl.mtx,9167,9167,111732,0.000,0.020,10.947
1327,1766_dictionary28.mtx,52652,52652,178076,0.000,0.046,7.792
1328,2682_memchip.mtx,2707524,2707524,14810202,0.000,1.049,28.229
1329,1286_jan99jac020sc.mtx,6774,6774,38692,0.000,0.008,9.419
1330,2334_n4c6-b10.mtx,132402,186558,1456422,0.000,0.106,27.447
1331,1441_crack.mtx,10240,10240,60760,0.000,0.014,8.495
1332,1225_n4c5-b6.mtx,4735,4340,33145,0.000,0.007,9.098
1333,2366_mo2010.mtx,343565,343565,1656568,0.000,0.557,5.948
1334,0941_rdb2048_noL.mtx,2048,2048,12032,0.000,0.005,5.185
1335,0266_bibd_15_3.mtx,105,455,1365,0.000,0.007,0.399
1336,1776_nemswrld.mtx,7138,28550,192283,0.000,0.016,24.307
1337,2410_conf6_0-8x8-20.mtx,49152,49152,1916928,0.000,0.046,83.980
1338,2189_ma2010.mtx,157508,157508,776610,0.000,0.280,5.538
1339,1589_as-22july06.mtx,22963,22963,96872,0.000,0.029,6.598
1340,0508_bcsstm24.mtx,3562,3562,3562,0.000,0.003,2.763
1341,0691_fs_760_3.mtx,760,760,5976,0.000,0.005,2.256
1342,2186_dc1.mtx,116835,116835,766396,0.000,0.065,23.509
1343,1954_onetone1.mtx,36057,36057,341088,0.000,0.053,12.895
1344,2469_matrix-new_3.mtx,125329,125329,2678750,0.000,0.093,57.767
1345,1480_ex3sta1.mtx,17443,17516,68779,0.000,0.007,19.175
1346,0798_well1850.mtx,1850,712,8758,0.000,0.005,3.379
1347,2451_TSOPF_FS_b162_c4.mtx,40798,40798,2398220,0.000,0.038,124.807
1348,2121_lp_osa_30.mtx,4350,104374,604488,0.000,0.049,24.606
1349,0645_fpga_dcop_08.mtx,1220,1220,5888,0.000,0.006,1.957
1350,0404_celegansneural.mtx,297,297,2345,0.000,0.006,0.797
1351,1688_cavity26.mtx,4562,4562,138187,0.000,0.007,36.904
1352,2088_c-62ghs.mtx,41731,41731,559343,0.000,0.064,17.405
1353,1474_flowmeter5.mtx,9669,9669,67391,0.000,0.007,20.384
1354,0469_mk12-b1.mtx,1485,66,2970,0.000,0.004,1.408
1355,2294_tn2010.mtx,240116,240116,1193966,0.000,0.408,5.857
1356,1844_lhr10.mtx,10672,10672,232633,0.000,0.008,55.908
1357,1359_crew1.mtx,135,6469,46950,0.000,0.007,13.405
1358,0417_dw256A.mtx,512,512,2480,0.000,0.004,1.139
1359,1924_rlfprim.mtx,58866,62716,320591,0.000,0.019,33.977
1360,0371_ch5-5-b2.mtx,600,200,1800,0.000,0.004,0.802
1361,1851_igbt3.mtx,10938,10938,234006,0.000,0.021,21.980
1362,1198_lpi_greenbea.mtx,2393,5596,31074,0.000,0.007,9.247
1363,1092_bcsstm10.mtx,1086,1086,22092,0.000,0.006,7.854
1364,1644_psse2.mtx,28634,11028,115262,0.000,0.014,15.986
1365,1392_cz5108.mtx,5108,5108,51412,0.000,0.006,16.749
1366,0644_fpga_dcop_09.mtx,1220,1220,5888,0.000,0.006,1.957
1367,1297_G25.mtx,2000,2000,39980,0.000,0.011,7.474
1368,0339_oscil_dcop_35.mtx,430,430,1544,0.000,0.005,0.684
1369,1943_Chevron1.mtx,37365,37365,330633,0.000,0.015,44.449
1370,1332_fd15.mtx,11532,11532,44206,0.000,0.007,12.223
1371,1888_vsp_sctap1-2b_and_seymourl.mtx,40174,40174,281662,0.000,0.077,7.307
1372,0461_can_256.mtx,256,256,2916,0.000,0.006,1.042
1373,0075_refine.mtx,29,62,153,0.000,0.006,0.055
1374,2457_tsyl201.mtx,20685,20685,2454957,0.000,0.052,94.643
1375,0718_can_715.mtx,715,715,6665,0.000,0.006,2.117
1376,0016_lpi_itest6.mtx,11,17,29,0.000,0.003,0.018
1377,1227_reorientation_4.mtx,2717,2717,33630,0.000,0.006,10.676
1378,1419_c-33.mtx,6317,6317,56123,0.000,0.008,13.883
1379,2022_wy2010.mtx,86204,86204,427586,0.000,0.160,5.339
1380,2792_circuit5M.mtx,5558326,5558326,59524291,0.000,2.653,44.877
1381,0261_M10PI_n1.mtx,528,528,1317,0.000,0.004,0.596
1382,1616_cz10228.mtx,10228,10228,102876,0.000,0.008,25.449
1383,1542_lhr04.mtx,4101,4101,82682,0.000,0.007,24.619
1384,0519_mk9-b3.mtx,945,1260,3780,0.000,0.005,1.634
1385,1650_conf5_0-4x4-26.mtx,3072,3072,119808,0.000,0.006,41.607
1386,2575_F2.mtx,71505,71505,5294285,0.000,0.218,48.678
1387,1530_ex12.mtx,3973,3973,80211,0.000,0.006,25.097
1388,1520_lp_stocfor3.mtx,16675,23541,76473,0.000,0.008,19.496
1389,2126_TSOPF_RS_b162_c3.mtx,15374,15374,610299,0.000,0.014,88.945
1390,1144_n3c6-b9.mtx,2511,4935,25110,0.000,0.006,8.357
1391,2471_pct20stif.mtx,52329,52329,2698463,0.000,0.060,90.572
1392,1485_bloweybq.mtx,10001,10001,69991,0.000,0.007,20.223
1393,0892_adder_dcop_63.mtx,1813,1813,11246,0.000,0.007,3.282
1394,2546_t3dh_e.mtx,79171,79171,4352105,0.000,0.207,42.049
1395,0794_dwt_1005.mtx,1005,1005,8621,0.000,0.006,2.704
1396,1617_shuttle_eddy.mtx,10429,10429,103599,0.000,0.007,29.587
1397,2688_TSOPF_RS_b2383.mtx,38120,38120,16171169,0.000,0.179,180.418
1398,0305_oscil_dcop_42.mtx,430,430,1544,0.000,0.005,0.673
1399,1154_n4c5-b5.mtx,4340,2852,26040,0.000,0.005,9.869
1400,0742_lp_sctap2.mtx,1090,2500,7334,0.000,0.006,2.554
1401,1540_176bit.mtx,7441,7431,82270,0.000,0.023,7.022
1402,0493_bp_0.mtx,822,822,3276,0.000,0.007,0.957
1403,0510_bcsstm21.mtx,3600,3600,3600,0.000,0.003,2.715
1404,1181_msc01050.mtx,1050,1050,29156,0.000,0.007,8.816
1405,0486_G13.mtx,800,800,3200,0.000,0.005,1.401
1406,0279_rajat14.mtx,180,180,1503,0.000,0.007,0.402
1407,1371_ww_vref_6405.mtx,13251,13251,48737,0.000,0.007,13.061
1408,2360_dblp-2010.mtx,326186,326186,1615400,0.000,0.186,17.324
1409,0994_Erdos992.mtx,6100,6100,15030,0.000,0.009,3.330
1410,2084_Trefethen_20000.mtx,20000,20000,554466,0.000,0.021,52.935
1411,2466_ASIC_320k.mtx,321821,321821,2635364,0.000,0.285,18.477
1412,2364_lp1.mtx,534388,534388,1643420,0.000,0.118,27.821
1413,1795_chem_master1.mtx,40401,40401,201201,0.000,0.014,29.268
1414,0213_polbooks.mtx,105,105,882,0.000,0.005,0.355
1415,0717_m3plates.mtx,11107,11107,6639,0.000,0.003,4.569
1416,2020_ted_A.mtx,10605,10605,424587,0.000,0.009,95.898
1417,2693_hugetric-00000.mtx,5824554,5824554,17467046,0.000,3.453,10.118
1418,1966_a0nsdsil.mtx,80016,80016,355034,0.000,0.035,20.330
1419,1532_lowThrust_3.mtx,7064,7064,80645,0.000,0.009,17.480
1420,2506_ch8-8-b5.mtx,564480,376320,3386880,0.000,0.317,21.339
1421,0917_adder_dcop_41.mtx,1813,1813,11246,0.000,0.007,3.282
1422,1254_Chebyshev3.mtx,4101,4101,36879,0.000,0.007,11.201
1423,1967_bcsstk38.mtx,8032,8032,355460,0.000,0.011,63.464
1424,1525_pesa.mtx,11738,11738,79566,0.000,0.011,14.119
1425,0943_can_1054.mtx,1054,1054,12196,0.000,0.006,4.053
1426,2629_bibd_20_10.mtx,190,184756,8314020,0.000,0.189,87.955
1427,0729_can_634.mtx,634,634,7228,0.000,0.007,2.155
1428,2462_ch7-9-b5.mtx,423360,317520,2540160,0.000,0.239,21.255
1429,0240_saylr1.mtx,238,238,1128,0.000,0.004,0.574
1430,0795_lshp1270.mtx,1270,1270,8668,0.000,0.006,3.049
1431,1736_OPF_3754.mtx,15435,15435,158273,0.000,0.013,24.630
1432,0358_IG5-8.mtx,156,292,1711,0.000,0.006,0.596
1433,0663_fpga_dcop_02.mtx,1220,1220,5892,0.000,0.006,1.866
1434,1780_c-50.mtx,22401,22401,193625,0.000,0.017,23.113
1435,2225_ar2010.mtx,186211,186211,904310,0.000,0.300,6.030
1436,1133_mcfe.mtx,765,765,24382,0.000,0.006,8.285
1437,1239_rail_5177.mtx,5177,5177,35185,0.000,0.006,11.422
1438,1697_rail_20209.mtx,20209,20209,139233,0.000,0.016,16.980
1439,2311_c-73.mtx,169422,169422,1279274,0.000,0.085,30.149
1440,1582_lp_nug15.mtx,6330,22275,94950,0.000,0.024,7.857
1441,0843_lp_czprob.mtx,929,3562,10708,0.000,0.007,3.125
1442,0308_oscil_dcop_45.mtx,430,430,1544,0.000,0.004,0.687
1443,1518_cavity15.mtx,2597,2597,76367,0.000,0.006,23.676
1444,0556_ch6-6-b5.mtx,720,4320,4320,0.000,0.005,1.632
1445,1885_s1rmq4m1.mtx,5489,5489,281111,0.000,0.008,68.024
1446,2492_delaunay_n19.mtx,524288,524288,3145646,0.000,0.301,20.911
1447,1517_cavity11.mtx,2597,2597,76367,0.000,0.006,23.676
1448,0975_yeast.mtx,2361,2361,13828,0.000,0.006,4.561
1449,1594_msc04515.mtx,4515,4515,97707,0.000,0.007,27.948
1450,0042_rgg010.mtx,10,10,76,0.000,0.003,0.051
1451,1029_mhd3200b.mtx,3200,3200,18316,0.000,0.004,9.043
1452,1127_model3.mtx,1609,4578,23974,0.000,0.007,6.672
1453,2795_Geo_1438.mtx,1437960,1437960,63156690,0.000,1.910,66.134
1454,2569_mono_500Hz.mtx,169410,169410,5036288,0.000,0.661,15.244
1455,2625_ship_003.mtx,121728,121728,8086034,0.000,0.186,87.038
1456,1733_lhr07.mtx,7337,7337,156508,0.000,0.007,43.797
1457,2653_Si87H76.mtx,240369,240369,10661631,0.000,0.561,38.034
1458,1303_G67.mtx,10000,10000,40000,0.000,0.006,13.562
1459,0061_ibm32.mtx,32,32,126,0.000,0.003,0.075
1460,1925_bcsstm36.mtx,23052,23052,320606,0.000,0.016,39.924
1461,0002_Trec3.mtx,1,2,1,0.000,0.003,0.001
1462,2673_JP.mtx,87616,67320,13734559,0.000,1.564,17.563
1463,1923_rgg_n_2_15_s0.mtx,32768,32768,320480,0.000,0.032,19.855
1464,2425_neos3.mtx,512209,518832,2055024,0.000,0.153,26.848
1465,2676_italy_osm.mtx,6686493,6686493,14027956,0.000,1.524,18.405
1466,0010_ch3-3-b2.mtx,6,18,18,0.000,0.003,0.011
1467,1329_freeFlyingRobot_13.mtx,5718,5718,43994,0.000,0.008,11.646
1468,2134_rajat17.mtx,94294,94294,641159,0.000,0.067,19.165
1469,1349_model4.mtx,1337,4962,45753,0.000,0.008,12.128
1470,2707_af_shell3.mtx,504855,504855,17588875,0.000,0.305,115.382
1471,0748_fpga_trans_02.mtx,1220,1220,7382,0.000,0.006,2.455
1472,2502_bibd_19_9.mtx,171,92378,3325608,0.000,0.082,81.551
1473,2720_rajat31.mtx,4690002,4690002,20316253,0.000,2.716,14.961
1474,1721_bloweya.mtx,30004,30004,150009,0.000,0.011,28.338
1475,1425_ch8-8-b2.mtx,18816,1568,56448,0.000,0.008,14.756
1476,0164_west0167.mtx,167,167,507,0.000,0.005,0.213
1477,1331_Franz5.mtx,7382,2882,44056,0.000,0.006,14.624
1478,0818_G18.mtx,800,800,9388,0.000,0.006,3.120
1479,0968_lp_fit1d.mtx,24,1049,13427,0.000,0.008,3.380
1480,2762_vas_stokes_1M.mtx,1090664,1090664,34767207,0.000,2.233,31.146
1481,2513_ifiss_mat.mtx,96307,96307,3599932,0.000,0.115,62.487
1482,2359_TF18.mtx,95368,123867,1597545,0.000,0.312,10.257
1483,0576_Trefethen_300.mtx,300,300,4678,0.000,0.005,1.903
1484,1955_HEP-th.mtx,27240,27240,342437,0.000,0.157,4.365
1485,1257_deter7.mtx,6375,18153,37131,0.000,0.018,4.216
1486,2363_Zd_Jac2.mtx,22835,22835,1642833,0.000,0.048,68.840
1487,1971_c-65.mtx,48066,48066,360528,0.000,0.038,18.893
1488,0649_fpga_dcop_32.mtx,1220,1220,5892,0.000,0.006,1.958
1489,1563_cis-n4c6-b13.mtx,6300,25605,88200,0.000,0.010,17.716
1490,0282_cz148.mtx,148,148,1527,0.000,0.005,0.605
1491,0526_ck656.mtx,656,656,3884,0.000,0.005,1.460
1492,0531_cis-n4c6-b2.mtx,1330,210,3990,0.000,0.004,1.832
1493,1493_EX3(0).mtx,2600,2600,71760,0.000,0.011,13.462
1494,0059_GlossGT.mtx,72,72,122,0.000,0.005,0.053
1495,2347_nemeth23.mtx,9506,9506,1506810,0.000,0.028,109.272
1496,0487_small.mtx,677,1400,3207,0.000,0.005,1.283
1497,0841_rotor2.mtx,791,791,10685,0.000,0.006,3.668
1498,0105_GD99_b.mtx,64,64,252,0.000,0.005,0.111
1499,0454_Trefethen_200b.mtx,199,199,2873,0.000,0.005,1.116
1500,1406_beaflw.mtx,497,507,53403,0.000,0.009,12.551
1501,0630_jazz.mtx,198,198,5484,0.000,0.006,1.791
1502,0338_oscil_dcop_44.mtx,430,430,1544,0.000,0.005,0.654
1503,1103_sstmodel.mtx,3345,3345,22749,0.000,0.006,7.775
1504,1002_bcsstm37.mtx,25503,25503,15525,0.000,0.005,6.384
1505,0660_fpga_dcop_40.mtx,1220,1220,5892,0.000,0.006,1.867
1506,0502_hangGlider_1.mtx,360,360,3477,0.000,0.007,1.053
1507,0751_GL7d26.mtx,305,2798,7412,0.000,0.006,2.657
1508,0960_bcsstk08.mtx,1074,1074,12960,0.000,0.006,4.012
1509,2610_cont1_l.mtx,1918399,1921596,7031999,0.000,0.409,34.393
1510,1931_EAT_SR.mtx,23219,23219,325589,0.000,0.146,4.463
1511,2322_pli.mtx,22695,22695,1350309,0.000,0.040,68.000
1512,2661_kim2.mtx,456976,456976,11330020,0.000,0.254,89.039
1513,1095_lock_700.mtx,700,700,22175,0.000,0.007,5.948
1514,1023_lshp2614.mtx,2614,2614,17980,0.000,0.005,6.989
1515,1026_spiral.mtx,1434,1434,18228,0.000,0.007,5.363
1516,1638_scsd8-2c.mtx,5130,35910,112770,0.000,0.008,28.717
1517,0503_dwt_193.mtx,193,193,3493,0.000,0.005,1.358
1518,0782_lp_scfxm3.mtx,990,1800,8206,0.000,0.006,2.687
1519,1281_G3.mtx,800,800,38352,0.000,0.005,14.762
1520,0652_fpga_dcop_44.mtx,1220,1220,5892,0.000,0.006,1.867
1521,0135_GD06_theory.mtx,101,101,380,0.000,0.005,0.152
1522,0304_oscil_dcop_10.mtx,430,430,1544,0.000,0.005,0.653
1523,0115_curtis54.mtx,54,54,291,0.000,0.005,0.110
