index,mtx,gflops
696,0226_nos1.mtx,0.001
697,0846_email.mtx,0.025
698,1929_usroads-48.mtx,0.121
699,0550_b_dyn.mtx,0.002
700,0985_Erdos982.mtx,0.037
701,1350_eurqsa.mtx,0.064
702,0898_adder_dcop_25.mtx,0.284
703,1860_astro-ph.mtx,1.210
704,1519_cavity12.mtx,0.407
705,1646_de2010.mtx,0.110
706,1777_mult_dcop_03.mtx,3.107
707,1660_bodyy4.mtx,0.131
708,1064_CollegeMsg.mtx,0.106
709,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,3.029
