mtx,m,n,nnz,N,time,gflops
2718_fem_hifreq_circuit.mtx,491136,491100,20239237,8,1.101322,294.035494
0197_mk9-b1.mtx,384,36,756,8,0.013003,0.930228
0996_robot24c1_mat5_J.mtx,384,404,15118,8,0.030204,8.008484
0185_lpi_box1.mtx,256,261,651,8,0.015957,0.652738
0873_adder_dcop_69.mtx,1920,1813,11246,8,0.030213,5.955546
1387_ch7-6-b3.mtx,12672,4200,50400,8,0.016027,50.316374
0396_lp_brandy.mtx,256,303,2202,8,0.014946,2.357339
2383_crystk03.mtx,24704,24696,1751178,8,0.106957,261.964785
0017_n3c4-b1.mtx,128,6,30,8,0.012985,0.036967
0362_west0497.mtx,512,497,1727,8,0.015074,1.833041
2065_soc-sign-Slashdot081106.mtx,77440,77357,516575,8,0.055787,148.156019
0131_bfwb62.mtx,128,62,342,8,0.013960,0.391986
2198_mk13-b5.mtx,135168,270270,810810,8,0.055705,232.888186
0930_DK01R.mtx,1024,903,11766,8,0.014914,12.622486
1238_freeFlyingRobot_8.mtx,4480,4398,34958,8,0.086508,6.465655
1990_fxm3_16.mtx,41344,85575,392252,8,0.037671,166.602107
0114_ch4-4-b2.mtx,128,72,288,8,0.013015,0.354040
1837_man_5976.mtx,6016,5976,225046,8,0.027317,131.814130
1487_aa3.mtx,896,8627,70806,8,0.037626,30.109200
0074_d_ss.mtx,128,53,149,8,0.014006,0.170209
0925_extr1b.mtx,2944,2836,11404,8,0.014604,12.494139
1308_ex27.mtx,1024,974,40782,8,0.033478,19.490928
0563_lp_ship04s.mtx,512,1506,4400,8,0.011161,6.307593
2523_barrier2-2.mtx,113152,113076,3805068,8,0.206672,294.578674
2722_StocF-1465.mtx,1465216,1465137,21005389,8,1.227222,273.859343
0634_gre_1107.mtx,1152,1107,5664,8,0.014141,6.408458
1249_G66.mtx,9088,9000,36000,8,0.015166,37.978930
0541_young4c.mtx,896,841,4089,8,0.013966,4.684654
2449_rma10.mtx,46848,46835,2374001,8,0.138477,274.298076
1354_complex.mtx,1024,1408,46463,8,0.045693,16.269719
1604_lpi_gosh.mtx,3840,13455,99953,8,0.039975,40.006325
0023_Trec6.mtx,128,15,40,8,0.014034,0.045605
1197_lp_greenbeb.mtx,2432,5598,31070,8,0.028828,17.244594
1585_cond-mat.mtx,16768,16726,95188,8,0.024511,62.134457
2535_Hardesty2.mtx,929920,303645,4020731,8,0.304761,211.088943
0774_G33.mtx,2048,2000,8000,8,0.013910,9.202066
1159_bcsstk21.mtx,3712,3600,26600,8,0.015113,28.160485
2400_ch8-8-b4.mtx,376320,117600,1881600,8,0.119003,252.982589
1274_G7.mtx,896,800,38352,8,0.011161,54.977695
2031_cont-201.mtx,80640,80595,438795,8,0.036515,192.269773
0817_lp_stocfor2.mtx,2176,3045,9357,8,0.014446,10.363733
2572_Si34H36.mtx,97664,97569,5156379,8,0.292729,281.838003
0895_adder_dcop_21.mtx,1920,1813,11246,8,0.029249,6.151836
1273_lp_qap12.mtx,3200,8856,38304,8,0.015157,40.434749
0161_rw136.mtx,256,136,479,8,0.013033,0.588042
2194_m133-b3.mtx,200320,200200,800800,8,0.056935,225.041170
1207_dynamicSoaringProblem_3.mtx,2944,2871,32022,8,0.021098,24.283927
1403_ch7-9-b2.mtx,17664,1512,52920,8,0.017106,49.496986
1360_rajat06.mtx,11008,10922,46983,8,0.019189,39.175548
2659_bmw3_2.mtx,227456,227362,11288630,8,0.643597,280.638295
0209_robot.mtx,128,120,870,8,0.015013,0.927167
2455_vsp_msc10848_300sep_100in_1Kout.mtx,22016,21996,2442056,8,0.159777,244.546304
2382_pcrystk03.mtx,24704,24696,1751178,8,0.103487,270.748581
0225_CAG_mat72.mtx,128,72,1012,8,0.014983,1.080712
0271_rajat05.mtx,384,301,1384,8,0.015024,1.473908
1961_ncvxbqp1.mtx,50048,50000,349968,8,0.032433,172.649263
1277_G5.mtx,896,800,38352,8,0.011669,52.586259
0676_fpga_dcop_01.mtx,1280,1220,5892,8,0.016188,5.823585
0533_tub1000.mtx,1024,1000,3996,8,0.013508,4.733061
2233_NotreDame_www.mtx,325760,325729,929849,8,0.076486,194.513290
1470_bips07_2476.mtx,16896,16861,66498,8,0.018389,57.860272
0770_olm2000.mtx,2048,2000,7996,8,0.013969,9.158676
0470_ch7-9-b1.mtx,1536,63,3024,8,0.013231,3.656847
1482_dtoc.mtx,25088,24993,69972,8,0.018048,62.030375
0920_adder_dcop_50.mtx,1920,1813,11246,8,0.030112,5.975463
2032_TEM27623.mtx,27648,27623,439469,8,0.038522,182.530420
2004_nemeth10.mtx,9600,9506,401448,8,0.042592,150.807139
2447_c-big.mtx,345344,345241,2341011,8,0.148598,252.063279
2434_matrix_9.mtx,103552,103430,2121550,8,0.153567,221.042315
1771_sctap1-2r.mtx,28928,63426,186366,8,0.024416,122.127450
2282_bcsstk37.mtx,25600,25503,1140977,8,0.072259,252.643057
2127_bcsstk29.mtx,14080,13992,619488,8,0.043209,229.394122
1343_n3c6-b6.mtx,6528,5005,45045,8,0.015970,45.130115
2222_sc2010.mtx,182016,181908,893160,8,0.063118,226.408549
2685_patents.mtx,3774848,3774768,14970767,8,1.539515,155.589478
1817_kl02.mtx,128,36699,212536,8,0.052319,64.997508
2312_c-73b.mtx,169472,169422,1279274,8,0.094969,215.528108
2406_conf5_4-8x8-20.mtx,49152,49152,1916928,8,0.114349,268.221487
2679_3Dspectralwave2.mtx,292096,292008,14322744,8,0.787358,291.054401
0400_p0291.mtx,256,543,2283,8,0.017075,2.139255
2108_stat96v1.mtx,6016,197472,588798,8,0.088995,105.857531
0211_gre_216a.mtx,256,216,876,8,0.013772,1.017684
1610_lpl3.mtx,10880,33686,100525,8,0.040006,40.204179
1998_nemeth08.mtx,9600,9506,394816,8,0.042004,150.391084
1884_s2rmq4m1.mtx,5504,5489,281111,8,0.026138,172.078152
0712_D_6.mtx,1024,435,6491,8,0.014055,7.389505
0545_lp_nug07.mtx,640,931,4214,8,0.014009,4.812953
1085_primagaz.mtx,1664,10836,21665,8,0.012905,26.859991
2663_pwtk.mtx,217984,217918,11634424,8,0.691945,269.025284
1980_ecl32.mtx,52096,51993,380415,8,0.034569,176.072897
2293_bcsstk31.mtx,35712,35588,1181416,8,0.073030,258.833266
0321_oscil_dcop_06.mtx,512,430,1544,8,0.014078,1.754741
1015_n4c5-b8.mtx,1920,3635,17055,8,0.014057,19.411785
2049_vsp_c-60_data_cti_cs4.mtx,85888,85830,482160,8,0.213345,36.160100
1524_c-31.mtx,5376,5339,78571,8,0.043963,28.595355
0127_GD98_c.mtx,128,112,336,8,0.013051,0.411907
1191_LeGresley_4908.mtx,4992,4908,30482,8,0.017137,28.460348
1761_t2dah.mtx,11520,11445,176117,8,0.024187,116.505696
1183_rdb5000.mtx,5120,5000,29600,8,0.015019,31.532433
1788_torsion1.mtx,40064,40000,197608,8,0.024447,129.330194
1698_cca.mtx,49152,49152,139264,8,0.023170,96.168826
1072_sherman5.mtx,3328,3312,20793,8,0.016095,20.670301
2335_rgg_n_2_17_s0.mtx,131072,131072,1457506,8,0.092898,251.030211
0159_mycielskian6.mtx,128,47,472,8,0.014930,0.505844
0090_n4c5-b1.mtx,128,15,210,8,0.012994,0.258584
0435_Harvard500.mtx,512,500,2636,8,0.029466,1.431328
0923_ex32.mtx,1280,1159,11343,8,0.014993,12.105217
1836_lowThrust_13.mtx,18560,18476,224897,8,0.019893,180.884248
2080_c-58.mtx,37632,37595,552557,8,0.065250,135.493536
0202_rajat11.mtx,256,135,812,8,0.017151,0.757494
1635_vsp_data_and_seymourl.mtx,9216,9167,111732,8,0.028009,63.826214
1766_dictionary28.mtx,52736,52652,178076,8,0.024249,117.500653
2682_memchip.mtx,2707584,2707524,14810202,8,1.082366,218.930802
1286_jan99jac020sc.mtx,6784,6774,38692,8,0.019913,31.088399
2334_n4c6-b10.mtx,132480,186558,1456422,8,0.089965,259.021237
1441_crack.mtx,10240,10240,60760,8,0.017113,56.808726
1225_n4c5-b6.mtx,4736,4340,33145,8,0.015056,35.222867
2366_mo2010.mtx,343680,343565,1656568,8,0.105800,250.521438
0941_rdb2048_noL.mtx,2048,2048,12032,8,0.014015,13.736007
0266_bibd_15_3.mtx,128,455,1365,8,0.014010,1.558856
1776_nemswrld.mtx,7168,28550,192283,8,0.051109,60.195925
2410_conf6_0-8x8-20.mtx,49152,49152,1916928,8,0.114008,269.023875
2189_ma2010.mtx,157568,157508,776610,8,0.057578,215.806167
1589_as-22july06.mtx,23040,22963,96872,8,0.049211,31.495817
0508_bcsstm24.mtx,3584,3562,3562,8,0.013895,4.101740
0691_fs_760_3.mtx,768,760,5976,8,0.015036,6.358962
2186_dc1.mtx,116864,116835,766396,8,0.068511,178.983607
1954_onetone1.mtx,36096,36057,341088,8,0.027391,199.242257
2469_matrix-new_3.mtx,125440,125329,2678750,8,0.180659,237.242279
1480_ex3sta1.mtx,17536,17516,68779,8,0.017894,61.498775
0798_well1850.mtx,1920,712,8758,8,0.014030,9.988003
2451_TSOPF_FS_b162_c4.mtx,40832,40798,2398220,8,0.147237,260.610537
2121_lp_osa_30.mtx,4352,104374,604488,8,0.077047,125.531989
0645_fpga_dcop_08.mtx,1280,1220,5888,8,0.015949,5.906724
0404_celegansneural.mtx,384,297,2345,8,0.016050,2.337720
1688_cavity26.mtx,4608,4562,138187,8,0.015594,141.789010
2088_c-62ghs.mtx,41856,41731,559343,8,0.068988,129.725645
1474_flowmeter5.mtx,9728,9669,67391,8,0.017127,62.956237
0469_mk12-b1.mtx,1536,66,2970,8,0.013034,3.645916
2294_tn2010.mtx,240128,240116,1193966,8,0.084251,226.745573
1844_lhr10.mtx,10752,10672,232633,8,0.027712,134.313424
1359_crew1.mtx,256,6469,46950,8,0.047378,15.855508
0417_dw256A.mtx,512,512,2480,8,0.013762,2.883278
1924_rlfprim.mtx,58880,62716,320591,8,0.031387,163.426256
0371_ch5-5-b2.mtx,640,200,1800,8,0.013849,2.079559
1851_igbt3.mtx,11008,10938,234006,8,0.027458,136.359505
1198_lpi_greenbea.mtx,2432,5596,31074,8,0.028442,17.480519
1092_bcsstm10.mtx,1152,1086,22092,8,0.016010,22.078356
1644_psse2.mtx,28672,11028,115262,8,0.021282,86.653255
1392_cz5108.mtx,5120,5108,51412,8,0.017079,48.164914
0644_fpga_dcop_09.mtx,1280,1220,5888,8,0.016034,5.875356
1297_G25.mtx,2048,2000,39980,8,0.017062,37.492591
0339_oscil_dcop_35.mtx,512,430,1544,8,0.014241,1.734691
1943_Chevron1.mtx,37376,37365,330633,8,0.031566,167.588837
1332_fd15.mtx,11648,11532,44206,8,0.016206,43.644212
1888_vsp_sctap1-2b_and_seymourl.mtx,40192,40174,281662,8,0.054037,83.398968
0461_can_256.mtx,256,256,2916,8,0.019397,2.405341
0075_refine.mtx,128,62,153,8,0.015083,0.162299
2457_tsyl201.mtx,20736,20685,2454957,8,0.147308,266.647918
0718_can_715.mtx,768,715,6665,8,0.021241,5.020557
0016_lpi_itest6.mtx,128,17,29,8,0.013025,0.035624
1227_reorientation_4.mtx,2816,2717,33630,8,0.049236,10.928503
1419_c-33.mtx,6400,6317,56123,8,0.039688,22.625480
2022_wy2010.mtx,86272,86204,427586,8,0.046804,146.170155
2792_circuit5M.mtx,5558400,5558326,59524291,8,5.450937,174.720176
0261_M10PI_n1.mtx,640,528,1317,8,0.013961,1.509331
1616_cz10228.mtx,10240,10228,102876,8,0.020194,81.509829
1542_lhr04.mtx,4224,4101,82682,8,0.027132,48.758309
0519_mk9-b3.mtx,1024,1260,3780,8,0.013616,4.441906
1650_conf5_0-4x4-26.mtx,3072,3072,119808,8,0.021189,90.469610
2575_F2.mtx,71552,71505,5294285,8,0.286761,295.397714
1530_ex12.mtx,4096,3973,80211,8,0.019181,66.907400
1520_lp_stocfor3.mtx,16768,23541,76473,8,0.018177,67.314463
2126_TSOPF_RS_b162_c3.mtx,15488,15374,610299,8,0.060486,161.438788
1144_n3c6-b9.mtx,2560,4935,25110,8,0.014338,28.021113
2471_pct20stif.mtx,52352,52329,2698463,8,0.163703,263.742972
1485_bloweybq.mtx,10112,10001,69991,8,0.030551,36.655058
0892_adder_dcop_63.mtx,1920,1813,11246,8,0.029185,6.165354
2546_t3dh_e.mtx,79232,79171,4352105,8,0.235487,295.700768
0794_dwt_1005.mtx,1024,1005,8621,8,0.015020,9.183410
1617_shuttle_eddy.mtx,10496,10429,103599,8,0.020130,82.342066
2688_TSOPF_RS_b2383.mtx,38144,38120,16171169,8,0.937972,275.849060
0305_oscil_dcop_42.mtx,512,430,1544,8,0.014167,1.743817
1154_n4c5-b5.mtx,4352,2852,26040,8,0.015051,27.681043
0742_lp_sctap2.mtx,1152,2500,7334,8,0.015012,7.816513
1540_176bit.mtx,7552,7431,82270,8,0.018852,69.824128
0493_bp_0.mtx,896,822,3276,8,0.037274,1.406245
0510_bcsstm21.mtx,3712,3600,3600,8,0.013931,4.134519
1181_msc01050.mtx,1152,1050,29156,8,0.015629,29.848730
0486_G13.mtx,896,800,3200,8,0.013364,3.831170
0279_rajat14.mtx,256,180,1503,8,0.025825,0.931178
1371_ww_vref_6405.mtx,13312,13251,48737,8,0.018090,43.106971
2360_dblp-2010.mtx,326272,326186,1615400,8,0.107330,240.813058
0994_Erdos992.mtx,6144,6100,15030,8,0.018137,13.259253
2084_Trefethen_20000.mtx,20096,20000,554466,8,0.042714,207.696439
2466_ASIC_320k.mtx,321920,321821,2635364,8,0.173157,243.511745
2364_lp1.mtx,534400,534388,1643420,8,0.179783,146.258277
1795_chem_master1.mtx,40448,40401,201201,8,0.024211,132.966378
0213_polbooks.mtx,128,105,882,8,0.014919,0.945905
0717_m3plates.mtx,11136,11107,6639,8,0.014993,7.084713
2020_ted_A.mtx,10624,10605,424587,8,0.046085,147.410788
2693_hugetric-00000.mtx,5824640,5824554,17467046,8,2.368636,117.988874
1966_a0nsdsil.mtx,80128,80016,355034,8,0.059046,96.204851
1532_lowThrust_3.mtx,7168,7064,80645,8,0.024953,51.710628
2506_ch8-8-b5.mtx,564480,376320,3386880,8,0.211950,255.673596
0917_adder_dcop_41.mtx,1920,1813,11246,8,0.029169,6.168742
1254_Chebyshev3.mtx,4224,4101,36879,8,0.013182,44.762152
1967_bcsstk38.mtx,8064,8032,355460,8,0.050407,112.829187
1525_pesa.mtx,11776,11738,79566,8,0.018183,70.012882
0943_can_1054.mtx,1152,1054,12196,8,0.016084,12.132667
2629_bibd_20_10.mtx,0729_can_634.mtx,640,634,7228,8,0.015445
2462_ch7-9-b5.mtx,423424,317520,2540160,8,0.149031,272.711754
0240_saylr1.mtx,256,238,1128,8,0.013229,1.364316
0795_lshp1270.mtx,1280,1270,8668,8,0.014014,9.896152
1736_OPF_3754.mtx,15488,15435,158273,8,0.024138,104.910211
2755_soc-Pokec.mtx,0358_IG5-8.mtx,256,292,1711,8,0.018018
0663_fpga_dcop_02.mtx,1280,1220,5892,8,0.015992,5.894865
1780_c-50.mtx,22528,22401,193625,8,0.055087,56.238502
2225_ar2010.mtx,186240,186211,904310,8,0.063182,229.006145
1133_mcfe.mtx,768,765,24382,8,0.030374,12.843637
1239_rail_5177.mtx,5248,5177,35185,8,0.015885,35.439741
1697_rail_20209.mtx,20224,20209,139233,8,0.021094,105.608195
2311_c-73.mtx,169472,169422,1279274,8,0.095166,215.081604
1582_lp_nug15.mtx,6400,22275,94950,8,0.018912,80.330221
0843_lp_czprob.mtx,1024,3562,10708,8,0.041791,4.099616
0308_oscil_dcop_45.mtx,512,430,1544,8,0.013884,1.779261
1518_cavity15.mtx,2688,2597,76367,8,0.012653,96.568563
0556_ch6-6-b5.mtx,768,4320,4320,8,0.013969,4.948250
1885_s1rmq4m1.mtx,5504,5489,281111,8,0.027010,166.523312
2492_delaunay_n19.mtx,524288,524288,3145646,8,0.187579,268.315534
1517_cavity11.mtx,2688,2597,76367,8,0.012364,98.827276
0975_yeast.mtx,2432,2361,13828,8,0.018094,12.227581
1594_msc04515.mtx,4608,4515,97707,8,0.019728,79.244980
0042_rgg010.mtx,128,10,76,8,0.013971,0.087034
1029_mhd3200b.mtx,3200,3200,18316,8,0.014963,19.585869
1127_model3.mtx,1664,4578,23974,8,0.023721,16.170699
2795_Geo_1438.mtx,1438080,1437960,63156690,8,4.065160,248.577418
2569_mono_500Hz.mtx,169472,169410,5036288,8,0.302734,266.176569
2625_ship_003.mtx,121728,121728,8086034,8,0.464410,278.582682
1733_lhr07.mtx,7424,7337,156508,8,0.026134,95.819426
2653_Si87H76.mtx,240384,240369,10661631,8,0.579185,294.527857
1303_G67.mtx,10112,10000,40000,8,0.015083,42.432484
0061_ibm32.mtx,128,32,126,8,0.013541,0.148886
1925_bcsstm36.mtx,23168,23052,320606,8,0.035121,146.056237
0002_Trec3.mtx,128,2,1,8,0.012918,0.001239
2673_JP.mtx,87680,67320,13734559,8,0.773873,283.965281
1923_rgg_n_2_15_s0.mtx,32768,32768,320480,8,0.031417,163.211094
2425_neos3.mtx,512256,518832,2055024,8,0.636350,51.670322
2676_italy_osm.mtx,6686592,6686493,14027956,8,2.218781,101.157936
0010_ch3-3-b2.mtx,128,18,18,8,0.013048,0.022072
1329_freeFlyingRobot_13.mtx,5760,5718,43994,8,0.018385,38.286614
2134_rajat17.mtx,94336,94294,641159,8,0.078710,130.334250
1349_model4.mtx,1408,4962,45753,8,0.036710,19.941178
2707_af_shell3.mtx,504960,504855,17588875,8,1.008134,279.151387
0748_fpga_trans_02.mtx,1280,1220,7382,8,0.017196,6.868676
2502_bibd_19_9.mtx,256,92378,3325608,8,0.205247,259.247279
2720_rajat31.mtx,4690048,4690002,20316253,8,1.878649,173.028608
1721_bloweya.mtx,30080,30004,150009,8,0.036336,66.053695
1425_ch8-8-b2.mtx,18816,1568,56448,8,0.018013,50.139365
0164_west0167.mtx,256,167,507,8,0.013996,0.579594
1331_Franz5.mtx,7424,2882,44056,8,0.015967,44.147297
0818_G18.mtx,896,800,9388,8,0.024255,6.192988
0968_lp_fit1d.mtx,128,1049,13427,8,0.042028,5.111628
2762_vas_stokes_1M.mtx,1090688,1090664,34767207,8,2.302949,241.549128
2513_ifiss_mat.mtx,96384,96307,3599932,8,0.203154,283.523284
2359_TF18.mtx,95488,123867,1597545,8,0.101275,252.388340
0576_Trefethen_300.mtx,384,300,4678,8,0.014829,5.047508
1955_HEP-th.mtx,27264,27240,342437,8,0.048907,112.028404
1257_deter7.mtx,6400,18153,37131,8,0.017096,34.750650
2363_Zd_Jac2.mtx,22912,22835,1642833,8,0.121311,216.677872
1971_c-65.mtx,48128,48066,360528,8,0.057203,100.841859
0649_fpga_dcop_32.mtx,1280,1220,5892,8,0.015918,5.922298
1563_cis-n4c6-b13.mtx,6400,25605,88200,8,0.018285,77.178184
0282_cz148.mtx,256,148,1527,8,0.015877,1.538834
0526_ck656.mtx,768,656,3884,8,0.014021,4.432120
0531_cis-n4c6-b2.mtx,1408,210,3990,8,0.013979,4.566774
0059_GlossGT.mtx,128,72,122,8,0.013782,0.141630
2347_nemeth23.mtx,9600,9506,1506810,8,0.139152,173.255778
0487_small.mtx,768,1400,3207,8,0.014611,3.511896
0841_rotor2.mtx,896,791,10685,8,0.016070,10.638192
0105_GD99_b.mtx,128,64,252,8,0.013254,0.304205
0454_Trefethen_200b.mtx,256,199,2873,8,0.014720,3.122894
1406_beaflw.mtx,512,507,53403,8,0.044556,19.176822
0630_jazz.mtx,256,198,5484,8,0.013617,6.443835
0338_oscil_dcop_44.mtx,512,430,1544,8,0.013997,1.764947
1103_sstmodel.mtx,3456,3345,22749,8,0.015022,24.229985
1002_bcsstm37.mtx,25600,25503,15525,8,0.017040,14.577301
0660_fpga_dcop_40.mtx,1280,1220,5892,8,0.016216,5.813690
0502_hangGlider_1.mtx,384,360,3477,8,0.033164,1.677498
0751_GL7d26.mtx,384,2798,7412,8,0.035951,3.298714
0960_bcsstk08.mtx,1152,1074,12960,8,0.025529,8.122449
2610_cont1_l.mtx,1918464,1921596,7031999,8,0.601734,186.979597
1931_EAT_SR.mtx,23296,23219,325589,8,0.027548,189.103529
2322_pli.mtx,22784,22695,1350309,8,0.080530,268.285860
2661_kim2.mtx,457088,456976,11330020,8,0.606362,298.963703
1095_lock_700.mtx,768,700,22175,8,0.032578,10.890876
1023_lshp2614.mtx,2688,2614,17980,8,0.014191,20.272083
1026_spiral.mtx,1536,1434,18228,8,0.035779,8.151372
1638_scsd8-2c.mtx,5248,35910,112770,8,0.020073,89.886369
0503_dwt_193.mtx,256,193,3493,8,0.015779,3.542014
0782_lp_scfxm3.mtx,1024,1800,8206,8,0.018102,7.253076
1281_G3.mtx,896,800,38352,8,0.011538,53.181871
0652_fpga_dcop_44.mtx,1280,1220,5892,8,0.016021,5.884127
0135_GD06_theory.mtx,128,101,380,8,0.014983,0.405803
0304_oscil_dcop_10.mtx,512,430,1544,8,0.014004,1.764055
0115_curtis54.mtx,128,54,291,8,0.013992,0.332761
2181_lhr34c.mtx,35200,35152,764014,8,0.053234,229.630717
0349_dwt_221.mtx,256,221,1629,8,0.014208,1.834521
0474_can_268.mtx,384,268,3082,8,0.016966,2.906538
1958_vibrobox.mtx,12416,12328,342828,8,0.031863,172.153227
2494_amazon0312.mtx,400768,400727,3200440,8,0.182787,280.145754
1793_jnlbrng1.mtx,40064,40000,199200,8,0.024190,131.759452
1948_me2010.mtx,69632,69518,335476,8,0.034369,156.173945
1405_shermanACd.mtx,6144,6136,53329,8,0.040916,20.854043
1573_big.mtx,13312,13209,91465,8,0.019162,76.371412
1483_ex20.mtx,2304,2203,69981,8,0.023647,47.350365
0242_flower_7_1.mtx,512,393,1178,8,0.013991,1.347117
2394_cfd1.mtx,70656,70656,1828364,8,0.112557,259.901883
2548_TF19.mtx,241152,317955,4370721,8,0.240921,290.267817
2319_raefsky4.mtx,19840,19779,1328611,8,0.082035,259.130445
0947_D_9.mtx,896,1133,12395,8,0.016073,12.338834
0561_Maragal_2.mtx,640,350,4357,8,0.018145,3.841908
1365_rosen2.mtx,1152,3080,47536,8,0.030704,24.771519
0521_bp_200.mtx,896,822,3802,8,0.038527,1.578944
0463_qh768.mtx,768,768,2934,8,0.013991,3.355190
1134_delaunay_n12.mtx,4096,4096,24528,8,0.015011,26.144515
2236_net50.mtx,16384,16320,945200,8,0.077404,195.379276
1196_lp_greenbea.mtx,2432,5598,31070,8,0.027815,17.872345
0612_nos5.mtx,512,468,5172,8,0.014047,5.891144
2025_bcsstk17.mtx,11008,10974,428650,8,0.038067,180.166964
1633_scfxm1-2b.mtx,19072,33047,111052,8,0.023368,76.038327
0381_bcsstm26.mtx,2048,1922,1922,8,0.013048,2.356796
1752_jan99jac080.mtx,27648,27534,171522,8,0.027377,100.243827
2477_thermomech_dK.mtx,204416,204316,2846228,8,0.164209,277.327317
0013_relat3.mtx,128,5,24,8,0.012987,0.029567
2050_af23560.mtx,23680,23560,484256,8,0.039135,197.984569
1965_cit-HepTh.mtx,27776,27770,352807,8,0.051249,110.146723
0844_filter2D.mtx,1792,1668,10750,8,0.014061,12.232506
0732_lp_nug08.mtx,1024,1632,7296,8,0.013872,8.415011
2562_rajat29.mtx,644096,643994,4866270,8,0.323820,240.443161
1597_se.mtx,32768,32768,98300,8,0.020057,78.416419
2835_mycielskian18.mtx,196608,196607,300933832,8,22.805721,211.128657
0951_D_7.mtx,1280,971,12714,8,0.015017,13.546572
0009_rel3.mtx,128,5,18,8,0.013132,0.021931
1811_g3rmt3m3.mtx,5376,5357,207695,8,0.032784,101.364278
2560_apache2.mtx,715264,715176,4817870,8,0.311049,247.825578
1872_airfoil_2d.mtx,14336,14214,259688,8,0.027787,149.529051
1025_freeFlyingRobot_4.mtx,2432,2358,18218,8,0.052839,5.516567
0323_oscil_dcop_31.mtx,512,430,1544,8,0.014007,1.763681
1797_c-52.mtx,24064,23948,202716,8,0.032048,101.207101
1414_ex10.mtx,2432,2410,54840,8,0.019146,45.830004
2244_crystk02.mtx,14080,13965,968583,8,0.062724,247.070359
1764_wang3.mtx,26112,26064,177168,8,0.023278,121.776163
0814_G21.mtx,896,800,9334,8,0.024404,6.119773
1280_G2.mtx,896,800,38352,8,0.011321,54.202411
0006_mycielskian3.mtx,128,5,10,8,0.013159,0.012159
1691_cavity24.mtx,4608,4562,138187,8,0.016288,135.741482
2632_thermal2.mtx,1228160,1228045,8580313,8,0.549593,249.793767
0231_pde225.mtx,256,225,1065,8,0.013807,1.234133
0320_oscil_dcop_04.mtx,512,430,1544,8,0.013908,1.776203
0924_watt_1.mtx,1920,1856,11360,8,0.013578,13.386439
0608_Franz1.mtx,2304,768,5120,8,0.014007,5.848595
2608_sls.mtx,1748224,62729,6804304,8,0.515747,211.089811
1946_ckt11752_dc_1.mtx,49792,49702,333029,8,0.047552,112.054989
2518_smt.mtx,25728,25710,3753184,8,0.223915,268.186714
1282_G1.mtx,896,800,38352,8,0.011071,55.425970
0509_dwt_419.mtx,512,419,3563,8,0.014127,4.035446
2443_Stanford.mtx,281984,281903,2312497,8,0.151040,244.967952
1509_cegb3306.mtx,3328,3306,74916,8,0.020675,57.975097
1177_spaceShuttleEntry_3.mtx,1920,1834,28757,8,0.020286,22.681562
0812_G15.mtx,896,800,9322,8,0.025213,5.915635
0395_tols340.mtx,384,340,2196,8,0.013833,2.539979
0520_sherman4.mtx,1152,1104,3786,8,0.013957,4.340091
1537_dano3mip.mtx,3328,15851,81633,8,0.015278,85.491757
1418_Goodwin_013.mtx,2048,1965,56069,8,0.012191,73.586385
0190_zed.mtx,128,142,666,8,0.013936,0.764651
0926_extr1.mtx,2944,2837,11407,8,0.014063,12.978339
2200_nemeth19.mtx,9600,9506,818302,8,0.072457,180.699012
2229_soc-Slashdot0811.mtx,77440,77360,905468,8,0.087592,165.397569
1919_Goodwin_030.mtx,10240,10142,312814,8,0.025881,193.384902
0373_rw496.mtx,512,496,1859,8,0.013071,2.275492
1710_bauru5727.mtx,40448,40366,145019,8,0.024271,95.598686
1591_Franz9.mtx,19712,4164,97508,8,0.019269,80.963713
0884_adder_dcop_39.mtx,1920,1813,11246,8,0.030230,5.952242
2159_image_interp.mtx,240000,120000,711683,8,0.061788,184.289902
0899_adder_dcop_15.mtx,1920,1813,11246,8,0.030161,5.965871
2445_ASIC_680ks.mtx,682752,682712,2329176,8,0.205137,181.667550
1512_ex13.mtx,2688,2568,75628,8,0.026437,45.771127
1905_c-60.mtx,43648,43640,298578,8,0.034435,138.733979
2579_para-9.mtx,156032,155924,5416358,8,0.306378,282.858831
0128_wheel_7_1.mtx,128,113,338,8,0.013838,0.390810
0173_Trec8.mtx,128,84,549,8,0.015819,0.555297
0109_GD97_b.mtx,128,47,264,8,0.014264,0.296134
2315_n4c6-b7.mtx,163328,104115,1305720,8,0.083144,251.267959
1315_dw4096.mtx,8192,8192,41746,8,0.016004,41.735399
2102_ASIC_100ks.mtx,99200,99190,578890,8,0.058487,158.364926
0204_dwt_234.mtx,256,234,834,8,0.013975,0.954871
0511_L.mtx,1024,956,3640,8,0.013418,4.340392
0697_jpwh_991.mtx,1024,991,6027,8,0.013952,6.911681
0601_lpi_klein2.mtx,512,531,5062,8,0.016845,4.807957
2414_rajat24.mtx,358272,358172,1948235,8,0.138180,225.588494
0721_orsirr_1.mtx,1152,1030,6858,8,0.014293,7.676826
2478_stat96v2.mtx,29184,957432,2852184,8,0.161619,282.362028
2472_ct20stif.mtx,52352,52329,2698463,8,0.163697,263.752665
1358_meg4.mtx,5888,5860,46842,8,0.022426,33.419423
2556_tmt_unsym.mtx,917888,917825,4584801,8,0.309449,237.056146
1983_lhr17c.mtx,17664,17576,381975,8,0.032046,190.715731
1552_kineticBatchReactor_7.mtx,8064,7968,84508,8,0.040026,33.781418
