index,mtx,m,n,nnz,right-n,pixel_gflops
1367,0469_mk12-b1.mtx,1485,66,2970,8,5.28
1368,2294_tn2010.mtx,240116,240116,1193966,8,90.538
1369,1844_lhr10.mtx,10672,10672,232633,8,137.857
1370,1359_crew1.mtx,135,6469,46950,8,25.04
1371,0417_dw256A.mtx,512,512,2480,8,3.968
1372,1924_rlfprim.mtx,58866,62716,320591,8,205.178
1373,0371_ch5-5-b2.mtx,600,200,1800,8,2.88
1374,1851_igbt3.mtx,10938,10938,234006,8,170.186
1375,1198_lpi_greenbea.mtx,2393,5596,31074,8,20.716
1376,1092_bcsstm10.mtx,1086,1086,22092,8,19.637
1377,1644_psse2.mtx,28634,11028,115262,8,115.262
1378,1392_cz5108.mtx,5108,5108,51412,8,43.294
1379,0644_fpga_dcop_09.mtx,1220,1220,5888,8,4.958
1380,1297_G25.mtx,2000,2000,39980,8,45.691
1381,0339_oscil_dcop_35.mtx,430,430,1544,8,1.9
1382,1943_Chevron1.mtx,37365,37365,330633,8,278.428
1383,1332_fd15.mtx,11532,11532,44206,8,64.3
1384,1888_vsp_sctap1-2b_and_seymourl.mtx,40174,40174,281662,8,77.7
1385,0461_can_256.mtx,256,256,2916,8,2.333
1386,0075_refine.mtx,29,62,153,8,0.204
1387,2457_tsyl201.mtx,20685,20685,2454957,8,456.736
1388,0718_can_715.mtx,715,715,6665,8,5.332
1389,0016_lpi_itest6.mtx,11,17,29,8,0.077
1390,1227_reorientation_4.mtx,2717,2717,33630,8,25.623
1391,1419_c-33.mtx,6317,6317,56123,8,23.631
1392,2022_wy2010.mtx,86204,86204,427586,8,82.426
1393,2792_circuit5M.mtx,5558326,5558326,59524291,8,384.028
1394,0261_M10PI_n1.mtx,528,528,1317,8,1.916
1395,1616_cz10228.mtx,10228,10228,102876,8,86.632
1396,1542_lhr04.mtx,4101,4101,82682,8,52.916
1397,0519_mk9-b3.mtx,945,1260,3780,8,5.04
1398,1650_conf5_0-4x4-26.mtx,3072,3072,119808,8,119.808
1399,2575_F2.mtx,71505,71505,5294285,8,401.462
1400,1530_ex12.mtx,3973,3973,80211,8,64.169
1401,1520_lp_stocfor3.mtx,16675,23541,76473,8,76.473
1402,2126_TSOPF_RS_b162_c3.mtx,15374,15374,610299,8,406.866
1403,1144_n3c6-b9.mtx,2511,4935,25110,8,23.633
1404,2471_pct20stif.mtx,52329,52329,2698463,8,496.269
1405,1485_bloweybq.mtx,10001,10001,69991,8,62.214
1406,0892_adder_dcop_63.mtx,1813,1813,11246,8,9.47
1407,2546_t3dh_e.mtx,79171,79171,4352105,8,341.342
1408,0794_dwt_1005.mtx,1005,1005,8621,8,7.663
1409,1617_shuttle_eddy.mtx,10429,10429,103599,8,103.599
1410,2688_TSOPF_RS_b2383.mtx,38120,38120,16171169,8,1540.111
1411,0305_oscil_dcop_42.mtx,430,430,1544,8,1.9
1412,1154_n4c5-b5.mtx,4340,2852,26040,8,27.776
1413,0742_lp_sctap2.mtx,1090,2500,7334,8,6.519
1414,1540_176bit.mtx,7441,7431,82270,8,57.231
1415,0493_bp_0.mtx,822,822,3276,8,2.383
1416,0510_bcsstm21.mtx,3600,3600,3600,8,9.6
1417,1181_msc01050.mtx,1050,1050,29156,8,16.661
1418,0486_G13.mtx,800,800,3200,8,5.689
1419,0279_rajat14.mtx,180,180,1503,8,0.962
1420,1371_ww_vref_6405.mtx,13251,13251,48737,8,59.984
1421,2360_dblp-2010.mtx,326186,326186,1615400,8,208.439
1422,0994_Erdos992.mtx,6100,6100,15030,8,20.04
1423,2084_Trefethen_20000.mtx,20000,20000,554466,8,443.573
1424,2466_ASIC_320k.mtx,321821,321821,2635364,8,220.763
1425,2364_lp1.mtx,534388,534388,1643420,8,196.229
1426,1795_chem_master1.mtx,40401,40401,201201,8,201.201
1427,0213_polbooks.mtx,105,105,882,8,0.784
1428,0717_m3plates.mtx,11107,11107,6639,8,15.175
1429,2020_ted_A.mtx,10605,10605,424587,8,226.446
1430,2693_hugetric-00000.mtx,5824554,5824554,17467046,8,124.265
1431,1966_a0nsdsil.mtx,80016,80016,355034,8,195.881
1432,1532_lowThrust_3.mtx,7064,7064,80645,8,71.684
1433,2506_ch8-8-b5.mtx,564480,376320,3386880,8,238.723
1434,0917_adder_dcop_41.mtx,1813,1813,11246,8,8.997
1435,1254_Chebyshev3.mtx,4101,4101,36879,8,22.695
1436,1967_bcsstk38.mtx,8032,8032,355460,8,196.116
1437,1525_pesa.mtx,11738,11738,79566,8,79.566
1438,0943_can_1054.mtx,1054,1054,12196,8,9.757
1439,2629_bibd_20_10.mtx,190,184756,8314020,8,529.977
1440,0729_can_634.mtx,634,634,7228,8,6.803
1441,2462_ch7-9-b5.mtx,423360,317520,2540160,8,255.614
1442,0240_saylr1.mtx,238,238,1128,8,2.005
1443,0795_lshp1270.mtx,1270,1270,8668,8,8.668
1444,1736_OPF_3754.mtx,15435,15435,158273,8,110.103
1445,2755_soc-Pokec.mtx,1632803,1632803,30622564,8,61.545
1446,0358_IG5-8.mtx,156,292,1711,8,1.61
1447,0663_fpga_dcop_02.mtx,1220,1220,5892,8,4.962
1448,1780_c-50.mtx,22401,22401,193625,8,91.118
1449,2225_ar2010.mtx,186211,186211,904310,8,94.568
1450,1133_mcfe.mtx,765,765,24382,8,18.577
1451,1239_rail_5177.mtx,5177,5177,35185,8,37.531
1452,1697_rail_20209.mtx,20209,20209,139233,8,123.763
1453,2311_c-73.mtx,169422,169422,1279274,8,255.855
1454,1582_lp_nug15.mtx,6330,22275,94950,8,52.386
1455,0843_lp_czprob.mtx,929,3562,10708,8,6.345
1456,0308_oscil_dcop_45.mtx,430,430,1544,8,1.9
1457,1518_cavity15.mtx,2597,2597,76367,8,45.255
1458,0556_ch6-6-b5.mtx,720,4320,4320,8,4.937
1459,1885_s1rmq4m1.mtx,5489,5489,281111,8,155.096
1460,2492_delaunay_n19.mtx,524288,524288,3145646,8,224.689
1461,1517_cavity11.mtx,2597,2597,76367,8,45.255
1462,0975_yeast.mtx,2361,2361,13828,8,13.015
1463,1594_msc04515.mtx,4515,4515,97707,8,74.443
1464,0042_rgg010.mtx,10,10,76,8,0.174
1465,1029_mhd3200b.mtx,3200,3200,18316,8,36.632
1466,1127_model3.mtx,1609,4578,23974,8,13.699
1467,2795_Geo_1438.mtx,1437960,1437960,63156690,8,526.855
1468,2569_mono_500Hz.mtx,169410,169410,5036288,8,189.601
1469,2625_ship_003.mtx,121728,121728,8086034,8,567.441
1470,1733_lhr07.mtx,7337,7337,156508,8,96.313
1471,2653_Si87H76.mtx,240369,240369,10661631,8,393.056
1472,1303_G67.mtx,10000,10000,40000,8,58.182
1473,0061_ibm32.mtx,32,32,126,8,0.288
1474,1925_bcsstm36.mtx,23052,23052,320606,8,197.296
1475,0002_Trec3.mtx,1,2,1,8,0.003
1476,2673_JP.mtx,87616,67320,13734559,8,219.973
1477,1923_rgg_n_2_15_s0.mtx,32768,32768,320480,8,165.409
1478,2425_neos3.mtx,512209,518832,2055024,8,332.125
1479,2676_italy_osm.mtx,6686493,6686493,14027956,8,162.643
1480,0010_ch3-3-b2.mtx,6,18,18,8,0.048
1481,1329_freeFlyingRobot_13.mtx,5718,5718,43994,8,41.406
1482,2134_rajat17.mtx,94294,94294,641159,8,186.519
1483,1349_model4.mtx,1337,4962,45753,8,23.614
1484,2707_af_shell3.mtx,504855,504855,17588875,8,591.223
1485,0748_fpga_trans_02.mtx,1220,1220,7382,8,6.216
1486,2502_bibd_19_9.mtx,171,92378,3325608,8,429.111
1487,2720_rajat31.mtx,4690002,4690002,20316253,8,173.365
1488,1721_bloweya.mtx,30004,30004,150009,8,141.185
1489,1425_ch8-8-b2.mtx,18816,1568,56448,8,82.106
1490,0164_west0167.mtx,167,167,507,8,0.676
1491,1331_Franz5.mtx,7382,2882,44056,8,64.081
1492,0818_G18.mtx,800,800,9388,8,7.906
1493,0968_lp_fit1d.mtx,24,1049,13427,8,7.161
1494,2762_vas_stokes_1M.mtx,1090664,1090664,34767207,8,328.768
1495,2513_ifiss_mat.mtx,96307,96307,3599932,8,581.807
1496,2359_TF18.mtx,95368,123867,1597545,8,149.478
1497,0576_Trefethen_300.mtx,300,300,4678,8,5.346
1498,1955_HEP-th.mtx,27240,27240,342437,8,70.243
1499,1257_deter7.mtx,6375,18153,37131,8,42.435
1500,2363_Zd_Jac2.mtx,22835,22835,1642833,8,336.991
1501,1971_c-65.mtx,48066,48066,360528,8,169.66
1502,0649_fpga_dcop_32.mtx,1220,1220,5892,8,4.962
1503,1563_cis-n4c6-b13.mtx,6300,25605,88200,8,74.274
1504,0282_cz148.mtx,148,148,1527,8,1.357
1505,0526_ck656.mtx,656,656,3884,8,5.179
1506,0531_cis-n4c6-b2.mtx,1330,210,3990,8,7.093
1507,1493_EX3(0).mtx,2600,2600,71760,8,63.787
1508,0059_GlossGT.mtx,72,72,122,8,0.195
1509,2347_nemeth23.mtx,9506,9506,1506810,8,730.575
1510,0487_small.mtx,677,1400,3207,8,3.421
1511,0841_rotor2.mtx,791,791,10685,8,8.548
1512,0105_GD99_b.mtx,64,64,252,8,0.504
1513,0454_Trefethen_200b.mtx,199,199,2873,8,3.283
1514,1406_beaflw.mtx,497,507,53403,8,23.093
1515,0630_jazz.mtx,198,198,5484,8,4.387
1516,0338_oscil_dcop_44.mtx,430,430,1544,8,1.9
1517,1103_sstmodel.mtx,3345,3345,22749,8,22.749
1518,1002_bcsstm37.mtx,25503,25503,15525,8,27.6
1519,0660_fpga_dcop_40.mtx,1220,1220,5892,8,4.962
1520,0502_hangGlider_1.mtx,360,360,3477,8,2.419
1521,0751_GL7d26.mtx,305,2798,7412,8,6.588
1522,0960_bcsstk08.mtx,1074,1074,12960,8,9.425
1523,2610_cont1_l.mtx,1918399,1921596,7031999,8,275.09
1524,1931_EAT_SR.mtx,23219,23219,325589,8,71.362
1525,2322_pli.mtx,22695,22695,1350309,8,400.092
1526,2661_kim2.mtx,456976,456976,11330020,8,656.813
1527,1095_lock_700.mtx,700,700,22175,8,15.426
1528,1023_lshp2614.mtx,2614,2614,17980,8,19.179
1529,1026_spiral.mtx,1434,1434,18228,8,11.217
1530,1638_scsd8-2c.mtx,5130,35910,112770,8,75.18
1531,0503_dwt_193.mtx,193,193,3493,8,3.288
1532,0782_lp_scfxm3.mtx,990,1800,8206,8,6.565
1533,1281_G3.mtx,800,800,38352,8,40.909
1534,0652_fpga_dcop_44.mtx,1220,1220,5892,8,4.962
1535,0135_GD06_theory.mtx,101,101,380,8,0.434
1536,0304_oscil_dcop_10.mtx,430,430,1544,8,1.9
1537,0115_curtis54.mtx,54,54,291,8,0.423
1538,2181_lhr34c.mtx,35152,35152,764014,8,349.264
1539,0349_dwt_221.mtx,221,221,1629,8,1.738
1540,0474_can_268.mtx,268,268,3082,8,2.901
1541,1958_vibrobox.mtx,12328,12328,342828,8,238.489
1542,2494_amazon0312.mtx,400727,400727,3200440,8,96.8
1543,1793_jnlbrng1.mtx,40000,40000,199200,8,199.2
1544,1948_me2010.mtx,69518,69518,335476,8,87.994
1545,1405_shermanACd.mtx,6136,6136,53329,8,38.785
1546,1577_fxm3_6(0).mtx,5026,5026,94026,8,55.719
1547,1573_big.mtx,13209,13209,91465,8,86.085
1548,1483_ex20.mtx,2203,2203,69981,8,43.065
1549,0242_flower_7_1.mtx,463,393,1178,8,1.571
1550,2394_cfd1.mtx,70656,70656,1828364,8,395.322
1551,2548_TF19.mtx,241029,317955,4370721,8,129.025
1552,2319_raefsky4.mtx,19779,19779,1328611,8,483.131
1553,0947_D_9.mtx,815,1133,12395,8,13.221
1554,0561_Maragal_2.mtx,555,350,4357,8,3.873
1555,1365_rosen2.mtx,1032,3080,47536,8,30.423
1556,0521_bp_200.mtx,822,822,3802,8,3.202
1557,0463_qh768.mtx,768,768,2934,8,3.912
1558,1134_delaunay_n12.mtx,4096,4096,24528,8,26.163
1559,2236_net50.mtx,16320,16320,945200,8,336.071
1560,1196_lp_greenbea.mtx,2392,5598,31070,8,20.713
1561,0612_nos5.mtx,468,468,5172,8,4.868
1562,2025_bcsstk17.mtx,10974,10974,428650,8,214.325
1563,1633_scfxm1-2b.mtx,19036,33047,111052,8,88.842
1564,0381_bcsstm26.mtx,1922,1922,1922,8,5.125
1565,1752_jan99jac080.mtx,27534,27534,171522,8,105.552
1566,2477_thermomech_dK.mtx,204316,204316,2846228,8,207.944
1567,0013_relat3.mtx,12,5,24,8,0.064
1568,2050_af23560.mtx,23560,23560,484256,8,368.957
1569,1965_cit-HepTh.mtx,27770,27770,352807,8,70.561
1570,0844_filter2D.mtx,1668,1668,10750,8,12.286
1571,0732_lp_nug08.mtx,912,1632,7296,8,6.485
1572,2562_rajat29.mtx,643994,643994,4866270,8,203.823
1573,1597_se.mtx,32768,32768,98300,8,131.067
1574,2835_mycielskian18.mtx,196607,196607,300933832,8,529.58
1575,0951_D_7.mtx,1270,971,12714,8,15.648
1576,0009_rel3.mtx,12,5,18,8,0.048
1577,1811_g3rmt3m3.mtx,5357,5357,207695,8,132.925
1578,2560_apache2.mtx,715176,715176,4817870,8,286.565
1579,1872_airfoil_2d.mtx,14214,14214,259688,8,159.808
1580,1025_freeFlyingRobot_4.mtx,2358,2358,18218,8,17.146
1581,0323_oscil_dcop_31.mtx,430,430,1544,8,1.9
1582,1797_c-52.mtx,23948,23948,202716,8,108.115
1583,1414_ex10.mtx,2410,2410,54840,8,39.884
1584,2244_crystk02.mtx,13965,13965,968583,8,442.781
1585,1764_wang3.mtx,26064,26064,177168,8,188.979
1586,0814_G21.mtx,800,800,9334,8,7.467
1587,1280_G2.mtx,800,800,38352,8,40.909
1588,0006_mycielskian3.mtx,5,5,10,8,0.032
1589,1691_cavity24.mtx,4562,4562,138187,8,88.44
1590,2632_thermal2.mtx,1228045,1228045,8580313,8,161.512
1591,0231_pde225.mtx,225,225,1065,8,1.893
1592,0320_oscil_dcop_04.mtx,430,430,1544,8,1.9
1593,0924_watt_1.mtx,1856,1856,11360,8,18.176
1594,0608_Franz1.mtx,2240,768,5120,8,6.827
1595,2608_sls.mtx,1748122,62729,6804304,8,151.628
1596,1946_ckt11752_dc_1.mtx,49702,49702,333029,8,140.223
1597,2518_smt.mtx,25710,25710,3753184,8,492.221
1598,1282_G1.mtx,800,800,38352,8,38.352
1599,0509_dwt_419.mtx,419,419,3563,8,3.801
1600,2443_Stanford.mtx,281903,281903,2312497,8,42.334
1601,1509_cegb3306.mtx,3306,3306,74916,8,63.087
1602,1177_spaceShuttleEntry_3.mtx,1834,1834,28757,8,24.216
1603,0812_G15.mtx,800,800,9322,8,8.286
1604,0395_tols340.mtx,340,340,2196,8,2.342
1605,0520_sherman4.mtx,1104,1104,3786,8,6.058
1606,1537_dano3mip.mtx,3202,15851,81633,8,50.236
1607,1418_Goodwin_013.mtx,1965,1965,56069,8,34.504
1608,0190_zed.mtx,116,142,666,8,1.066
1609,0926_extr1.mtx,2837,2837,11407,8,12.167
1610,2200_nemeth19.mtx,9506,9506,818302,8,503.57
1611,2229_soc-Slashdot0811.mtx,77360,77360,905468,8,91.693
1612,1919_Goodwin_030.mtx,10142,10142,312814,8,161.452
1613,0373_rw496.mtx,496,496,1859,8,2.974
1614,1710_bauru5727.mtx,40366,40366,145019,8,136.488
1615,1591_Franz9.mtx,19588,4164,97508,8,120.01
1616,0884_adder_dcop_39.mtx,1813,1813,11246,8,8.997
1617,2159_image_interp.mtx,240000,120000,711683,8,334.91
1618,0899_adder_dcop_15.mtx,1813,1813,11246,8,9.47
1619,2445_ASIC_680ks.mtx,682712,682712,2329176,8,200.359
1620,1512_ex13.mtx,2568,2568,75628,8,50.419
1621,1905_c-60.mtx,43640,43640,298578,8,136.493
1622,2579_para-9.mtx,155924,155924,5416358,8,263.41
1623,0128_wheel_7_1.mtx,114,113,338,8,0.416
1624,0173_Trec8.mtx,23,84,549,8,0.517
1625,0109_GD97_b.mtx,47,47,264,8,0.422
1626,2315_n4c6-b7.mtx,163215,104115,1305720,8,311.814
1627,1315_dw4096.mtx,8192,8192,41746,8,55.661
1628,2102_ASIC_100ks.mtx,99190,99190,578890,8,220.53
1629,0204_dwt_234.mtx,234,234,834,8,1.213
1630,0511_L.mtx,956,956,3640,8,4.16
1631,0697_jpwh_991.mtx,991,991,6027,8,7.418
1632,0601_lpi_klein2.mtx,477,531,5062,8,5.062
1633,2414_rajat24.mtx,358172,358172,1948235,8,245.447
1634,0721_orsirr_1.mtx,1030,1030,6858,8,9.144
1635,2478_stat96v2.mtx,29089,957432,2852184,8,330.688
1636,2472_ct20stif.mtx,52329,52329,2698463,8,502.04
1637,1358_meg4.mtx,5860,5860,46842,8,37.474
1638,2556_tmt_unsym.mtx,917825,917825,4584801,8,350.99
1639,1983_lhr17c.mtx,17576,17576,381975,8,218.271
1640,1552_kineticBatchReactor_7.mtx,7968,7968,84508,8,43.617
1641,0990_lp_pilot_ja.mtx,940,2267,14977,8,8.263
1642,2291_nemeth21.mtx,9506,9506,1173746,8,647.584
1643,2221_HTC_336_9129.mtx,226340,226340,883422,8,227.98
1644,1663_c-43.mtx,11125,11125,123675,8,58.2
1645,0725_lp_ganges.mtx,1309,1706,6937,8,6.166
1646,0893_adder_dcop_64.mtx,1813,1813,11246,8,8.997
1647,2262_gyro_k.mtx,17361,17361,1021159,8,320.364
1648,2426_pa2010.mtx,421545,421545,2058462,8,87.362
1649,0585_mycielskian8.mtx,191,191,4720,8,4.196
1650,0156_GD97_c.mtx,452,452,460,8,0.566
1651,1213_ex4.mtx,1601,1601,32299,8,19.876
1652,2815_ML_Geer.mtx,1504002,1504002,110879972,8,814.919
1653,0357_shl_0.mtx,663,663,1687,8,1.35
1654,2254_preferentialAttachment.mtx,100000,100000,999970,8,62.014
1655,1379_delaunay_n13.mtx,8192,8192,49094,8,49.094
1656,2622_TEM181302.mtx,181302,181302,7839010,8,435.501
1657,0642_fpga_dcop_10.mtx,1220,1220,5884,8,4.955
1658,2062_t3dl.mtx,20360,20360,509866,8,271.929
1659,2284_landmark.mtx,71952,2704,1151232,8,635.162
1660,0866_adder_dcop_51.mtx,1813,1813,11246,8,8.997
1661,0882_adder_dcop_38.mtx,1813,1813,11246,8,8.997
1662,1366_mhd1280a.mtx,1280,1280,47906,8,42.583
1663,1781_CAG_mat1916.mtx,1916,1916,195985,8,136.337
1664,0152_bfwa62.mtx,62,62,450,8,0.6
1665,2790_GAP-road.mtx,23947347,23947347,57708624,8,96.553
1666,0874_adder_dcop_17.mtx,1813,1813,11246,8,9.47
1667,1093_IG5-11.mtx,1227,1692,22110,8,18.619
1668,0122_lp_kb2.mtx,43,68,313,8,0.455
1669,1706_ted_B_unscaled.mtx,10605,10605,144579,8,115.663
1670,1268_poli3.mtx,16955,16955,37849,8,33.644
1671,2019_ted_A_unscaled.mtx,10605,10605,424587,8,226.446
1672,2511_ca2010.mtx,710145,710145,3489366,8,75.959
1673,2479_ramage02.mtx,16830,16830,2866352,8,559.288
1674,2727_333SP.mtx,3712815,3712815,22217266,8,114.338
1675,1850_stat96v5.mtx,2307,75779,233921,8,143.951
1676,2487_belgium_osm.mtx,1441295,1441295,3099940,8,152.612
1677,2757_dielFilterV3clx.mtx,420408,420408,32886208,8,360.891
1678,1920_rail516.mtx,516,47827,315412,8,105.137
1679,1718_bcsstk18.mtx,11948,11948,149090,8,119.272
1680,2371_turon_m.mtx,189924,189924,1690876,8,322.072
1681,0351_S10PI_n.mtx,682,682,1633,8,2.375
1682,0492_nos6.mtx,675,675,3255,8,5.787
1683,2482_srb1.mtx,54924,54924,2962152,8,599.93
1684,0300_oscil_dcop_29.mtx,430,430,1544,8,2.059
1685,1516_cavity14.mtx,2597,2597,76367,8,48.875
1686,0953_cz1268.mtx,1268,1268,12786,8,10.767
1687,0607_de063157.mtx,936,1908,5119,8,5.46
1688,0500_nsic.mtx,465,897,3449,8,2.759
1689,0316_oscil_dcop_05.mtx,430,430,1544,8,1.9
1690,2175_g7jac180.mtx,53370,53370,747276,8,168.4
1691,2266_torso2.mtx,115967,115967,1033473,8,384.548
1692,1330_freeFlyingRobot_16.mtx,6078,6078,44006,8,39.116
1693,1279_G8.mtx,800,800,38352,8,38.352
1694,1828_s1rmt3m1.mtx,5489,5489,219521,8,146.347
1695,0473_str_200.mtx,363,363,3068,8,3.068
1696,0040_lpi_bgprtr.mtx,20,40,70,8,0.16
1697,2797_Serena.mtx,1391349,1391349,64531701,8,446.973
1698,0901_adder_dcop_46.mtx,1813,1813,11246,8,8.997
1699,0938_G50.mtx,3000,3000,12000,8,17.455
1700,2122_rajat20.mtx,86916,86916,605045,8,182.655
1701,0054_rel4.mtx,66,12,104,8,0.238
1702,2119_shar_te2-b2.mtx,200200,17160,600600,8,196.114
1703,0764_epb0.mtx,1794,1794,7764,8,12.422
1704,2538_debr.mtx,1048576,1048576,4194298,8,344.148
1705,2339_598a.mtx,110971,110971,1483868,8,69.624
1706,1150_email-Eu-core.mtx,1005,1005,25571,8,17.789
1707,1935_pwt(1).mtx,36519,36519,326107,8,248.462
1708,1977_k3plates.mtx,11107,11107,378927,8,233.186
1709,1020_spaceStation_6.mtx,1111,1111,17595,8,18.768
1710,1619_wiki-Vote.mtx,8297,8297,103689,8,66.361
1711,1511_ch7-6-b4.mtx,15120,12600,75600,8,86.4
1712,2411_conf5_4-8x8-10.mtx,49152,49152,1916928,8,601.389
1713,1623_crystm01.mtx,4875,4875,105339,8,105.339
1714,1194_pf2177.mtx,9728,10178,30984,8,33.05
1715,2370_av41092.mtx,41092,41092,1683902,8,283.605
1716,0714_orbitRaising_2.mtx,739,739,6526,8,6.526
1717,1695_cavity17.mtx,4562,4562,138187,8,78.964
1718,1380_tuma2.mtx,12992,12992,49365,8,56.417
1719,2393_ASIC_320ks.mtx,321671,321671,1827807,8,258.805
1720,0988_Sieber.mtx,2290,2290,14873,8,11.898
1721,1214_plat1919.mtx,1919,1919,32399,8,32.399
1722,0784_lp_grow22.mtx,440,946,8252,8,6.287
1723,1622_nasa4704(0).mtx,4704,4704,104756,8,79.814
1724,2612_cage13.mtx,445315,445315,7479343,8,295.48
1725,0793_Trec10.mtx,106,478,8612,8,5.3
1726,1081_Franz2.mtx,4032,4480,21504,8,26.466
1727,0322_oscil_dcop_46.mtx,430,430,1544,8,1.9
1728,2520_s4dkt3m2.mtx,90449,90449,3753461,8,645.757
1729,0438_fs_680_2.mtx,680,680,2646,8,3.257
1730,1318_freeFlyingRobot_12.mtx,5578,5578,41940,8,39.473
1731,2739_asia_osm.mtx,11950757,11950757,25423206,8,161.098
1732,1652_conf5_0-4x4-18.mtx,3072,3072,119808,8,127.795
1733,1086_c-19.mtx,2327,2327,21817,8,12.929
1734,2309_mac_econ_fwd500.mtx,206500,206500,1273389,8,183.552
1735,1422_mark3jac020.mtx,9129,9129,56175,8,59.92
1736,0451_west0655.mtx,655,655,2854,8,3.044
1737,0334_oscil_dcop_53.mtx,430,430,1544,8,1.9
1738,0186_gent113.mtx,113,113,655,8,0.806
1739,1084_ch6-6-b3.mtx,5400,2400,21600,8,26.585
1740,0685_fpga_dcop_18.mtx,1220,1220,5892,8,4.962
1741,0134_can_73.mtx,73,73,377,8,0.603
1742,1849_lhr11.mtx,10964,10964,233741,8,149.594
1743,2285_msc23052.mtx,23052,23052,1154814,8,410.601
1744,0603_de080285.mtx,936,1908,5082,8,5.082
1745,1915_lhr14.mtx,14270,14270,307858,8,175.919
1746,0914_adder_dcop_34.mtx,1813,1813,11246,8,8.997
1747,2283_bcsstk36.mtx,23052,23052,1143140,8,446.103
1748,1148_lns_3937.mtx,3937,3937,25407,8,33.876
1749,1007_rosen8.mtx,520,1544,16058,8,10.277
1750,2223_tube1.mtx,21498,21498,897056,8,377.708
1751,2352_lhr71.mtx,70304,70304,1528092,8,436.598
1752,0495_lp_scrs8.mtx,490,1275,3288,8,2.923
1753,1933_pwt.mtx,36519,36519,326107,8,248.462
1754,1211_lpl2.mtx,3294,10881,32232,8,32.232
1755,2163_c-64b.mtx,51035,51035,717841,8,239.28
1756,0695_dwt_758.mtx,758,758,5994,8,6.85
1757,1101_c-20.mtx,2921,2921,22685,8,13.443
1758,2187_dc3.mtx,116835,116835,766396,8,201.022
1759,2302_twotone.mtx,120750,120750,1224224,8,233.186
1760,2563_netherlands_osm.mtx,2216688,2216688,4882476,8,125.999
1761,2303_mn2010.mtx,259777,259777,1227102,8,100.172
1762,1021_Si2.mtx,769,769,17801,8,16.754
1763,1902_Reuters911.mtx,13332,13332,296076,8,76.407
1764,0007_Trec5.mtx,3,7,12,8,0.032
1765,2550_TSOPF_FS_b300_c1.mtx,29214,29214,4400122,8,1050.775
1766,1717_nug08-3rd.mtx,19728,29856,148416,8,91.333
1767,1069_large.mtx,4282,8617,20635,8,23.583
1768,1763_t2dah_e.mtx,11445,11445,176117,8,140.894
1769,2091_patents_main.mtx,240547,240547,560943,8,59.047
1770,1024_lp_cre_a.mtx,3516,7248,18168,8,15.299
1771,2475_helm2d03.mtx,392257,392257,2741935,8,224.979
1772,2333_std1_Jac3.mtx,21982,21982,1455848,8,314.778
1773,1729_hangGlider_5.mtx,16011,16011,155246,8,137.996
1774,2571_web-Google.mtx,916428,916428,5105039,8,55.717
1775,2013_cz40948.mtx,40948,40948,412148,8,227.392
1776,0657_fpga_dcop_31.mtx,1220,1220,5892,8,4.962
1777,0507_lp_shell.mtx,536,1777,3558,8,2.588
1778,0270_can_161.mtx,161,161,1377,8,2.448
1779,1636_south31.mtx,18425,36321,112398,8,85.637
1780,0172_IG5-7.mtx,62,150,549,8,0.627
1781,1707_lp_osa_07.mtx,1118,25067,144812,8,70.212
1782,0965_n2c6-b8.mtx,1470,3990,13230,8,12.452
1783,0993_n2c6-b4.mtx,3003,1365,15015,8,18.48
1784,0291_oscil_dcop_57.mtx,430,430,1544,8,1.9
1785,2240_scircuit.mtx,170998,170998,958936,8,219.185
1786,2776_Hardesty3.mtx,8217820,7591564,40451632,8,372.397
1787,2039_epb3.mtx,84617,84617,463625,8,274.741
1788,0352_lpi_vol1.mtx,323,464,1646,8,2.026
1789,0615_lpi_pilot4i.mtx,410,1123,5264,8,3.828
1790,2095_g7jac140.mtx,41490,41490,565956,8,161.702
1791,2458_c8_mat11_I.mtx,4562,5761,2462970,8,378.918
1792,1892_mark3jac100.mtx,45769,45769,285215,8,147.208
1793,1384_mbeaflw.mtx,496,496,49920,8,20.48
1794,2261_gyro.mtx,17361,17361,1021159,8,320.364
1795,1432_fxm3_6.mtx,6200,12625,57722,8,43.979
1796,2112_LeGresley_87936.mtx,87936,87936,593276,8,175.785
1797,2544_pdb1HYS.mtx,36417,36417,4344765,8,615.188
1798,0807_scagr7-2c.mtx,2447,3479,9005,8,10.291
1799,1426_rdist2.mtx,3198,3198,56934,8,45.547
1800,1121_rosen1.mtx,520,1544,23794,8,15.228
1801,1402_ex3.mtx,1821,1821,52685,8,35.123
1802,0342_abb313.mtx,313,176,1557,8,2.491
1803,1203_commanche_dual.mtx,7920,7920,31680,8,36.206
1804,0097_Maragal_1.mtx,32,14,234,8,0.535
1805,1126_lshp3466.mtx,3466,3466,23896,8,27.31
1806,0215_spaceStation_1.mtx,99,99,927,8,1.141
1807,0659_fpga_dcop_42.mtx,1220,1220,5892,8,5.237
1808,0553_fs_541_4.mtx,541,541,4285,8,5.713
1809,1377_bips07_1693.mtx,13275,13275,49044,8,56.05
1810,1861_benzene.mtx,8219,8219,242669,8,215.706
1811,0939_lutz30-23-b6.mtx,1716,3003,12012,8,12.012
1812,0052_Hamrle1.mtx,32,32,98,8,0.224
1813,0702_130bit.mtx,584,575,6120,8,6.994
1814,1117_spaceStation_13.mtx,1617,1617,23649,8,22.258
1815,0722_lshp1009.mtx,1009,1009,6865,8,7.323
