index,mtx,pixel_gflops
1337,2512_oilpan.mtx,50.874684
1338,2702_af_shell8.mtx,37.808181
1339,1082_utm1700b.mtx,1.319086
1340,1674_bodyy5.mtx,1.571323
1341,1857_luxembourg_osm.mtx,0.474594
1342,1937_shallow_water1.mtx,1.347091
1343,0388_Trefethen_150.mtx,0.303565
1344,1950_ct2010.mtx,0.328336
1345,0277_can_187.mtx,0.177812
1346,0176_08blocks.mtx,0.023287
1347,1228_bcsstk11.mtx,3.255830
1348,2365_2cubes_sphere.mtx,0.212282
1349,1484_aug3d.mtx,0.606308
1350,0673_fpga_dcop_11.mtx,0.250118
1351,1553_c-44.mtx,1.347541
1352,2024_helm3d01.mtx,0.295957
1353,1107_barth4.mtx,0.403245
1354,0870_adder_dcop_66.mtx,2.123513
1355,2141_wv2010.mtx,0.260416
1356,2631_torso1.mtx,222.696778
1357,1014_Erdos02.mtx,0.050664
1358,1229_bcsstk12.mtx,3.225402
1359,0080_can_24.mtx,0.025143
1360,1822_ak2010.mtx,0.048544
1361,0894_adder_dcop_65.mtx,2.155706
1362,2317_SiO.mtx,7.666031
1363,0031_GD98_a.mtx,0.003626
1364,2007_c-57.mtx,38.306785
1365,0302_oscil_dcop_19.mtx,0.070492
1366,1639_CurlCurl_0.mtx,2.180780
1367,2703_af_shell6.mtx,37.826827
1368,1621_nasa4704.mtx,5.392183
1369,2439_pkustk05.mtx,13.838890
1370,1322_rajat01.mtx,3.550400
1371,2542_gupta2.mtx,15.858313
1372,1167_bayer08.mtx,0.886321
1373,2648_atmosmodl.mtx,2.726229
1374,1992_nemeth04.mtx,30.610155
1375,2611_bmw7st_1.mtx,38.674126
1376,0852_init_adder1.mtx,2.154888
1377,0015_Tina_AskCal.mtx,0.002167
1378,1791_SiNa.mtx,3.591115
1379,2101_ncvxqp7.mtx,0.864552
1380,1320_Kaufhold.mtx,0.087209
1381,1867_TSOPF_RS_b39_c7.mtx,3.023851
1382,0859_adder_dcop_10.mtx,2.184868
1383,2260_olafu.mtx,45.172215
1384,1570_orani678.mtx,6.094602
1385,1551_biplane-9.mtx,0.752202
1386,0219_grid1.mtx,0.054797
1387,0203_bcsstm19.mtx,0.017761
1388,2196_Chevron2.mtx,6.303535
1389,1440_crack_dual.mtx,0.457539
1390,0883_adder_dcop_36.mtx,2.178572
1391,2206_nm2010.mtx,0.243185
1392,0062_bcspwr01.mtx,0.009392
1393,1598_fe_sphere.mtx,0.438169
1394,1096_ex33.mtx,1.551995
1395,1841_ex35.mtx,5.608517
1396,1605_LF10000.mtx,1.248145
1397,0384_mesh2em5.mtx,0.167561
1398,1647_bcsstk15.mtx,6.328726
1399,0475_cage7.mtx,0.286074
1400,1557_fv3.mtx,2.083654
1401,2474_windtunnel_evap3d.mtx,2.971172
1402,2683_pkustk14.mtx,19.237796
1403,0347_bcspwr05.mtx,0.043894
1404,2642_pattern1.mtx,2.829792
1405,0940_rdb2048.mtx,0.574316
1406,2534_cant.mtx,34.977802
1407,0102_Sandi_authors.mtx,0.020068
1408,0434_Erdos971.mtx,0.236636
1409,1526_cegb3024.mtx,5.175529
1410,1664_hi2010.mtx,0.080828
1411,2576_para-4.mtx,0.684861
1412,1338_bips98_1450.mtx,0.400217
1413,0392_west0381.mtx,0.121931
1414,0011_cage3.mtx,0.002542
1415,2140_c-70.mtx,2.627919
1416,1145_shermanACa.mtx,0.097852
1417,0689_fpga_dcop_30.mtx,0.251462
1418,1503_poli4.mtx,0.114359
1419,2666_Hardesty1.mtx,6.292515
1420,1547_G63.mtx,0.031009
1421,0095_GD02_b.mtx,0.009596
1422,0822_pores_2.mtx,0.447557
1423,0813_G17.mtx,0.369701
1424,0559_ex1.mtx,0.835809
1425,0819_G14.mtx,0.368088
1426,2213_ss1.mtx,1.096258
1427,2686_Si41Ge41H72.mtx,10.479850
1428,0514_stufe.mtx,0.110265
1429,0936_G48.mtx,0.291793
1430,0665_fpga_dcop_24.mtx,0.250788
1431,2421_cage12.mtx,0.754394
1432,0548_USAir97.mtx,0.915680
1433,2446_vanbody.mtx,31.559170
1434,0857_adder_dcop_06.mtx,2.180920
1435,2219_sme3Da.mtx,0.461294
1436,0896_adder_dcop_28.mtx,2.128403
1437,1758_nasa2910(0).mtx,17.663429
1438,0885_adder_dcop_42.mtx,2.133316
1439,0223_SmallW.mtx,0.037866
1440,0175_impcol_a.mtx,0.027000
1441,2413_trdheim.mtx,88.169421
1442,0765_orbitRaising_4.mtx,0.488493
1443,1714_p2p-Gnutella31.mtx,0.214983
1444,1305_freeFlyingRobot_11.mtx,2.457523
1445,2054_nemeth14.mtx,54.395686
1446,2332_bcsstk35.mtx,41.717109
1447,0057_football.mtx,0.003811
1448,0928_watt_2.mtx,0.550779
1449,1988_garon2.mtx,2.309502
1450,2331_vfem.mtx,3.611850
1451,0245_ww_36_pmec_36.mtx,0.269826
1452,0515_sherman1.mtx,0.184020
1453,1700_stokes64.mtx,3.356148
1454,2481_TSOPF_RS_b300_c2.mtx,9.847192
1455,1326_c-29.mtx,2.007413
1456,2448_fl2010.mtx,0.230966
1457,1237_cell2.mtx,0.810765
1458,2554_tx2010.mtx,0.254565
1459,2428_bcsstk39.mtx,47.155524
1460,1291_freeFlyingRobot_9.mtx,2.268542
1461,2706_af_shell2.mtx,37.635419
1462,2784_af_shell10.mtx,29.202593
1463,0581_cdde3.mtx,0.245102
1464,1477_mhd3200a.mtx,5.522393
1465,0823_rajat04.mtx,1.842399
1466,0183_GD01_Acap.mtx,0.016541
1467,0719_EVA.mtx,0.022611
1468,0182_bcsstk03.mtx,0.079484
1469,2724_hugetric-00020.mtx,0.368426
1470,1887_chipcool1.mtx,0.047016
1471,2634_TSOPF_RS_b678_c2.mtx,11.727334
1472,0355_494_bus.mtx,0.040689
1473,0112_will57.mtx,0.029645
1474,0110_dwt_59.mtx,0.025515
1475,2423_water_tank.mtx,6.407603
1476,0587_bp_1200.mtx,0.059847
1477,2527_roadNet-TX.mtx,0.744027
1478,0306_oscil_dcop_20.mtx,0.069730
1479,2199_TSOPF_RS_b162_c4.mtx,6.029537
1480,2633_TSOPF_FS_b300_c2.mtx,325.605525
1481,2123_rajat25.mtx,6.291808
1482,1951_Kuu.mtx,21.956243
1483,2245_nemeth20.mtx,118.554663
1484,1987_nmos3.mtx,0.409485
1485,2454_net4-1.mtx,2.243781
1486,1675_rajat10.mtx,0.742085
1487,1375_mimo8x8_system.mtx,0.406098
1488,0096_cage5.mtx,0.031624
1489,2001_mark3jac140sc.mtx,0.903789
1490,0647_fpga_dcop_26.mtx,0.251462
1491,1204_p2p-Gnutella05.mtx,0.036808
1492,0776_GD06_Java.mtx,0.141046
1493,0369_tumorAntiAngiogenesis_1.mtx,0.385697
1494,1556_kineticBatchReactor_9.mtx,14.549291
1495,1261_t2dal_bci.mtx,1.052732
1496,2586_roadNet-CA.mtx,0.802023
1497,0346_oscil_trans_01.mtx,0.077171
1498,1672_aug3dcqp.mtx,0.776446
1499,2375_venkat50.mtx,18.922221
1500,0575_bp_1000.mtx,0.061114
1501,0907_adder_dcop_02.mtx,2.138251
1502,1172_bayer05.mtx,0.854832
1503,1732_lhr07c.mtx,5.924880
1504,1219_cavity05.mtx,3.434529
1505,0856_rajat02.mtx,1.180713
1506,2654_hood.mtx,31.874558
1507,2595_Ga10As10H30.mtx,8.127530
1508,0527_lshp_577.mtx,0.238586
1509,0750_dwt_918.mtx,0.476794
1510,0827_S80PI_n1.mtx,0.211281
1511,2369_ns3Da.mtx,0.253463
1512,1720_pds10.mtx,1.214447
1513,2143_Zd_Jac2_db.mtx,11.634374
1514,1495_ex18.mtx,2.210349
1515,0048_Stranke94.mtx,0.020769
1516,2771_RM07R.mtx,22.602095
1517,2712_Freescale1.mtx,1.614901
1518,1435_meg1.mtx,2.337548
1519,0045_LF10.mtx,0.009432
1520,0881_adder_dcop_20.mtx,2.140727
1521,0094_GD96_d.mtx,0.007525
1522,0276_bcsstm11.mtx,0.038260
1523,0483_cz308.mtx,0.274326
1524,0850_adder_dcop_04.mtx,2.185891
1525,1756_bratu3d.mtx,0.856665
1526,2286_denormal.mtx,6.397648
1527,0617_lshp_778.mtx,0.344919
1528,1323_freeFlyingRobot_14.mtx,2.677318
1529,2690_great-britain_osm.mtx,0.942289
1530,0490_bibd_81_2.mtx,0.077143
1531,0915_adder_dcop_40.mtx,2.185009
1532,1294_G30.mtx,0.341030
1533,0428_S20PI_n1.mtx,0.067665
1534,0184_GD01_a.mtx,0.017146
1535,2524_barrier2-4.mtx,0.430045
1536,1413_p2p-Gnutella25.mtx,0.150152
1537,1522_c-38.mtx,2.440163
1538,2615_web-BerkStan.mtx,3.868536
1539,0546_b2_ss.mtx,0.155441
1540,1089_bcsstm13.mtx,2.078238
1541,2671_BenElechi1.mtx,64.569952
1542,2461_power9.mtx,3.285603
1543,1843_lhr10c.mtx,8.778707
1544,2178_copter2(0).mtx,0.621679
1545,2306_al2010.mtx,0.214350
1546,0426_can_292.mtx,0.255067
1547,0903_adder_dcop_27.mtx,2.183719
1548,1735_g7jac050sc.mtx,0.300639
1549,1382_c-25.mtx,2.805384
1550,1156_barth.mtx,0.043183
1551,1711_shermanACb.mtx,0.182844
1552,1603_rajat27.mtx,2.903889
1553,0864_adder_dcop_13.mtx,2.156945
1554,2768_PFlow_742.mtx,14.312105
1555,1666_aft01.mtx,4.501943
1556,0194_rotor1.mtx,0.107211
1557,0113_GD95_c.mtx,0.031870
1558,0670_fpga_dcop_38.mtx,0.238025
1559,2495_3dtube.mtx,29.064766
1560,0077_karate.mtx,0.023086
1561,2288_viscorocks.mtx,30.857224
1562,0315_oscil_dcop_37.mtx,0.070492
1563,1960_cvxbqp1.mtx,1.142785
1564,0038_Ragusa18.mtx,0.005398
1565,2567_ecology1.mtx,3.890899
1566,0280_mycielskian7.mtx,0.349222
1567,1212_Goodwin_010.mtx,3.328313
1568,0809_jagmesh9.mtx,0.382759
1569,0081_bcspwr02.mtx,0.012913
1570,0314_oscil_dcop_56.mtx,0.068617
1571,1767_t60k.mtx,0.899613
1572,0963_USpowerGrid.mtx,0.048739
1573,1886_chipcool0.mtx,0.047016
1574,2074_apache1.mtx,2.666033
1575,1910_waveguide3D.mtx,0.031843
1576,2652_bmwcra_1.mtx,20.918984
1577,2497_Goodwin_095.mtx,18.804266
1578,2719_msdoor.mtx,31.669937
1579,2655_ohne2.mtx,2.260644
1580,0224_gre_185.mtx,0.077903
1581,2675_rgg_n_2_20_s0.mtx,0.316320
1582,0734_rdb1250l.mtx,0.377233
1583,2409_conf5_4-8x8-05.mtx,17.692626
1584,0333_oscil_dcop_55.mtx,0.071667
1585,2061_t3dl_a.mtx,2.284030
1586,2734_human_gene1.mtx,4.388387
1587,2033_2D_27628_bjtcai.mtx,8.445449
1588,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,0.225495
1589,0376_mesh3e1.mtx,0.165592
1590,1687_cavity16.mtx,10.336363
1591,1541_kineticBatchReactor_6.mtx,14.495334
1592,0981_mycielskian9.mtx,2.479339
1593,0836_SciMet.mtx,0.027731
1594,0958_freeFlyingRobot_3.mtx,0.644347
1595,0600_S40PI_n1.mtx,0.137196
1596,2404_Zd_Jac3.mtx,14.250746
1597,2169_id2010.mtx,0.254553
1598,2599_delaunay_n20.mtx,2.057011
1599,1053_G47.mtx,0.526651
1600,0650_fpga_dcop_51.mtx,0.250118
1601,0821_jagmesh4.mtx,0.451546
1602,1782_vsp_befref_fxm_2_4_air02.mtx,4.530459
1603,2465_cop20k_A.mtx,1.257877
1604,0999_lshp2233.mtx,0.540301
1605,2636_atmosmodd.mtx,2.602500
1606,2340_raefsky3.mtx,152.971332
1607,2820_Cube_Coup_dt6.mtx,35.527658
1608,1200_c-27.mtx,1.041704
1609,1412_ex7.mtx,5.540882
1610,2744_cage14.mtx,1.328878
1611,1754_SiH4.mtx,3.761353
1612,1005_nos3.mtx,1.843241
1613,2573_amazon-2008_weighted.mtx,0.879847
1614,2643_m_t1.mtx,41.585848
1615,0959_rajat12.mtx,3.213024
1616,0264_impcol_d.mtx,0.066292
1617,2667_halfb.mtx,42.406321
1618,1838_onetone2.mtx,0.564077
1619,1226_gemat11.mtx,0.211619
1620,1393_n3c6-b7.mtx,0.666947
1621,1602_ex9.mtx,8.512651
1622,1368_PGPgiantcompo.mtx,0.043836
1623,2326_va2010.mtx,0.253494
1624,2268_case39.mtx,152.393796
1625,0595_plsk1919.mtx,0.082938
1626,2179_Andrews.mtx,0.032267
1627,0573_rdb800l.mtx,0.292497
1628,1456_fd18.mtx,0.567932
1629,0703_lowThrust_1.mtx,0.684241
1630,1428_whitaker3_dual.mtx,0.470165
1631,0918_adder_dcop_43.mtx,2.174727
1632,1044_coater1.mtx,0.940085
1633,1258_reorientation_7.mtx,8.794136
1634,1462_c-34.mtx,2.929587
1635,2111_bcsstk33.mtx,17.776731
1636,0584_hor_131.mtx,0.444211
1637,0311_oscil_dcop_36.mtx,0.070492
1638,2590_Ga3As3H12.mtx,17.498419
1639,2522_barrier2-1.mtx,0.429816
1640,1738_bcsstk24.mtx,15.012463
1641,1775_Ill_Stokes.mtx,0.026321
1642,2464_net125.mtx,5.072414
1643,2079_soc-sign-Slashdot090221.mtx,0.046858
1644,0410_lund_b.mtx,0.552879
1645,2763_packing-500x100x100-b050.mtx,3.162553
1646,2801_bone010.mtx,32.370512
1647,0688_fpga_dcop_23.mtx,0.250788
1648,1111_G35.mtx,0.411433
1649,0913_adder_dcop_14.mtx,2.133316
1650,2525_barrier2-3.mtx,0.430145
1651,2356_mi2010.mtx,0.354697
1652,0235_fs_183_3.mtx,0.182789
1653,2713_circuit5M_dc.mtx,2.031620
1654,0636_spaceStation_2.mtx,0.677704
1655,2380_crashbasis.mtx,8.502799
1656,1070_p2p-Gnutella08.mtx,0.040375
1657,2381_majorbasis.mtx,8.504685
1658,1078_bayer09.mtx,0.586530
1659,1269_reorientation_8.mtx,8.801638
1660,1866_bcsstk25.mtx,5.120401
1661,2372_gas_sensor.mtx,2.429571
1662,2705_af_shell5.mtx,37.611197
1663,0945_delaunay_n11.mtx,0.302528
1664,1137_ex25.mtx,3.043359
1665,0239_rdb200.mtx,0.100571
1666,0890_adder_dcop_54.mtx,2.101783
1667,1397_ca-HepTh.mtx,0.027318
1668,0602_Roget.mtx,0.073906
1669,0684_fpga_dcop_20.mtx,0.254196
1670,1581_bayer10.mtx,1.209330
1671,0554_fs_541_1.mtx,0.275430
1672,0383_olm500.mtx,0.133983
1673,2700_af_shell7.mtx,37.815171
1674,2499_nd3k.mtx,73.148824
1675,0839_dwg961b.mtx,0.792042
1676,1548_rajat08.mtx,0.259247
1677,1759_c-45.mtx,36.124170
1678,2174_olesnik0.mtx,3.011892
1679,2144_cbuckle.mtx,32.109383
1680,1995_nemeth05.mtx,32.502957
1681,2716_hugetric-00010.mtx,0.368876
1682,0593_bp_1400.mtx,0.056459
1683,1976_bcircuit.mtx,1.602147
1684,1032_Chebyshev2.mtx,0.515988
1685,2613_pkustk12.mtx,19.088876
1686,2552_TSOPF_RS_b300_c3.mtx,10.080015
1687,1848_lhr11c.mtx,8.304909
1688,1202_p2p-Gnutella06.mtx,0.038351
1689,2142_Zd_Jac6_db.mtx,11.959651
1690,1693_cavity20.mtx,10.306022
1691,2059_ncvxqp3.mtx,0.955469
1692,0654_fpga_dcop_45.mtx,0.250788
1693,1342_qpband.mtx,0.502392
1694,0022_mycielskian4.mtx,0.004839
1695,0155_GD00_a.mtx,0.006458
1696,1593_comsol.mtx,1.440910
1697,0766_bcsstk07.mtx,1.256885
1698,0723_jagmesh2.mtx,0.375100
1699,0580_cdde4.mtx,0.264936
1700,1942_shyy161.mtx,1.302471
1701,0549_t2dal_e.mtx,0.096750
1702,2209_g7jac200sc.mtx,0.341637
1703,1514_cavity10.mtx,5.728175
1704,1982_viscoplastic2.mtx,1.508709
1705,0078_Trefethen_20.mtx,0.030048
1706,0905_adder_dcop_23.mtx,2.179856
1707,2384_Lin.mtx,2.056027
1708,0030_cage4.mtx,0.008540
1709,0987_blckhole.mtx,0.513000
1710,1056_olm5000.mtx,0.669222
1711,1808_coater2.mtx,4.932358
1712,1408_ncvxqp9.mtx,0.492910
1713,2783_delaunay_n23.mtx,2.047450
1714,2367_qa8fm.mtx,6.158528
1715,2257_dawson5.mtx,4.862772
1716,0310_oscil_dcop_09.mtx,0.070109
1717,1651_conf6_0-4x4-30.mtx,6.467145
1718,0796_EX2(0).mtx,0.540919
1719,0296_oscil_dcop_16.mtx,0.068617
1720,0912_adder_dcop_37.mtx,2.177289
1721,2328_nc2010.mtx,0.283031
1722,1407_ex36.mtx,2.497310
1723,0808_goddardRocketProblem_2.mtx,1.019576
1724,1809_lowThrust_6.mtx,35.443570
1725,1568_big_dual.mtx,0.348310
1726,0564_NotreDame_yeast.mtx,0.029331
1727,2530_barrier2-10.mtx,0.474908
1728,1427_MISKnowledgeMap.mtx,0.460957
1729,1008_California.mtx,0.156042
1730,0480_dwt_492.mtx,0.182711
1731,0448_lns_511.mtx,0.212590
1732,0317_oscil_dcop_03.mtx,0.067895
1733,0335_oscil_dcop_54.mtx,0.068617
1734,1561_cs4.mtx,0.122998
1735,2073_psmigr_2.mtx,5.483739
1736,1855_struct4.mtx,10.809311
1737,0244_dwt_162.mtx,0.113193
1738,0677_fpga_dcop_25.mtx,0.249451
1739,1491_L-9.mtx,0.799315
1740,2343_mosfet2.mtx,0.080840
1741,2564_kron_g500-logn16.mtx,0.601105
1742,0123_dolphins.mtx,0.040449
1743,1369_xingo_afonso_itaipu.mtx,0.577326
1744,0830_dw1024.mtx,0.420485
1745,2156_c-72.mtx,3.246303
1746,0116_west0067.mtx,0.022911
1747,1114_G41.mtx,0.445010
1748,2330_thermomech_dM.mtx,0.419074
1749,1665_vsp_c-30_data_data.mtx,26.214100
1750,0982_adder_trans_01.mtx,2.274309
1751,0295_oscil_dcop_12.mtx,0.070109
1752,0811_G19.mtx,0.383092
1753,0293_oscil_dcop_17.mtx,0.070879
1754,0328_oscil_dcop_49.mtx,0.070492
1755,2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,0.013466
1756,1746_raefsky5.mtx,6.842660
1757,0656_fpga_dcop_49.mtx,0.257697
1758,1051_G43.mtx,0.517002
1759,0539_young1c.mtx,0.240831
1760,1046_g7jac010sc.mtx,0.289425
1761,0867_adder_dcop_53.mtx,2.179856
1762,1874_jan99jac120.mtx,0.466323
1763,0259_can_144.mtx,0.186475
1764,1723_cage10.mtx,0.955183
1765,2408_conf6_0-8x8-30.mtx,18.180981
1766,1653_conf5_0-4x4-22.mtx,6.599593
1767,1656_conf5_0-4x4-10.mtx,6.806281
1768,1325_ex23.mtx,3.841776
1769,1190_bcsstk26.mtx,2.073257
1770,0340_oscil_dcop_39.mtx,0.067539
1771,1694_cavity18.mtx,10.166751
1772,2063_gridgena.mtx,8.230348
1773,1997_nemeth07.mtx,30.499554
1774,2574_pkustk11.mtx,27.236303
1775,1833_lowThrust_10.mtx,37.617659
1776,2468_nasasrb.mtx,37.335052
1777,1118_hydr1.mtx,0.376035
1778,0501_pores_3.mtx,0.043196
1779,2100_thermal1.mtx,1.424446
1780,1815_lowThrust_7.mtx,37.223017
1781,0804_jagmesh6.mtx,0.466898
1782,1686_cavity23.mtx,10.407860
1783,1340_kineticBatchReactor_2.mtx,6.425250
1784,1599_coupled.mtx,0.276650
1785,1813_copter1.mtx,1.661504
1786,1447_rdist3a.mtx,4.656610
1787,1643_g7jac040sc.mtx,0.288633
1788,0828_M80PI_n1.mtx,0.217574
1789,2224_tube2.mtx,37.739923
1790,1381_ex6.mtx,4.016725
1791,2431_darcy003.mtx,0.839206
1792,1439_G59.mtx,0.037769
1793,2259_rim.mtx,20.522730
1794,1410_Zewail.mtx,0.032518
1795,0625_west1505.mtx,0.203431
1796,1692_cavity22.mtx,10.275858
1797,2337_TSOPF_RS_b300_c1.mtx,8.598798
1798,0970_spaceStation_4.mtx,0.704670
1799,0731_dwt_869.mtx,0.604486
1800,2619_CO.mtx,1.755343
1801,0070_Trefethen_20b.mtx,0.025865
1802,0506_tols1090.mtx,0.334000
1803,1555_fv1.mtx,2.123978
1804,2368_qa8fk.mtx,6.154548
1805,2265_Goodwin_054.mtx,19.227952
1806,1130_soc-sign-bitcoin-alpha.mtx,0.195356
1807,2097_sinc15.mtx,2.546532
1808,2547_t3dh_a.mtx,2.757057
1809,0532_olm1000.mtx,0.255552
1810,2623_Ge87H76.mtx,7.109677
1811,1654_conf5_0-4x4-14.mtx,6.480599
1812,1217_cavity07.mtx,3.409496
1813,0755_jagmesh7.mtx,0.438779
1814,1116_airfoil1_dual.mtx,0.109174
1815,1458_bayer02.mtx,0.488231
1816,1882_bayer01.mtx,1.551104
1817,0027_LFAT5.mtx,0.005355
1818,0216_steam3.mtx,0.196036
1819,1158_3elt_dual.mtx,0.281860
1820,0948_can_1072.mtx,0.644917
1821,1596_delaunay_n14.mtx,0.629267
1822,0849_adder_dcop_05.mtx,2.169124
1823,1810_s3rmt3m3.mtx,16.840808
1824,0815_G20.mtx,0.373516
1825,0738_cavity01.mtx,1.902506
1826,2087_c-62.mtx,1.532366
1827,1699_stokes64s.mtx,2.942665
1828,2821_Cube_Coup_dt0.mtx,35.529504
1829,1216_cavity09.mtx,3.470199
1830,2085_rajat23.mtx,3.134365
1831,2748_Fault_639.mtx,13.906092
1832,1344_bcsstk23.mtx,2.078762
1833,1745_Zhao2.mtx,1.190547
1834,2695_af_2_k101.mtx,41.649441
1835,1208_c-21.mtx,1.778376
1836,2385_oh2010.mtx,0.330721
1837,1875_jan99jac120sc.mtx,0.466544
1838,2637_Ga19As19H42.mtx,9.486188
1839,2711_Ga41As41H72.mtx,10.046571
1840,1309_barth4(0).mtx,0.735554
1841,2157_thermomech_TK.mtx,0.129086
1842,2008_light_in_tissue.mtx,3.888532
1843,0212_plskz362.mtx,0.016720
1844,2678_nd12k.mtx,69.130294
1845,2075_psmigr_1.mtx,5.506526
1846,2083_Trefethen_20000b.mtx,7.165306
1847,0955_grid2.mtx,0.212665
1848,1113_G38.mtx,0.418229
1849,0543_bp_600.mtx,0.068771
1850,0398_ash292.mtx,0.237676
1851,1826_ABACUS_shell_hd.mtx,0.337667
1852,0021_GD01_b.mtx,0.002053
1853,2035_nemeth12.mtx,43.857922
1854,0788_goddardRocketProblem_1.mtx,1.036567
1855,1842_spmsrtls.mtx,4.662759
1856,0512_bcsstk04.mtx,1.055200
1857,2514_Dubcova3.mtx,2.958882
1858,2171_TSOPF_FS_b39_c7.mtx,157.958399
1859,2341_net75.mtx,4.247639
1860,1001_bcsstm25.mtx,0.160823
1861,2215_fp.mtx,20.541420
1862,2665_troll.mtx,42.016774
1863,2432_mario002.mtx,0.843177
1864,0664_fpga_dcop_37.mtx,0.253507
1865,2069_c-67.mtx,13.382087
1866,2030_c-63.mtx,2.408363
1867,1049_spaceStation_12.mtx,0.902435
1868,1247_circuit_1.mtx,8.050832
1869,0787_Trefethen_500.mtx,0.759675
1870,0790_dwt_1007.mtx,0.708543
1871,0457_Trefethen_200.mtx,0.418607
1872,2392_TSOPF_FS_b162_c3.mtx,210.525853
1873,0878_adder_dcop_18.mtx,2.191485
1874,0889_adder_dcop_56.mtx,2.162009
1875,1035_rdb3200l.mtx,0.698100
1876,1858_sx-mathoverflow.mtx,0.115915
1877,0638_fpga_dcop_05.mtx,0.239706
1878,2300_language.mtx,0.302015
1879,1852_nh2010.mtx,0.351439
1880,0418_dwa512.mtx,0.175194
1881,2541_offshore.mtx,0.139834
1882,1595_Goodwin_017.mtx,7.088210
1883,2072_nemeth15.mtx,60.664838
1884,0066_bcsstm22.mtx,0.004246
1885,2355_delaunay_n18.mtx,2.135994
1886,1930_goodwin.mtx,12.194349
1887,2082_rail_79841.mtx,1.982760
1888,2573_amazon-2008.mtx,0.880267
1889,1300_G23.mtx,0.341575
1890,2053_lung2.mtx,2.725174
1891,0674_fpga_dcop_19.mtx,0.250788
1892,0236_bcsstm08.mtx,0.031588
1893,1724_wing_nodal.mtx,0.012406
1894,0130_chesapeake.mtx,0.081394
1895,0455_M20PI_n.mtx,0.067811
1896,1959_a2nnsnsl.mtx,15.753857
1897,2046_g7jac120sc.mtx,0.343017
1898,0359_shl_400.mtx,0.033991
1899,1779_mult_dcop_02.mtx,9.322345
1900,0877_adder_dcop_58.mtx,2.179856
1901,2692_in-2004.mtx,26.374342
1902,0851_adder_dcop_03.mtx,2.211202
1903,0762_gr_30_30.mtx,0.726882
1904,1420_bcsstm27.mtx,8.093311
1905,2346_nemeth24.mtx,154.745235
1906,2263_ia2010.mtx,0.385184
1907,0803_rail_1357.mtx,0.220973
1908,0957_lshp1882.mtx,0.504181
1909,0385_mesh2e1.mtx,0.168589
1910,1624_rajat09.mtx,0.674976
1911,2318_fe_rotor.mtx,0.346771
1912,1787_rajat22.mtx,4.076884
1913,0699_orbitRaising_3.mtx,0.438582
1914,1625_ex8.mtx,8.412162
1915,0498_dwg961a.mtx,0.205741
1916,0288_oscil_dcop_23.mtx,0.070109
1917,1499_sts4098.mtx,3.618955
1918,2635_atmosmodj.mtx,2.606876
1919,0937_G49.mtx,0.320000
1920,2086_stokes128.mtx,5.987599
1921,0668_fpga_dcop_36.mtx,0.256285
1922,2377_venkat01.mtx,18.929747
1923,0415_str_0.mtx,0.168524
1924,0872_adder_dcop_68.mtx,2.177289
1925,1897_raefsky2.mtx,21.130881
1926,0861_adder_dcop_08.mtx,2.175953
1927,2460_CurlCurl_1.mtx,6.819667
1928,2493_sme3Dc.mtx,0.196733
1929,0088_n3c6-b1.mtx,0.011351
1930,2068_std1_Jac3_db.mtx,14.598242
1931,2166_nemeth01.mtx,85.901569
1932,2246_sinc18.mtx,2.678430
1933,2220_Si10H16.mtx,5.299177
1934,2618_G3_circuit.mtx,1.519692
1935,2657_SiO2.mtx,32.389806
1936,1155_lowThrust_2.mtx,3.381548
1937,2067_ted_AB.mtx,25.366505
1938,1153_p2p-Gnutella09.mtx,0.041221
1939,1814_c-47.mtx,3.247127
1940,0366_lshp_265.mtx,0.186841
1941,2338_windscreen.mtx,34.697011
1942,1423_mark3jac020sc.mtx,0.184316
1943,1260_reorientation_6.mtx,8.149020
1944,2412_opt1.mtx,41.667345
1945,0838_bcsstm38.mtx,0.513686
1946,1283_G4.mtx,0.937574
1947,1669_jan99jac060.mtx,0.416263
1948,1744_Zhao1.mtx,1.200107
1949,1449_bips07_1998.mtx,0.650103
1950,0484_G11.mtx,0.226549
1951,0876_adder_dcop_32.mtx,2.186302
1952,1835_lowThrust_12.mtx,35.965629
1953,2553_torso3.mtx,1.996700
1954,2192_delaunay_n17.mtx,2.230791
1955,2124_rajat28.mtx,6.283972
1956,1498_nasa2146.mtx,6.091672
1957,0672_fpga_dcop_14.mtx,0.253507
1958,1115_G37.mtx,0.423597
1959,0444_Erdos981.mtx,0.255293
1960,1513_bips07_3078.mtx,0.770717
1961,2093_wathen120.mtx,8.340502
1962,1802_minsurfo.mtx,2.618600
1963,0675_fpga_dcop_03.mtx,0.252822
1964,1913_circuit_4.mtx,0.360597
1965,1804_cz20468.mtx,2.284155
1966,2195_shar_te2-b3.mtx,0.632918
1967,1252_dynamicSoaringProblem_5.mtx,4.555887
1968,0139_odepb400.mtx,0.008143
1969,1741_lowThrust_4.mtx,29.381177
1970,0700_qh1484.mtx,0.213712
1971,1065_t3dl_e.mtx,0.158444
1972,1045_g7jac010.mtx,0.288807
1973,0416_662_bus.mtx,0.069506
1974,2732_Transport.mtx,4.897841
1975,0318_oscil_dcop_30.mtx,0.069730
1976,2488_webbase-1M.mtx,4.459824
1977,0709_cz628.mtx,0.451129
1978,2010_nemeth11.mtx,31.747757
1979,0865_adder_dcop_44.mtx,2.194081
