index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
0,1009_lp_ship12l.mtx,1151,5533,16276,0.0,0.005,6.149
2,0637_bcspwr07.mtx,1612,1612,5824,0.0,0.004,2.981
4,1471_thermal.mtx,3456,3456,66528,0.0,0.004,35.681
7,2201_fe_ocean.mtx,143437,143437,819186,0.0,0.024,68.623
9,2480_Trec14.mtx,3159,15905,2872265,0.0,0.04,142.792
10,1657_bloweybl.mtx,30003,30003,120000,0.0,0.006,43.557
11,0494_str_600.mtx,363,363,3279,0.0,0.004,1.603
12,0153_sphere2.mtx,66,66,450,0.0,0.004,0.225
15,2027_GT01R.mtx,7980,7980,430909,0.0,0.007,130.204
17,0309_oscil_dcop_01.mtx,430,430,1544,0.0,0.004,0.8
18,2149_TSOPF_RS_b39_c19.mtx,38098,38098,684206,0.0,0.008,163.549
19,2687_venturiLevel3.mtx,4026819,4026819,16108474,0.0,0.909,35.428
20,1504_descriptor_xingo6u.mtx,20738,20738,73916,0.0,0.005,28.812
21,1396_aa6.mtx,646,7292,51728,0.0,0.006,18.712
23,2397_com-Amazon.mtx,334863,334863,1851744,0.0,0.569,6.512
24,1460_rajat07.mtx,14842,14842,63913,0.0,0.007,18.144
25,2193_ky2010.mtx,161672,161672,787778,0.0,0.117,13.506
28,0491_685_bus.mtx,685,685,3249,0.0,0.004,1.621
31,0944_grid2_dual.mtx,3136,3136,12224,0.0,0.004,6.518
33,2132_blockqp1.mtx,60012,60012,640033,0.0,0.009,143.844
35,0035_n3c4-b3.mtx,15,20,60,0.0,0.006,0.021
37,2749_nlpkkt80.mtx,1062400,1062400,28704672,0.0,0.549,104.571
38,0267_n3c6-b2.mtx,455,105,1365,0.0,0.004,0.756
40,0686_fpga_dcop_21.mtx,1220,1220,5892,0.0,0.005,2.369
43,2023_loc-Brightkite.mtx,58228,58228,428156,0.0,0.052,16.528
44,0297_oscil_dcop_13.mtx,430,430,1544,0.0,0.004,0.826
50,1443_viscoplastic1.mtx,4326,4326,61166,0.0,0.005,22.5
51,0908_adder_dcop_52.mtx,1813,1813,11246,0.0,0.005,4.176
53,0067_lpi_woodinfe.mtx,35,89,140,0.0,0.004,0.078
56,0287_oscil_dcop_24.mtx,430,430,1544,0.0,0.004,0.8
58,1562_tuma1.mtx,22967,22967,87760,0.0,0.005,35.769
59,0824_p2756.mtx,755,3511,9692,0.0,0.005,3.671
60,2297_Linux_call_graph.mtx,324085,324085,1208908,0.0,0.149,16.26
61,1768_brainpc2.mtx,27607,27607,179395,0.0,0.006,57.563
63,1655_conf6_0-4x4-20.mtx,3072,3072,119808,0.0,0.005,52.295
65,0594_tumorAntiAngiogenesis_6.mtx,465,465,4795,0.0,0.005,1.92
66,0365_tols90.mtx,90,90,1746,0.0,0.005,0.764
67,2203_rel8.mtx,345688,12347,821839,0.0,0.075,21.917
68,0879_adder_dcop_61.mtx,1813,1813,11246,0.0,0.005,4.179
69,2422_net100.mtx,29920,29920,2033200,0.0,0.043,95.478
71,1922_lp_osa_14.mtx,2337,54797,317097,0.0,0.014,44.921
72,2529_ASIC_680k.mtx,682862,682862,3871773,0.0,0.249,31.123
74,0715_minnesota.mtx,2642,2642,6606,0.0,0.004,3.517
75,2486_rgg_n_2_18_s0.mtx,262144,262144,3094566,0.0,0.343,18.063
77,0068_mycielskian5.mtx,23,23,142,0.0,0.003,0.097
78,1459_car4.mtx,16384,33052,63724,0.0,0.005,23.415
82,0666_fpga_dcop_39.mtx,1220,1220,5892,0.0,0.005,2.399
84,2507_amazon0601.mtx,403394,403394,3387388,0.0,0.578,11.727
87,2151_neos2.mtx,132568,134128,685087,0.0,0.022,63.667
88,1454_gen.mtx,769,2561,63086,0.0,0.007,19.048
90,1176_tomography.mtx,500,500,28726,0.0,0.006,10.069
92,0763_jagmesh5.mtx,1180,1180,7750,0.0,0.004,3.874
95,2470_GL7d23.mtx,105054,349443,2695430,0.0,0.811,6.647
96,1473_flowmeter0.mtx,9669,9669,67391,0.0,0.004,31.243
97,2089_cage11.mtx,39082,39082,559722,0.0,0.018,62.897
98,0106_bibd_9_3.mtx,36,84,252,0.0,0.004,0.118
99,1317_Trefethen_2000.mtx,2000,2000,41906,0.0,0.004,19.748
100,2424_bcsstk30.mtx,28924,28924,2043492,0.0,0.017,234.104
102,0698_bcspwr08.mtx,1624,1624,6050,0.0,0.004,3.021
107,2184_dc2.mtx,116835,116835,766396,0.0,0.026,59.912
108,2038_qc2534.mtx,2534,2534,463360,0.0,0.006,142.99
109,0198_can_96.mtx,96,96,768,0.0,0.003,0.464
110,1536_c-40.mtx,9941,9941,81501,0.0,0.007,23.785
111,2177_copter2.mtx,55476,55476,759952,0.0,0.031,49.751
114,1352_IG5-12.mtx,2296,2875,46260,0.0,0.005,19.719
116,1792_world.mtx,34506,67147,198883,0.0,0.009,44.94
117,1715_case9.mtx,14454,14454,147972,0.0,0.007,43.811
118,0900_adder_dcop_22.mtx,1813,1813,11246,0.0,0.005,4.202
119,1265_GL7d12.mtx,8899,1019,37519,0.0,0.008,9.997
120,0792_nnc1374.mtx,1374,1374,8606,0.0,0.004,4.031
123,1600_ex15.mtx,6867,6867,98671,0.0,0.004,44.739
125,0578_cdde2.mtx,961,961,4681,0.0,0.004,2.596
128,0238_rdb200l.mtx,200,200,1120,0.0,0.004,0.602
129,1185_deter5.mtx,5103,14529,29715,0.0,0.008,7.279
133,0609_cage.mtx,366,366,5124,0.0,0.005,2.007
136,0253_mk10-b1.mtx,630,45,1260,0.0,0.003,0.813
138,1544_jan99jac040sc.mtx,13694,13694,82842,0.0,0.008,20.112
140,1362_kneser_8_3_1.mtx,15737,15681,47042,0.0,0.011,8.715
141,1829_s2rmt3m1.mtx,5489,5489,219521,0.0,0.005,79.928
142,2099_ut2010.mtx,115406,115406,572066,0.0,0.086,13.241
144,0789_mhda416.mtx,416,416,8562,0.0,0.004,3.998
145,1805_mario001.mtx,38434,38434,206156,0.0,0.016,25.357
146,0104_IG5-6.mtx,30,77,251,0.0,0.005,0.111
151,0622_GL6_D_7.mtx,636,470,5378,0.0,0.004,2.683
154,2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,0.0,0.138,189.763
156,1192_c-28.mtx,4598,4598,30590,0.0,0.005,11.729
157,2401_imagesensor.mtx,118758,118758,1893170,0.0,0.045,84.829
158,1601_sctap1-2b.mtx,15390,33858,99454,0.0,0.006,35.949
159,2060_soc-Epinions1.mtx,75888,75888,508837,0.0,0.057,17.89
160,2109_mri1.mtx,65536,147456,589824,0.0,0.026,46.057
163,0187_rel5.mtx,340,35,656,0.0,0.003,0.411
164,1047_bcsstm12.mtx,1473,1473,19659,0.0,0.004,8.861
166,1067_kineticBatchReactor_1.mtx,2052,2052,20600,0.0,0.006,7.04
168,0447_lnsp_511.mtx,511,511,2796,0.0,0.004,1.348
170,0781_poli.mtx,4008,4008,8188,0.0,0.005,3.072
172,0984_pde2961.mtx,2961,2961,14585,0.0,0.004,7.545
174,1288_nasa1824(0).mtx,1824,1824,39208,0.0,0.005,14.447
175,1019_spaceStation_10.mtx,1272,1272,17478,0.0,0.005,7.196
176,1061_rw5151.mtx,5151,5151,20199,0.0,0.004,10.436
177,2304_mycielskian13.mtx,6143,6143,1227742,0.0,0.018,134.791
178,1786_bfly.mtx,49152,49152,196608,0.0,0.014,29.069
182,2440_H2O.mtx,67024,67024,2216736,0.0,0.042,106.753
183,0082_lap_25.mtx,25,25,169,0.0,0.003,0.111
184,2750_nd24k.mtx,72000,72000,28715634,0.0,0.303,189.286
185,0478_ch8-8-b1.mtx,1568,64,3136,0.0,0.003,1.816
186,0772_G32.mtx,2000,2000,8000,0.0,0.003,5.036
188,0149_gre_115.mtx,115,115,421,0.0,0.004,0.218
190,1442_sit100.mtx,10262,10262,61046,0.0,0.005,26.629
191,1527_LFAT5000.mtx,19994,19994,79966,0.0,0.004,42.717
198,0485_G12.mtx,800,800,3200,0.0,0.003,1.944
203,1163_freeFlyingRobot_6.mtx,3358,3358,27030,0.0,0.005,10.52
204,0626_n3c6-b3.mtx,1365,455,5460,0.0,0.004,2.921
205,0327_oscil_dcop_33.mtx,430,430,1544,0.0,0.004,0.8
210,0536_nnc666.mtx,666,666,4044,0.0,0.004,1.997
213,0871_adder_dcop_67.mtx,1813,1813,11246,0.0,0.005,4.202
216,2600_Chevron4.mtx,711450,711450,6376412,0.0,0.14,91.032
218,2280_ks2010.mtx,238600,238600,1121798,0.0,0.128,17.593
220,1673_lp_fit2d.mtx,25,10524,129042,0.0,0.006,40.733
221,0566_bp_800.mtx,822,822,4534,0.0,0.006,1.463
223,0402_Chebyshev1.mtx,261,261,2319,0.0,0.005,0.883
224,1251_dynamicSoaringProblem_6.mtx,3431,3431,36741,0.0,0.006,11.588
227,2818_Flan_1565.mtx,1564794,1564794,117406044,0.0,1.483,158.349
229,1296_G27.mtx,2000,2000,39980,0.0,0.007,12.236
230,2264_Dubcova2.mtx,65025,65025,1030225,0.0,0.036,57.476
234,0117_pivtol.mtx,102,102,306,0.0,0.003,0.192
237,2668_delaunay_n21.mtx,2097152,2097152,12582816,0.0,0.659,38.188
238,2584_para-5.mtx,155924,155924,5416358,0.0,0.28,38.725
239,1087_bcspwr10.mtx,5300,5300,21842,0.0,0.005,8.075
241,0258_gams30am.mtx,354,531,1287,0.0,0.005,0.53
242,1136_freeFlyingRobot_5.mtx,2878,2878,24582,0.0,0.005,9.833
243,0535_bp_400.mtx,822,822,4028,0.0,0.006,1.314
244,0611_netz4504.mtx,1961,1961,5156,0.0,0.004,2.669
245,1730_vt2010.mtx,32580,32580,155598,0.0,0.021,14.868
246,0421_dwb512.mtx,512,512,2500,0.0,0.004,1.395
250,0029_bcsstm01.mtx,48,48,48,0.0,0.002,0.044
251,1417_model9.mtx,2879,10939,55956,0.0,0.006,17.812
253,2551_TSOPF_FS_b300.mtx,29214,29214,4400122,0.0,0.019,458.991
254,2066_ted_AB_unscaled.mtx,10605,10605,522387,0.0,0.007,157.892
255,0504_dwt_512.mtx,512,512,3502,0.0,0.004,1.631
257,1734_c-49.mtx,21132,21132,157042,0.0,0.009,34.545
258,2301_caidaRouterLevel.mtx,192244,192244,1218132,0.0,0.303,8.035
260,2172_brack2.mtx,62631,62631,733118,0.0,0.026,55.886
261,1357_Oregon-1.mtx,11492,11492,46818,0.0,0.009,10.392
262,0916_adder_dcop_35.mtx,1813,1813,11246,0.0,0.005,4.202
263,0707_n4c5-b9.mtx,630,1895,6300,0.0,0.004,3.056
264,1186_TF14.mtx,2644,3160,29862,0.0,0.005,13.049
265,2699_af_5_k101.mtx,503625,503625,17550675,0.0,0.217,161.464
267,0459_wm1.mtx,207,277,2909,0.0,0.005,1.173
268,0272_dwt_198.mtx,198,198,1392,0.0,0.004,0.72
269,0956_lp_ship08l.mtx,778,4363,12882,0.0,0.005,5.002
270,2517_power197k.mtx,197156,197156,3698357,0.0,0.192,38.525
271,2324_nemeth22.mtx,9506,9506,1358832,0.0,0.008,343.747
276,2044_wathen100.mtx,30401,30401,471601,0.0,0.009,107.438
277,0740_cavity02.mtx,317,317,7327,0.0,0.005,2.873
278,1932_EAT_RS.mtx,23219,23219,325592,0.0,0.06,10.792
279,2459_c8_mat11.mtx,4562,5761,2462970,0.0,0.026,188.958
280,0343_lpi_chemcom.mtx,288,744,1590,0.0,0.004,0.796
281,0055_bcsstm03.mtx,112,112,112,0.0,0.002,0.101
283,0848_cage8.mtx,1015,1015,11003,0.0,0.004,5.128
284,0111_ex5.mtx,27,27,279,0.0,0.003,0.174
285,1957_mark3jac120sc.mtx,54929,54929,342475,0.0,0.021,32.983
288,1749_mark3jac060sc.mtx,27449,27449,170695,0.0,0.012,29.221
289,0393_gas11.mtx,459,862,2166,0.0,0.004,1.165
290,2310_ok2010.mtx,269118,269118,1274148,0.0,0.281,9.072
294,2565_LargeRegFile.mtx,2111154,801374,4944201,0.0,0.296,33.394
296,2014_nv2010.mtx,84538,84538,416998,0.0,0.067,12.444
300,1220_cavity08.mtx,1182,1182,32747,0.0,0.005,12.501
302,1147_lnsp3937.mtx,3937,3937,25407,0.0,0.004,12.233
303,2136_Delor64K.mtx,64719,1785345,652140,0.0,0.033,39.191
306,1830_s3rmt3m1.mtx,5489,5489,219521,0.0,0.006,79.58
307,1128_spaceShuttleEntry_2.mtx,1428,1428,24073,0.0,0.005,9.964
309,1494_EX4(0).mtx,2600,2600,71760,0.0,0.005,27.115
310,2660_fcondp2.mtx,201822,201822,11294316,0.0,0.134,169.115
313,0427_M20PI_n1.mtx,1028,1028,2547,0.0,0.004,1.376
320,1962_cond-mat-2005.mtx,40421,40421,351386,0.0,0.041,17.152
321,0496_lp_standgub.mtx,361,1383,3339,0.0,0.005,1.341
322,1505_ncvxqp1.mtx,12111,12111,73963,0.0,0.007,21.501
323,2076_psmigr_3.mtx,3140,3140,543162,0.0,0.015,72.287
324,0146_bcsstm06.mtx,420,420,420,0.0,0.002,0.379
326,0524_nemscem.mtx,651,1712,3840,0.0,0.005,1.631
327,2453_pkustk07.mtx,16860,16860,2418804,0.0,0.03,159.441
328,1985_g7jac100sc.mtx,29610,29610,384636,0.0,0.022,34.376
329,0345_bcspwr04.mtx,274,274,1612,0.0,0.004,0.838
331,0853_adder_dcop_01.mtx,1813,1813,11156,0.0,0.006,3.943
333,2433_wave.mtx,156317,156317,2118662,0.0,0.055,76.628
334,2559_engine.mtx,143571,143571,4706073,0.0,0.101,93.596
335,0599_M40PI_n1.mtx,2028,2028,5007,0.0,0.003,2.902
337,0980_bibd_17_4b.mtx,136,2380,14280,0.0,0.006,4.655
342,0237_bcsstm09.mtx,1083,1083,1083,0.0,0.002,0.968
344,0886_adder_dcop_47.mtx,1813,1813,11246,0.0,0.006,4.037
345,1947_ckt11752_tr_0.mtx,49702,49702,333029,0.0,0.015,45.319
349,2539_Delor338K.mtx,343236,887058,4211599,0.0,0.086,97.82
350,2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,0.0,0.096,11.377
351,1685_raefsky6.mtx,3402,3402,137845,0.0,0.006,49.944
352,2115_pfinan512.mtx,74752,74752,596992,0.0,0.017,69.22
354,0911_adder_dcop_31.mtx,1813,1813,11246,0.0,0.005,4.184
356,2256_G_n_pin_pout.mtx,100000,100000,1002396,0.0,0.169,11.864
358,1464_Oregon-2.mtx,11806,11806,65460,0.0,0.012,11.355
359,2105_nemeth16.mtx,9506,9506,587012,0.0,0.006,192.716
363,1883_s3rmq4m1.mtx,5489,5489,281111,0.0,0.006,99.333
367,2103_crystm03.mtx,24696,24696,583770,0.0,0.012,96.627
370,1337_beause.mtx,497,507,44551,0.0,0.006,14.701
371,1978_vsp_south31_slptsk.mtx,39668,39668,379828,0.0,0.029,26.132
372,1395_lock1074.mtx,1074,1074,51588,0.0,0.005,19.181
375,2543_pkustk10.mtx,80676,80676,4308984,0.0,0.036,237.41
378,2250_la2010.mtx,204447,204447,980634,0.0,0.124,15.879
379,0354_lpi_bgdbg1.mtx,348,629,1662,0.0,0.004,0.796
380,2746_ML_Laplace.mtx,377002,377002,27689972,0.0,0.324,170.786
382,1012_LeGresley_2508.mtx,2508,2508,16727,0.0,0.004,8.64
387,2000_ca-AstroPh.mtx,18772,18772,396160,0.0,0.079,10.02
388,0643_fpga_dcop_04.mtx,1220,1220,5884,0.0,0.005,2.371
389,2247_co2010.mtx,201062,201062,974574,0.0,0.174,11.177
391,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,0.0,0.078,22.29
394,0835_IG5-10.mtx,652,976,10273,0.0,0.005,4.493
395,2252_kneser_10_4_1.mtx,349651,330751,992252,0.0,0.294,6.758
396,0154_lpi_ex73a.mtx,193,211,457,0.0,0.004,0.254
397,1110_G39.mtx,2000,2000,23556,0.0,0.005,8.889
399,0121_impcol_b.mtx,59,59,312,0.0,0.008,0.077
400,2788_wb-edu.mtx,9845725,9845725,57156537,0.0,2.865,39.898
401,0716_cr42.mtx,905,1513,6614,0.0,0.004,3.086
406,1465_fe_4elt2.mtx,11143,11143,65636,0.0,0.005,28.681
409,1901_EX6(0).mtx,6545,6545,295680,0.0,0.01,62.144
410,0632_lp_grow15.mtx,300,645,5620,0.0,0.004,2.619
412,2129_nd2010.mtx,133769,133769,625946,0.0,0.07,17.967
413,2558_ship_001.mtx,34920,34920,4644230,0.0,0.034,271.204
418,0735_rdb1250.mtx,1250,1250,7300,0.0,0.004,3.899
421,0860_adder_dcop_09.mtx,1813,1813,11239,0.0,0.006,4.076
422,1587_cti.mtx,16840,16840,96464,0.0,0.005,36.402
424,1713_ccc.mtx,49152,49152,147456,0.0,0.005,64.097
425,1125_add32.mtx,4960,4960,23884,0.0,0.004,11.458
427,2094_g7jac140sc.mtx,41490,41490,565956,0.0,0.032,35.559
428,1683_abtaha2.mtx,37932,331,137228,0.0,0.008,33.051
431,0145_west0132.mtx,132,132,414,0.0,0.004,0.207
434,1306_freeFlyingRobot_10.mtx,5218,5218,40080,0.0,0.005,15.962
435,0610_dwt_607.mtx,607,607,5131,0.0,0.004,2.574
445,1784_skirt(0).mtx,12598,12598,196520,0.0,0.007,53.548
446,2803_audikw_1.mtx,943695,943695,77651847,0.0,1.354,114.667
447,1506_xingo3012.mtx,20944,20944,74386,0.0,0.005,28.289
448,2669_test1.mtx,392908,392908,12968200,0.0,1.85,14.019
449,0394_gre_512.mtx,512,512,2192,0.0,0.004,1.132
450,0452_ck400.mtx,400,400,2860,0.0,0.004,1.428
452,1615_psse0.mtx,26722,11028,102432,0.0,0.007,31.097
454,1475_powersim.mtx,15838,15838,67562,0.0,0.005,26.584
455,0285_oscil_dcop_38.mtx,430,430,1544,0.0,0.004,0.828
456,1800_g7jac060.mtx,17730,17730,203316,0.0,0.013,30.583
461,2241_crplat2.mtx,18010,18010,960946,0.0,0.008,236.076
462,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,0.0,0.045,8.953
464,0635_plat362.mtx,362,362,5786,0.0,0.004,2.887
466,1385_mbeacxc.mtx,496,496,49920,0.0,0.006,15.903
468,0437_fs_680_1.mtx,680,680,2646,0.0,0.004,1.419
472,2273_ts-palko.mtx,22002,47235,1076903,0.0,0.03,72.149
477,2015_onera_dual.mtx,85567,85567,419201,0.0,0.02,41.297
478,0880_adder_dcop_62.mtx,1813,1813,11246,0.0,0.005,4.2
479,0326_oscil_dcop_32.mtx,430,430,1544,0.0,0.004,0.829
481,2042_OPF_10000.mtx,43887,43887,467711,0.0,0.015,60.561
482,2230_ne2010.mtx,193352,193352,913854,0.0,0.105,17.432
484,0523_can_445.mtx,445,445,3809,0.0,0.004,1.899
486,1451_c-35.mtx,6537,6537,62891,0.0,0.006,20.258
488,1870_a5esindl.mtx,60008,60008,255004,0.0,0.01,49.511
492,1900_EX5(0).mtx,6545,6545,295680,0.0,0.009,62.691
497,2398_appu.mtx,14000,14000,1853104,0.0,0.229,16.199
499,2342_web-NotreDame.mtx,325729,325729,1497134,0.0,0.048,62.005
500,0379_west0479.mtx,479,479,1910,0.0,0.004,0.924
501,0806_laser.mtx,3002,3002,9000,0.0,0.004,4.805
502,1631_co9.mtx,10789,22924,109651,0.0,0.01,21.821
506,2582_para-8.mtx,155924,155924,5416358,0.0,0.257,42.149
510,2515_parabolic_fem.mtx,525825,525825,3674625,0.0,0.19,38.769
511,2307_amazon0302.mtx,262111,262111,1234877,0.0,0.228,10.835
512,0816_G16.mtx,800,800,9344,0.0,0.005,3.754
517,1539_gen2.mtx,1121,3264,81855,0.0,0.007,23.799
518,0759_model2.mtx,379,1321,7607,0.0,0.006,2.631
522,0168_lnsp_131.mtx,131,131,536,0.0,0.004,0.267
523,2276_dbic1.mtx,43200,226317,1081843,0.0,0.075,28.874
524,2214_ch7-8-b5.mtx,141120,141120,846720,0.0,0.031,53.765
525,2238_soc-Slashdot0902.mtx,82168,82168,948464,0.0,0.148,12.797
527,2344_boyd2.mtx,466316,466316,1500397,0.0,0.043,70.151
528,1567_jendrec1.mtx,2109,4228,89608,0.0,0.005,33.164
531,0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,0.0,0.005,1.057
537,1578_ex26.mtx,2163,2163,94033,0.0,0.006,33.262
539,2155_ch7-8-b4.mtx,141120,58800,705600,0.0,0.023,61.247
541,1760_epb2.mtx,25228,25228,175027,0.0,0.005,65.272
544,0646_fpga_dcop_29.mtx,1220,1220,5892,0.0,0.005,2.39
545,0537_1138_bus.mtx,1138,1138,4054,0.0,0.004,2.039
547,2037_tandem_dual.mtx,94069,94069,460493,0.0,0.021,44.223
552,0862_adder_dcop_11.mtx,1813,1813,11243,0.0,0.005,4.199
553,0275_dwt_245.mtx,245,245,1461,0.0,0.004,0.731
554,1285_jan99jac020.mtx,6774,6774,38692,0.0,0.005,14.119
555,0481_str_400.mtx,363,363,3157,0.0,0.004,1.416
560,1993_nemeth03.mtx,9506,9506,394808,0.0,0.006,140.127
561,1550_bcsstk13.mtx,2003,2003,83883,0.0,0.006,30.071
564,1400_aa4.mtx,426,7195,52121,0.0,0.005,19.326
568,2017_cit-HepPh.mtx,34546,34546,421578,0.0,0.079,10.623
570,0192_bcsstk22.mtx,138,138,696,0.0,0.004,0.372
571,0997_c-18.mtx,2169,2169,15145,0.0,0.005,5.58
573,0298_oscil_dcop_22.mtx,430,430,1544,0.0,0.004,0.8
577,1790_lowThrust_5.mtx,16262,16262,198369,0.0,0.007,55.511
578,2405_conf6_0-8x8-80.mtx,49152,49152,1916928,0.0,0.019,206.399
579,2651_crankseg_1.mtx,52804,52804,10614210,0.0,0.144,147.929
580,1017_rbsb480.mtx,480,480,17088,0.0,0.005,6.349
581,1839_mark3jac080sc.mtx,36609,36609,227955,0.0,0.015,30.913
584,1355_Franz4.mtx,6784,5252,46528,0.0,0.004,23.183
586,0829_can_838.mtx,838,838,10010,0.0,0.004,4.986
587,0696_dwt_503.mtx,503,503,6027,0.0,0.004,2.825
588,2249_or2010.mtx,196621,196621,979512,0.0,0.179,10.966
589,1944_usroads.mtx,129164,129164,330870,0.0,0.041,16.281
592,0528_tumorAntiAngiogenesis_3.mtx,410,410,3952,0.0,0.005,1.591
594,0633_rdb968.mtx,968,968,5632,0.0,0.004,2.914
599,0382_mk11-b1.mtx,990,55,1980,0.0,0.004,1.065
600,0289_oscil_dcop_21.mtx,430,430,1544,0.0,0.004,0.8
611,0268_n2c6-b2.mtx,455,105,1365,0.0,0.004,0.761
612,1865_rajat26.mtx,51032,51032,249302,0.0,0.012,42.326
616,1236_cell1.mtx,7055,7055,34855,0.0,0.004,18.699
617,0093_divorce.mtx,50,9,225,0.0,0.003,0.178
618,2836_Queen_4147.mtx,4147110,4147110,329499284,0.0,5.827,113.098
621,1907_dixmaanl.mtx,60000,60000,299998,0.0,0.009,67.377
622,0205_grid1_dual.mtx,224,224,840,0.0,0.004,0.451
624,1234_c-26.mtx,4307,4307,34537,0.0,0.006,12.495
627,1606_piston.mtx,2025,2025,100015,0.0,0.005,36.831
628,2578_cont11_l.mtx,1468599,1961394,5382999,0.0,0.222,48.401
631,0424_lp_etamacro.mtx,400,816,2537,0.0,0.005,0.991
634,0747_scrs8-2b.mtx,1820,3499,7367,0.0,0.004,3.679
642,0921_adder_dcop_49.mtx,1813,1813,11246,0.0,0.006,4.042
643,0934_G52.mtx,1000,1000,11832,0.0,0.005,4.599
645,0413_dwt_310.mtx,310,310,2448,0.0,0.004,1.257
648,1904_finance256.mtx,37376,37376,298496,0.0,0.01,58.443
649,1827_bcsstk28.mtx,4410,4410,219024,0.0,0.006,77.271
654,0133_west0156.mtx,156,156,371,0.0,0.004,0.199
657,1376_rajat13.mtx,7598,7598,48922,0.0,0.006,15.741
658,2113_GL7d24.mtx,21074,105054,593892,0.0,0.146,8.151
660,0534_lp_stair.mtx,356,614,4003,0.0,0.005,1.529
662,0439_mcca.mtx,180,180,2659,0.0,0.005,1.127
663,1071_mk11-b2.mtx,6930,990,20790,0.0,0.004,10.632
664,1740_lock3491.mtx,3491,3491,160444,0.0,0.007,48.879
668,0701_delaunay_n10.mtx,1024,1024,6112,0.0,0.004,2.961
671,0678_fpga_dcop_13.mtx,1220,1220,5892,0.0,0.005,2.383
673,1041_wang1.mtx,2903,2903,19093,0.0,0.004,10.26
674,2092_Goodwin_040.mtx,17922,17922,561677,0.0,0.008,139.773
675,1312_mk12-b2.mtx,13860,1485,41580,0.0,0.004,20.837
678,0855_TF13.mtx,1121,1302,11185,0.0,0.004,5.207
681,2161_cyl6.mtx,13681,13681,714241,0.0,0.007,201.195
682,0596_bp_1600.mtx,822,822,4841,0.0,0.005,1.785
684,1324_freeFlyingRobot_15.mtx,6038,6038,43378,0.0,0.005,16.419
686,0568_IG5-9.mtx,342,540,4570,0.0,0.005,1.881
691,0935_G54.mtx,1000,1000,11832,0.0,0.005,4.625
693,1645_ex31.mtx,3909,3909,115357,0.0,0.005,44.851
694,1940_inlet.mtx,11730,11730,328323,0.0,0.007,97.861
695,2621_shipsec1.mtx,140874,140874,7813404,0.0,0.097,161.369
697,2430_mc2depi.mtx,525825,525825,2100225,0.0,0.044,94.898
698,1157_as-735.mtx,7716,7716,26467,0.0,0.007,7.659
701,2154_md2010.mtx,145247,145247,700378,0.0,0.1,14.003
703,2731_Freescale2.mtx,2999349,2999349,23042677,0.0,2.664,17.301
704,1373_ex24.mtx,2283,2283,48737,0.0,0.005,18.968
706,0797_EX1(0).mtx,560,560,8736,0.0,0.004,3.941
711,0730_bcsstm07.mtx,420,420,7252,0.0,0.005,3.174
715,0098_d_dyn.mtx,87,87,238,0.0,0.004,0.124
716,0422_dwt_307.mtx,307,307,2523,0.0,0.004,1.222
717,2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,0.0,0.023,590.18
718,0538_celegans_metabolic.mtx,453,453,4065,0.0,0.005,1.784
719,1559_t2d_q9.mtx,9801,9801,87025,0.0,0.004,41.92
721,1039_polblogs.mtx,1490,1490,19025,0.0,0.005,8.315
722,2197_pkustk02.mtx,10800,10800,810000,0.0,0.009,173.003
725,2227_nw14.mtx,73,123409,904910,0.0,0.022,83.533
727,2500_wiki-talk-temporal.mtx,1140149,1140149,3309592,0.0,0.671,9.858
730,2090_k1_san.mtx,67759,67759,559774,0.0,0.017,64.408
731,1301_G22.mtx,2000,2000,39980,0.0,0.007,11.872
733,1106_lp_80bau3b.mtx,2262,12061,23264,0.0,0.006,8.096
734,1328_flower_5_4.mtx,5226,14721,43942,0.0,0.005,16.137
738,0140_bcsstk01.mtx,48,48,400,0.0,0.003,0.232
741,0983_adder_trans_02.mtx,1814,1814,14579,0.0,0.006,5.275
742,1074_swang2.mtx,3169,3169,20841,0.0,0.004,10.041
743,2540_pkustk04.mtx,55590,55590,4218660,0.0,0.044,191.514
746,2204_nj2010.mtx,169588,169588,829912,0.0,0.112,14.772
749,0233_fs_183_6.mtx,183,183,1069,0.0,0.005,0.418
750,1304_n2c6-b6.mtx,5715,4945,40005,0.0,0.004,17.919
752,0180_Sandi_sandi.mtx,314,360,613,0.0,0.004,0.295
753,0694_bfwb782.mtx,782,782,5982,0.0,0.004,2.983
755,1321_Alemdar.mtx,6245,6245,42581,0.0,0.008,11.125
756,1716_TSOPF_FS_b9_c6.mtx,14454,14454,147972,0.0,0.007,43.785
759,1171_bayer07.mtx,3268,3268,27836,0.0,0.006,8.868
760,2735_germany_osm.mtx,11548845,11548845,24738362,0.0,2.33,21.235
762,0604_rel6.mtx,2340,157,5101,0.0,0.004,2.736
763,1450_mk12-b5.mtx,10395,62370,62370,0.0,0.008,16.044
768,1899_sinc12.mtx,7500,7500,294986,0.0,0.009,64.662
771,2164_c-64.mtx,51035,51035,717841,0.0,0.014,100.489
775,2417_mixtank_new.mtx,29957,29957,1995041,0.0,0.045,88.979
