index,mtx,gflops
481,2597_marine1.mtx,139.464
482,0887_adder_dcop_29.mtx,7.549
483,1175_stormg2-8.mtx,18.429
484,1823_ABACUS_shell_md.mtx,76.985
485,0124_dwt_66.mtx,0.226
486,0119_mesh1em1.mtx,0.200
487,2217_c-71.mtx,121.703
488,0325_oscil_dcop_08.mtx,1.045
489,1974_c-53.mtx,97.989
490,1750_f855_mat9_I.mtx,70.983
491,2415_coAuthorsDBLP.mtx,127.558
492,2353_sparsine.mtx,142.151
493,1038_spaceStation_11.mtx,12.875
494,1819_jan99jac100.mtx,75.711
495,0833_M80PI_n.mtx,7.370
496,2704_af_shell1.mtx,170.663
497,1080_bcsstk34.mtx,15.327
498,1629_lp_pds_10.mtx,48.953
499,2588_Goodwin_127.mtx,162.700
500,2605_shipsec8.mtx,169.048
501,2436_gupta1.mtx,157.070
502,0739_cavity03.mtx,5.468
503,0446_problem1.mtx,2.074
504,0436_fs_680_3.mtx,1.795
505,2794_Hook_1498.mtx,149.614
506,1073_lshp3025.mtx,14.119
507,2566_ecology2.mtx,127.915
508,1535_relat7.mtx,39.045
509,2296_Maragal_7.mtx,144.291
510,2802_mawi_201512020000.mtx,93.615
511,0039_bcsstm02.mtx,0.045
512,1799_g7jac060sc.mtx,72.396
513,2741_CurlCurl_4.mtx,116.200
514,0072_lp_sc50b.mtx,0.113
515,2589_pre2.mtx,135.393
516,2420_TSC_OPF_1047.mtx,155.424
517,0949_ch7-6-b2.mtx,8.570
518,2805_channel-500x100x100-b050.mtx,127.434
519,1404_kineticBatchReactor_3.mtx,30.605
520,1259_lhr02.mtx,23.800
521,1195_freeFlyingRobot_7.mtx,22.232
522,2435_144.mtx,129.789
523,1351_barth(0).mtx,25.982
524,0375_p0548.mtx,1.316
525,0020_ch3-3-b1.mtx,0.027
526,1566_garon1.mtx,46.170
527,1271_dynamicSoaringProblem_8.mtx,23.786
528,2070_c-67b.mtx,109.277
529,1986_g7jac100.mtx,101.526
530,2745_adaptive.mtx,106.027
531,0513_bfwa398.mtx,2.778
532,1174_fd12.mtx,19.270
533,2570_tmt_sym.mtx,130.844
534,1123_cis-n4c6-b3.mtx,15.751
535,0910_adder_dcop_12.mtx,7.666
536,2316_Maragal_8.mtx,142.837
537,0260_impcol_e.mtx,0.944
538,2484_roadNet-PA.mtx,118.343
539,2839_nlpkkt200.mtx,143.055
540,1215_rajat03.mtx,22.360
541,2810_nlpkkt120.mtx,144.395
542,1496_bibd_14_7.mtx,42.933
543,0319_oscil_dcop_27.mtx,1.141
544,2828_nlpkkt160.mtx,142.979
545,0158_lpi_ex72a.mtx,0.312
546,1642_g7jac040.mtx,54.771
547,0378_lp_capri.mtx,1.347
548,1222_poli_large.mtx,19.425
549,1290_spaceShuttleEntry_4.mtx,23.888
550,0529_young3c.mtx,2.794
551,0505_west0989.mtx,2.153
552,0234_fs_183_1.mtx,0.767
553,0897_adder_dcop_26.mtx,7.164
554,0053_lp_afiro.mtx,0.077
555,0613_tols2000.mtx,3.144
556,2348_nemeth25.mtx,148.864
557,0785_lp_ship12s.mtx,6.006
558,0083_relat4.mtx,0.122
559,2167_pf2177(0).mtx,132.950
560,2649_atmosmodm.mtx,132.536
561,2609_nd6k.mtx,171.500
