index,mtx,gflops
345,0828_M80PI_n1.mtx,0.051884
346,0827_S80PI_n1.mtx,0.050917
347,0473_str_200.mtx,0.047388
348,0593_bp_1400.mtx,0.043235
349,0483_cz308.mtx,0.048827
350,0833_M80PI_n.mtx,0.053406
351,0834_S80PI_n.mtx,0.042469
352,0527_lshp_577.mtx,0.051845
353,0780_diag.mtx,0.054577
354,0596_bp_1600.mtx,0.044546
355,0573_rdb800l.mtx,0.052193
356,0726_ukerbe1_dual.mtx,0.053736
357,0698_bcspwr08.mtx,0.052374
358,0536_nnc666.mtx,0.052996
359,0388_Trefethen_150.mtx,0.053265
360,0526_ck656.mtx,0.052710
361,0481_str_400.mtx,0.025191
362,0700_qh1484.mtx,0.053904
363,0806_laser.mtx,0.058047
364,0743_west2021.mtx,0.056300
365,0564_NotreDame_yeast.mtx,0.054705
366,0634_gre_1107.mtx,0.058461
367,0571_nos7.mtx,0.055765
368,0713_bcspwr09.mtx,0.055052
369,0504_dwt_512.mtx,0.057369
370,0494_str_600.mtx,0.057775
371,0435_Harvard500.mtx,0.054000
372,0752_lung1.mtx,0.057334
373,0426_can_292.mtx,0.056813
374,0475_cage7.mtx,0.057250
375,0598_SmaGri.mtx,0.050450
376,0554_fs_541_1.mtx,0.059220
377,0551_fs_541_3.mtx,0.058877
378,0553_fs_541_4.mtx,0.058528
379,0552_fs_541_2.mtx,0.060717
380,0280_mycielskian7.mtx,0.058960
381,0509_dwt_419.mtx,0.062181
382,0770_olm2000.mtx,0.062614
383,0771_bwm2000.mtx,0.066248
384,0773_G34.mtx,0.065880
385,0774_G33.mtx,0.065492
386,0772_G32.mtx,0.065447
387,0633_rdb968.mtx,0.063274
388,0523_can_445.mtx,0.064601
389,0602_Roget.mtx,0.064494
390,0434_Erdos971.mtx,0.067368
391,0617_lshp_778.mtx,0.070469
392,0488_dwt_346.mtx,0.070544
393,0764_epb0.mtx,0.070682
394,0479_utm300.mtx,0.071925
395,0365_tols90.mtx,0.070919
396,0629_netscience.mtx,0.072658
397,0701_delaunay_n10.mtx,0.071421
398,0444_Erdos981.mtx,0.068639
399,0395_tols340.mtx,0.073195
400,0641_circuit204.mtx,0.074782
401,0513_bfwa398.mtx,0.075698
402,0450_Erdos991.mtx,0.070826
403,0971_uk.mtx,0.080843
404,1008_California.mtx,0.073535
405,0697_jpwh_991.mtx,0.078069
406,0506_tols1090.mtx,0.077257
407,0454_Trefethen_200b.mtx,0.083609
408,0256_arc130.mtx,0.077625
409,0690_orsirr_2.mtx,0.079223
410,0457_Trefethen_200.mtx,0.083464
411,0409_bcsstk05.mtx,0.059991
412,0706_jagmesh1.mtx,0.080649
413,0734_rdb1250l.mtx,0.084222
414,0735_rdb1250.mtx,0.079216
415,0410_lund_b.mtx,0.082506
416,0414_lund_a.mtx,0.083552
417,0838_bcsstm38.mtx,0.083519
418,0474_can_268.mtx,0.087809
419,0613_tols2000.mtx,0.082156
420,0925_extr1b.mtx,0.084553
421,0926_extr1.mtx,0.064617
422,0606_dwt_592.mtx,0.087897
423,1068_bcsstm35.mtx,0.090671
424,0638_fpga_dcop_05.mtx,0.087451
425,0639_fpga_dcop_07.mtx,0.088555
426,0640_fpga_dcop_06.mtx,0.086305
427,0461_can_256.mtx,0.085071
428,0642_fpga_dcop_10.mtx,0.090024
429,0643_fpga_dcop_04.mtx,0.087375
430,0645_fpga_dcop_08.mtx,0.085479
431,0644_fpga_dcop_09.mtx,0.088640
432,0650_fpga_dcop_51.mtx,0.088753
433,0664_fpga_dcop_37.mtx,0.089172
434,0680_fpga_dcop_15.mtx,0.089459
435,0666_fpga_dcop_39.mtx,0.085214
436,0657_fpga_dcop_31.mtx,0.079277
437,0685_fpga_dcop_18.mtx,0.085578
438,0659_fpga_dcop_42.mtx,0.086826
439,0681_fpga_dcop_27.mtx,0.087991
440,0652_fpga_dcop_44.mtx,0.088758
441,0654_fpga_dcop_45.mtx,0.089039
442,0646_fpga_dcop_29.mtx,0.087593
443,0677_fpga_dcop_25.mtx,0.086013
444,0655_fpga_dcop_47.mtx,0.088764
445,0689_fpga_dcop_30.mtx,0.088473
446,0649_fpga_dcop_32.mtx,0.085390
447,0671_fpga_dcop_12.mtx,0.085293
448,0675_fpga_dcop_03.mtx,0.088996
449,0688_fpga_dcop_23.mtx,0.086507
450,0665_fpga_dcop_24.mtx,0.085403
451,0651_fpga_dcop_46.mtx,0.089208
452,0683_fpga_dcop_17.mtx,0.086800
453,0673_fpga_dcop_11.mtx,0.085555
454,0672_fpga_dcop_14.mtx,0.088882
455,0662_fpga_dcop_33.mtx,0.087878
456,0660_fpga_dcop_40.mtx,0.085731
457,0682_fpga_dcop_28.mtx,0.088999
458,0648_fpga_dcop_50.mtx,0.089753
459,0678_fpga_dcop_13.mtx,0.085563
460,1356_bcsstm39.mtx,0.087038
461,0656_fpga_dcop_49.mtx,0.088947
462,0658_fpga_dcop_41.mtx,0.087872
463,0663_fpga_dcop_02.mtx,0.087648
464,0670_fpga_dcop_38.mtx,0.089273
465,0684_fpga_dcop_20.mtx,0.089662
466,0661_fpga_dcop_34.mtx,0.087791
467,0668_fpga_dcop_36.mtx,0.088337
468,0674_fpga_dcop_19.mtx,0.089467
469,0647_fpga_dcop_26.mtx,0.089153
470,0679_fpga_dcop_16.mtx,0.086300
471,0667_fpga_dcop_48.mtx,0.087572
472,0669_fpga_dcop_35.mtx,0.088999
473,0687_fpga_dcop_22.mtx,0.090279
474,0676_fpga_dcop_01.mtx,0.088972
475,0653_fpga_dcop_43.mtx,0.088238
476,0686_fpga_dcop_21.mtx,0.089960
477,0610_dwt_607.mtx,0.093134
478,1004_ukerbe1.mtx,0.093033
479,0836_SciMet.mtx,0.081757
480,0721_orsirr_1.mtx,0.090626
481,0723_jagmesh2.mtx,0.090949
482,0722_lshp1009.mtx,0.090881
483,0944_grid2_dual.mtx,0.098182
484,0936_G48.mtx,0.094124
485,0937_G49.mtx,0.095172
486,0938_G50.mtx,0.097889
487,0695_dwt_758.mtx,0.090123
488,0755_jagmesh7.mtx,0.091339
489,0756_jagmesh8.mtx,0.097198
490,0744_jagmesh3.mtx,0.096111
491,0830_dw1024.mtx,0.097139
492,0831_dw2048.mtx,0.099144
493,0955_grid2.mtx,0.103840
494,0709_cz628.mtx,0.101216
495,0694_bfwb782.mtx,0.097479
496,0964_power.mtx,0.099373
497,0963_USpowerGrid.mtx,0.099172
498,0800_tols4000.mtx,0.098151
499,0763_jagmesh5.mtx,0.096779
500,0952_Kohonen.mtx,0.070413
